,,,Nuclear1,Nuclear2,Coal1,Coal2,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,Cogeneration1,Cogeneration2,SolarPV1,SolarPV2,SolarPV3,SolarPV4,SolarPV5,SolarPV6,Wind1,Wind2,Wind3,Wind4,Wind5,CL_PSH1,CL_PSH2,OL_PSH1,OL_PSH2,Hydro1,Hydro2,H_Azutan,H_Valdecanas,H_TorrejonTajo,H_TorrejonTietar,H_Alcantara,H_Cedillo,H_GuijoGranadilla
2030,sc2015,05-10 22:00:00+02:00,,,,,,,,,,,,180.6112676,184.5093525,0.003463966,0.003810362,0.003463966,0.003810362,0.003463966,0.003810362,132.5417056,132.5417056,190.5011746,209.5512921,104.775646,,,,,,,,,,,,,
2030,sc2015,05-10 23:00:00+02:00,,,,,,,,,,,,179.493169,183.3671223,0.003859847,0.004245832,0.003859847,0.004245832,0.003859847,0.004245832,132.642655,132.642655,190.6462685,209.7108953,104.8554476,,,,,,,,,,,,,
2030,sc2015,05-11 00:00:00+02:00,,,,,,,,,,,,177.9501408,181.7907914,0.004255729,0.004681302,0.004255729,0.004681302,0.004255729,0.004681302,129.5276461,129.5276461,186.1690899,204.7859989,102.3929995,,,,,,,,,,,,,
2030,sc2015,05-11 01:00:00+02:00,,,,,,,,,,,,177.151338,180.9747482,0.00415676,0.004572436,0.00415676,0.004572436,0.00415676,0.004572436,120.1778123,120.1778123,172.7306458,190.0037104,95.00185518,,,,,,,,,,,,,
2030,sc2015,05-11 02:00:00+02:00,,,,,,,,,,,,177.4392254,181.2688489,0.005245434,0.005769978,0.005245434,0.005769978,0.005245434,0.005769978,108.4821076,108.4821076,155.9204994,171.5125493,85.75627464,,,,,,,,,,,,,
2030,sc2015,05-11 03:00:00+02:00,,,,,,,,,,,,177.1439437,180.9671942,0.014350717,0.015785788,0.014350717,0.015785788,0.014350717,0.015785788,98.11797309,98.11797309,141.0242085,155.1266293,77.56331467,,,,,,,,,,,,,
2030,sc2015,05-11 04:00:00+02:00,,,,,,,,,,,,177.9179577,181.7579137,0.081947537,0.090142291,0.081947537,0.090142291,0.081947537,0.090142291,92.4840372,92.4840372,132.9265958,146.2192554,73.10962768,,,,,,,,,,,,,
2030,sc2015,05-11 05:00:00+02:00,,,,,,,,,,,,185.048169,189.0420144,0.153503179,0.168853497,0.153503179,0.168853497,0.153503179,0.168853497,81.42287142,81.42287142,117.0284672,128.7313139,64.36565694,,,,,,,,,,,,,
2030,sc2015,05-11 06:00:00+02:00,,,,,,,,,,,,193.6957042,197.8761871,13.88139828,15.2695381,13.88139828,15.2695381,13.88139828,15.2695381,72.72199781,72.72199781,104.5227684,114.9750452,57.48752259,,,,,,,,,,,,,
2030,sc2015,05-11 07:00:00+02:00,,,,,,,,,,,,208.8533803,213.3610072,85.25958419,93.78554261,85.25958419,93.78554261,85.25958419,93.78554261,63.95382461,63.95382461,91.92034044,101.1123745,50.55618724,,,,,,,,,,,,,
2030,sc2015,05-11 08:00:00+02:00,,,,,,,,,,,,212.3785915,216.9623022,177.4501684,195.1951853,177.4501684,195.1951853,177.4501684,195.1951853,53.15704994,53.15704994,76.40221925,84.04244117,42.02122058,,,,,,,,,,,,,
2030,sc2015,05-11 09:00:00+02:00,,,,,,,,,,,,209.9344366,214.4653957,250.4700762,275.5170838,250.4700762,275.5170838,250.4700762,275.5170838,55.74808355,55.74808355,80.12629196,88.13892116,44.06946058,,,,,,,,,,,,,
2030,sc2015,05-11 10:00:00+02:00,,,,,,,,,,,,208.6179577,213.1205036,299.4120556,329.3532611,299.4120556,329.3532611,299.4120556,329.3532611,64.17495172,64.17495172,92.23816487,101.4619813,50.73099068,,,,,,,,,,,,,
2030,sc2015,05-11 11:00:00+02:00,,,,,,,,,,,,209.3478873,213.8661871,328.7025601,361.5728161,328.7025601,361.5728161,328.7025601,361.5728161,76.9714852,76.9714852,110.630524,121.6935764,60.84678818,,,,,,,,,,,,,
2030,sc2015,05-11 12:00:00+02:00,,,,,,,,,,,,208.7957746,213.3021583,343.6074116,377.9681529,343.6074116,377.9681529,343.6074116,377.9681529,84.88399244,84.88399244,122.0031097,134.2034207,67.10171033,,,,,,,,,,,,,
2030,sc2015,05-11 13:00:00+02:00,,,,,,,,,,,,207.6947887,212.1774101,342.9229322,377.2152254,342.9229322,377.2152254,342.9229322,377.2152254,89.76321156,89.76321156,129.0159739,141.9175713,70.95878565,,,,,,,,,,,,,
2030,sc2015,05-11 14:00:00+02:00,,,,,,,,,,,,206.4661268,210.9222302,330.3457667,363.3803433,330.3457667,363.3803433,330.3457667,363.3803433,100.3965444,100.3965444,144.2991815,158.7290997,79.36454983,,,,,,,,,,,,,
2030,sc2015,05-11 15:00:00+02:00,,,,,,,,,,,,206.636831,211.0966187,301.0682273,331.1750501,301.0682273,331.1750501,301.0682273,331.1750501,104.9729155,104.9729155,150.8767644,165.9644408,82.98222041,,,,,,,,,,,,,
2030,sc2015,05-11 16:00:00+02:00,,,,,,,,,,,,207.236338,211.7090647,256.5626976,282.2189674,256.5626976,282.2189674,256.5626976,282.2189674,110.9385421,110.9385421,159.4511137,175.3962251,87.69811253,,,,,,,,,,,,,
2030,sc2015,05-11 17:00:00+02:00,,,,,,,,,,,,207.7427465,212.2264029,193.0886882,212.397557,193.0886882,212.397557,193.0886882,212.397557,111.2654258,111.2654258,159.920941,175.9130351,87.95651753,,,,,,,,,,,,,
2030,sc2015,05-11 18:00:00+02:00,,,,,,,,,,,,208.8176056,213.3244604,111.4405359,122.5845895,111.4405359,122.5845895,111.4405359,122.5845895,110.7318363,110.7318363,159.1540171,175.0694188,87.53470941,,,,,,,,,,,,,
2030,sc2015,05-11 19:00:00+02:00,,,,,,,,,,,,209.3907746,213.91,31.57741484,34.73515632,31.57741484,34.73515632,31.57741484,34.73515632,112.3758688,112.3758688,161.5169722,177.6686694,88.83433472,,,,,,,,,,,,,
2030,sc2015,05-11 20:00:00+02:00,,,,,,,,,,,,212.5725352,217.1604317,0.443882496,0.488270746,0.443882496,0.488270746,0.443882496,0.488270746,124.3696144,124.3696144,178.7554908,196.6310398,98.31551992,,,,,,,,,,,,,
2030,sc2015,05-11 21:00:00+02:00,,,,,,,,,,,,213.0569718,217.6553237,0.005542346,0.00609658,0.005542346,0.00609658,0.005542346,0.00609658,133.1425946,133.1425946,191.3648278,210.5013106,105.2506553,,,,,,,,,,,,,
2030,sc2015,05-11 22:00:00+02:00,,,,,,,,,,,,208.9807042,213.4910791,0.004651611,0.005116772,0.004651611,0.005116772,0.004651611,0.005116772,138.1371846,138.1371846,198.5435135,218.3978649,109.1989324,,,,,,,,,,,,,
2030,sc2015,05-11 23:00:00+02:00,,,,,,,,,,,,197.9644366,202.2370504,0.007719696,0.008491666,0.007719696,0.008491666,0.007719696,0.008491666,138.199677,138.199677,198.6333335,218.4966668,109.2483334,,,,,,,,,,,,,
2030,sc2015,05-12 00:00:00+02:00,,,,,,,,,,,,196.751831,200.9982734,0.003266025,0.003592628,0.003266025,0.003592628,0.003266025,0.003592628,139.4591405,139.4591405,200.4435506,220.4879056,110.2439528,,,,,,,,,,,,,
2030,sc2015,05-12 01:00:00+02:00,,,,,,,,,,,,195.6541549,199.8769065,0.004057789,0.004463567,0.004057789,0.004463567,0.004057789,0.004463567,136.7960001,136.7960001,196.6158394,216.2774234,108.1387117,,,,,,,,,,,,,
2030,sc2015,05-12 02:00:00+02:00,,,,,,,,,,,,196.0228169,200.2535252,0.007125873,0.00783846,0.007125873,0.00783846,0.007125873,0.00783846,125.8309765,125.8309765,180.8558953,198.9414849,99.47074243,,,,,,,,,,,,,
2030,sc2015,05-12 03:00:00+02:00,,,,,,,,,,,,196.0509859,200.2823022,0.017913652,0.019705018,0.017913652,0.019705018,0.017913652,0.019705018,108.799377,108.799377,156.3765082,172.014159,86.00707951,,,,,,,,,,,,,
2030,sc2015,05-12 04:00:00+02:00,,,,,,,,,,,,194.7489437,198.9521583,0.089964145,0.098960559,0.089964145,0.098960559,0.089964145,0.098960559,96.0557218,96.0557218,138.0601506,151.8661656,75.93308282,,,,,,,,,,,,,
2030,sc2015,05-12 05:00:00+02:00,,,,,,,,,,,,199.8980282,204.2123741,0.143804073,0.15818448,0.143804073,0.15818448,0.143804073,0.15818448,87.19621356,87.19621356,125.3264473,137.859092,68.92954601,,,,,,,,,,,,,
2030,sc2015,05-12 06:00:00+02:00,,,,,,,,,,,,207.4151408,211.8917266,16.04419965,17.64861962,16.04419965,17.64861962,16.04419965,17.64861962,75.678372,75.678372,108.7719422,119.6491365,59.82456823,,,,,,,,,,,,,
2030,sc2015,05-12 07:00:00+02:00,,,,,,,,,,,,212.8540845,217.4480576,88.06648532,96.87313386,88.06648532,96.87313386,88.06648532,96.87313386,59.69472289,59.69472289,85.79876635,94.37864299,47.18932149,,,,,,,,,,,,,
2030,sc2015,05-12 08:00:00+02:00,,,,,,,,,,,,209.345493,213.863741,176.8768326,194.5645158,176.8768326,194.5645158,176.8768326,194.5645158,42.2112548,42.2112548,60.669912,66.73690322,33.3684516,,,,,,,,,,,,,
2030,sc2015,05-12 09:00:00+02:00,,,,,,,,,,,,207.5019718,211.9804317,247.4282193,272.1710412,247.4282193,272.1710412,247.4282193,272.1710412,38.41844305,38.41844305,55.21853282,60.7403861,30.37019305,,,,,,,,,,,,,
2030,sc2015,05-12 10:00:00+02:00,,,,,,,,,,,,205.3864789,209.8192806,296.4569957,326.1026953,296.4569957,326.1026953,296.4569957,326.1026953,45.34068502,45.34068502,65.16781805,71.68459985,35.84229992,,,,,,,,,,,,,
2030,sc2015,05-12 11:00:00+02:00,,,,,,,,,,,,205.1999296,209.628705,326.0034378,358.6037816,326.0034378,358.6037816,326.0034378,358.6037816,62.9635594,62.9635594,90.49703993,99.54674392,49.77337196,,,,,,,,,,,,,
2030,sc2015,05-12 12:00:00+02:00,,,,,,,,,,,,205.236338,209.6658993,339.3514843,373.2866327,339.3514843,373.2866327,339.3514843,373.2866327,74.06798927,74.06798927,106.4573516,117.1030868,58.55154338,,,,,,,,,,,,,
2030,sc2015,05-12 13:00:00+02:00,,,,,,,,,,,,205.0458451,209.471295,338.873754,372.7611295,338.873754,372.7611295,338.873754,372.7611295,77.1108915,77.1108915,110.8308916,121.9139808,60.95699038,,,,,,,,,,,,,
2030,sc2015,05-12 14:00:00+02:00,,,,,,,,,,,,202.8257042,207.2032374,325.054806,357.5602865,325.054806,357.5602865,325.054806,357.5602865,87.25389882,87.25389882,125.4093581,137.950294,68.97514698,,,,,,,,,,,,,
2030,sc2015,05-12 15:00:00+02:00,,,,,,,,,,,,202.91,207.2893525,295.2136298,324.7349928,295.2136298,324.7349928,295.2136298,324.7349928,96.80082423,96.80082423,139.1310806,153.0441886,76.5220943,,,,,,,,,,,,,
2030,sc2015,05-12 16:00:00+02:00,,,,,,,,,,,,202.7529577,207.1289209,247.0315457,271.7347003,247.0315457,271.7347003,247.0315457,271.7347003,97.86800326,97.86800326,140.6649287,154.7314216,77.36571078,,,,,,,,,,,,,
2030,sc2015,05-12 17:00:00+02:00,,,,,,,,,,,,204.3535915,208.7641007,177.4034544,195.1437998,177.4034544,195.1437998,177.4034544,195.1437998,103.7471018,103.7471018,149.1149119,164.0264031,82.01320153,,,,,,,,,,,,,
2030,sc2015,05-12 18:00:00+02:00,,,,,,,,,,,,206.7702113,211.2328777,94.50629497,103.9569245,94.50629497,103.9569245,94.50629497,103.9569245,105.2757636,105.2757636,151.3120458,166.4432504,83.22162521,,,,,,,,,,,,,
2030,sc2015,05-12 19:00:00+02:00,,,,,,,,,,,,208.0206338,212.5102878,22.00657582,24.20723341,22.00657582,24.20723341,22.00657582,24.20723341,115.721619,115.721619,166.3257934,182.9583727,91.47918635,,,,,,,,,,,,,
2030,sc2015,05-12 20:00:00+02:00,,,,,,,,,,,,209.5314789,214.053741,0.247822023,0.272604225,0.247822023,0.272604225,0.247822023,0.272604225,144.1508823,144.1508823,207.1869549,227.9056504,113.9528252,,,,,,,,,,,,,
2030,sc2015,05-12 21:00:00+02:00,,,,,,,,,,,,208.2685915,212.7635971,0.005245434,0.005769978,0.005245434,0.005769978,0.005245434,0.005769978,159.0144741,159.0144741,228.5502812,251.4053093,125.7026547,,,,,,,,,,,,,
2030,sc2015,05-12 22:00:00+02:00,,,,,,,,,,,,205.2162676,209.6453957,0.003958819,0.0043547,0.003958819,0.0043547,0.003958819,0.0043547,170.3448383,170.3448383,244.8353266,269.3188592,134.6594296,,,,,,,,,,,,,
2030,sc2015,05-12 23:00:00+02:00,,,,,,,,,,,,196.3226056,200.5597842,0.003562937,0.003919231,0.003562937,0.003919231,0.003562937,0.003919231,175.6663118,175.6663118,252.4838395,277.7322235,138.8661117,,,,,,,,,,,,,
2030,sc2015,05-13 00:00:00+02:00,,,,,,,,,,,,195.7620423,199.9871223,0.004255729,0.004681302,0.004255729,0.004681302,0.004255729,0.004681302,174.5702902,174.5702902,250.9085359,275.9993895,137.9996947,,,,,,,,,,,,,
2030,sc2015,05-13 01:00:00+02:00,,,,,,,,,,,,196.1566901,200.3902878,0.004552642,0.005007906,0.004552642,0.005007906,0.004552642,0.005007906,167.7057335,167.7057335,241.0421615,265.1463776,132.5731888,,,,,,,,,,,,,
2030,sc2015,05-13 02:00:00+02:00,,,,,,,,,,,,195.1747887,199.3871942,0.007620726,0.008382799,0.007620726,0.008382799,0.007620726,0.008382799,159.0481239,159.0481239,228.5986459,251.4585105,125.7292552,,,,,,,,,,,,,
2030,sc2015,05-13 03:00:00+02:00,,,,,,,,,,,,194.5412676,198.74,0.012668218,0.01393504,0.012668218,0.01393504,0.012668218,0.01393504,147.511054,147.511054,212.0165038,233.2181542,116.6090771,,,,,,,,,,,,,
2030,sc2015,05-13 04:00:00+02:00,,,,,,,,,,,,192.5210563,196.6761871,0.081650627,0.08981569,0.081650627,0.08981569,0.081650627,0.08981569,139.4206836,139.4206836,200.3882768,220.4271044,110.2135522,,,,,,,,,,,,,
2030,sc2015,05-13 05:00:00+02:00,,,,,,,,,,,,197.8092958,202.0785612,0.126979096,0.139677006,0.126979096,0.139677006,0.126979096,0.139677006,139.0265004,139.0265004,199.8217203,219.8038924,109.9019462,,,,,,,,,,,,,
2030,sc2015,05-13 06:00:00+02:00,,,,,,,,,,,,203.5326761,207.9254676,9.523135251,10.47544878,9.523135251,10.47544878,9.523135251,10.47544878,145.6026303,145.6026303,209.2735411,230.2008952,115.1004476,,,,,,,,,,,,,
2030,sc2015,05-13 07:00:00+02:00,,,,,,,,,,,,212.1437324,216.7223741,60.38494352,66.42343787,60.38494352,66.42343787,60.38494352,66.42343787,144.7085073,144.7085073,207.988425,228.7872675,114.3936338,,,,,,,,,,,,,
2030,sc2015,05-13 08:00:00+02:00,,,,,,,,,,,,211.7222535,216.2917986,137.7487636,151.5236401,137.7487636,151.5236401,137.7487636,151.5236401,141.0599089,141.0599089,202.7443228,223.018755,111.5093775,,,,,,,,,,,,,
2030,sc2015,05-13 09:00:00+02:00,,,,,,,,,,,,209.6939437,214.2197122,210.3804104,231.4184514,210.3804104,231.4184514,210.3804104,231.4184514,130.0323929,130.0323929,186.8945586,205.5840145,102.7920072,,,,,,,,,,,,,
2030,sc2015,05-13 10:00:00+02:00,,,,,,,,,,,,208.6880986,213.1921583,264.2625991,290.6888589,264.2625991,290.6888589,264.2625991,290.6888589,142.2761084,142.2761084,204.492357,224.9415927,112.4707963,,,,,,,,,,,,,
2030,sc2015,05-13 11:00:00+02:00,,,,,,,,,,,,206.4887324,210.9453237,297.4927216,327.2419937,297.4927216,327.2419937,297.4927216,327.2419937,170.6524934,170.6524934,245.277517,269.8052687,134.9026343,,,,,,,,,,,,,
2030,sc2015,05-13 12:00:00+02:00,,,,,,,,,,,,205.4343662,209.8682014,312.1464852,343.3611337,312.1464852,343.3611337,312.1464852,343.3611337,198.1347556,198.1347556,284.7775611,313.2553173,156.6276586,,,,,,,,,,,,,
2030,sc2015,05-13 13:00:00+02:00,,,,,,,,,,,,205.1315493,209.5588489,307.9894293,338.7883722,307.9894293,338.7883722,307.9894293,338.7883722,215.1951978,215.1951978,309.2984035,340.2282438,170.1141219,,,,,,,,,,,,,
2030,sc2015,05-13 14:00:00+02:00,,,,,,,,,,,,203.329507,207.7179137,290.2569915,319.2826906,290.2569915,319.2826906,290.2569915,319.2826906,220.0359601,220.0359601,316.2559938,347.8815933,173.9407966,,,,,,,,,,,,,
2030,sc2015,05-13 15:00:00+02:00,,,,,,,,,,,,202.9119014,207.291295,253.160885,278.4769735,253.160885,278.4769735,253.160885,278.4769735,222.2376176,222.2376176,319.4204193,351.3624614,175.6812306,,,,,,,,,,,,,
2030,sc2015,05-13 16:00:00+02:00,,,,,,,,,,,,203.4509155,207.8419424,198.5990662,218.4589728,198.5990662,218.4589728,198.5990662,218.4589728,208.6479106,208.6479106,299.888038,329.8768417,164.9384209,,,,,,,,,,,,,
2030,sc2015,05-13 17:00:00+02:00,,,,,,,,,,,,205.1993662,209.6281295,135.4955033,149.0450537,135.4955033,149.0450537,135.4955033,149.0450537,194.5967207,194.5967207,279.6923708,307.6616077,153.8308039,,,,,,,,,,,,,
2030,sc2015,05-13 18:00:00+02:00,,,,,,,,,,,,206.6930986,211.1541007,69.75902927,76.7349322,69.75902927,76.7349322,69.75902927,76.7349322,177.4064865,177.4064865,254.9849793,280.4834772,140.2417386,,,,,,,,,,,,,
2030,sc2015,05-13 19:00:00+02:00,,,,,,,,,,,,209.2257042,213.7413669,17.39039581,19.12943539,17.39039581,19.12943539,17.39039581,19.12943539,161.9035487,161.9035487,232.7027261,255.9729987,127.9864993,,,,,,,,,,,,,
2030,sc2015,05-13 20:00:00+02:00,,,,,,,,,,,,212.0314789,216.6076978,0.295624753,0.325187228,0.295624753,0.325187228,0.295624753,0.325187228,157.5915688,157.5915688,226.5051503,249.1556653,124.5778327,,,,,,,,,,,,,
2030,sc2015,05-13 21:00:00+02:00,,,,,,,,,,,,210.811831,215.3617266,0.006037198,0.006640918,0.006037198,0.006640918,0.006037198,0.006640918,162.6967223,162.6967223,233.8427482,257.227023,128.6135115,,,,,,,,,,,,,
2030,sc2015,05-13 22:00:00+02:00,,,,,,,,,,,,207.4714085,211.9492086,0.004057789,0.004463567,0.004057789,0.004463567,0.004057789,0.004463567,174.2049497,174.2049497,250.383435,275.4217784,137.7108892,,,,,,,,,,,,,
2030,sc2015,05-13 23:00:00+02:00,,,,,,,,,,,,201.4233803,205.7706475,0.002969114,0.003266025,0.002969114,0.003266025,0.002969114,0.003266025,189.4963745,189.4963745,272.3616822,299.5978505,149.7989252,,,,,,,,,,,,,
2030,sc2015,05-14 00:00:00+02:00,,,,,,,,,,,,199.6691549,203.9785612,0.004948524,0.005443376,0.004948524,0.005443376,0.004948524,0.005443376,192.4383273,192.4383273,276.5901284,304.2491412,152.1245706,,,,,,,,,,,,,
2030,sc2015,05-14 01:00:00+02:00,,,,,,,,,,,,198.2066197,202.4844604,0.004552642,0.005007906,0.004552642,0.005007906,0.004552642,0.005007906,204.9416268,204.9416268,294.5610249,324.0171275,162.0085637,,,,,,,,,,,,,
2030,sc2015,05-14 02:00:00+02:00,,,,,,,,,,,,196.3093662,200.546259,0.004948524,0.005443376,0.004948524,0.005443376,0.004948524,0.005443376,209.9506381,209.9506381,301.7604382,331.9364819,165.968241,,,,,,,,,,,,,
2030,sc2015,05-14 03:00:00+02:00,,,,,,,,,,,,196.4273944,200.6668345,0.009699105,0.010669015,0.009699105,0.010669015,0.009699105,0.010669015,216.7190525,216.7190525,311.488628,342.6374908,171.3187454,,,,,,,,,,,,,
2030,sc2015,05-14 04:00:00+02:00,,,,,,,,,,,,195.6080282,199.8297842,0.081650627,0.08981569,0.081650627,0.08981569,0.081650627,0.08981569,214.5029737,214.5029737,308.3034749,339.1338224,169.5669112,,,,,,,,,,,,,
2030,sc2015,05-14 05:00:00+02:00,,,,,,,,,,,,198.2383803,202.5169065,0.130344091,0.143378501,0.130344091,0.143378501,0.130344091,0.143378501,204.4272658,204.4272658,293.8217377,323.2039113,161.6019557,,,,,,,,,,,,,
2030,sc2015,05-14 06:00:00+02:00,,,,,,,,,,,,202.1135211,206.4756835,9.081430104,9.989573115,9.081430104,9.989573115,9.081430104,9.989573115,191.7893671,191.7893671,275.6573829,303.2231211,151.6115606,,,,,,,,,,,,,
2030,sc2015,05-14 07:00:00+02:00,,,,,,,,,,,,204.1285211,208.5341727,61.01706782,67.11877459,61.01706782,67.11877459,61.01706782,67.11877459,176.959425,176.959425,254.3424213,279.7766634,139.8883317,,,,,,,,,,,,,
2030,sc2015,05-14 08:00:00+02:00,,,,,,,,,,,,203.9035211,208.3043165,140.0086551,154.0095206,140.0086551,154.0095206,140.0086551,154.0095206,154.5005955,154.5005955,222.0625183,244.2687701,122.134385,,,,,,,,,,,,,
2030,sc2015,05-14 09:00:00+02:00,,,,,,,,,,,,205.5735211,210.0103597,214.0512247,235.4563472,214.0512247,235.4563472,214.0512247,235.4563472,161.3026596,161.3026596,231.8390726,255.0229799,127.5114899,,,,,,,,,,,,,
2030,sc2015,05-14 10:00:00+02:00,,,,,,,,,,,,204.4079577,208.8196403,272.12501,299.3375111,272.12501,299.3375111,272.12501,299.3375111,182.5981681,182.5981681,262.446943,288.6916373,144.3458187,,,,,,,,,,,,,
2030,sc2015,05-14 11:00:00+02:00,,,,,,,,,,,,204.6507746,209.0676978,310.0422744,341.0465018,310.0422744,341.0465018,310.0422744,341.0465018,216.3633262,216.3633262,310.9773456,342.0750801,171.0375401,,,,,,,,,,,,,
2030,sc2015,05-14 12:00:00+02:00,,,,,,,,,,,,204.4940845,208.9076259,325.7889688,358.3678658,325.7889688,358.3678658,325.7889688,358.3678658,244.5137769,244.5137769,351.4377719,386.581549,193.2907745,,,,,,,,,,,,,
2030,sc2015,05-14 13:00:00+02:00,,,,,,,,,,,,198.015,202.288705,324.47187,356.919057,324.47187,356.919057,324.47187,356.919057,275.9330641,275.9330641,396.5964718,436.2561189,218.1280595,,,,,,,,,,,,,
2030,sc2015,05-14 14:00:00+02:00,,,,,,,,,,,,191.8816901,196.0230216,305.226075,335.7486825,305.226075,335.7486825,305.226075,335.7486825,292.5224093,292.5224093,420.4402101,462.484231,231.2421155,,,,,,,,,,,,,
2030,sc2015,05-14 15:00:00+02:00,,,,,,,,,,,,187.5842254,191.6328058,265.5952363,292.1547599,265.5952363,292.1547599,265.5952363,292.1547599,311.6787526,311.6787526,447.973475,492.7708223,246.3854112,,,,,,,,,,,,,
2030,sc2015,05-14 16:00:00+02:00,,,,,,,,,,,,191.3517606,195.4816547,217.7144181,239.4858599,217.7144181,239.4858599,217.7144181,239.4858599,324.0522602,324.0522602,465.7578224,512.3336047,256.1668023,,,,,,,,,,,,,
2030,sc2015,05-14 17:00:00+02:00,,,,,,,,,,,,189.4416197,193.5302878,153.0252496,168.3277745,153.0252496,168.3277745,153.0252496,168.3277745,334.9644055,334.9644055,481.4417652,529.5859417,264.7929709,,,,,,,,,,,,,
2030,sc2015,05-14 18:00:00+02:00,,,,,,,,,,,,190.4016901,194.5110791,83.28324313,91.61156744,83.28324313,91.61156744,83.28324313,91.61156744,349.6837841,349.6837841,502.5978146,552.8575961,276.428798,,,,,,,,,,,,,
2030,sc2015,05-14 19:00:00+02:00,,,,,,,,,,,,193.4672535,197.6428058,26.01577004,28.61734704,26.01577004,28.61734704,26.01577004,28.61734704,343.0691972,343.0691972,493.0907198,542.3997918,271.1998959,,,,,,,,,,,,,
2030,sc2015,05-14 20:00:00+02:00,,,,,,,,,,,,194.5966197,198.7965468,0.81759494,0.899354434,0.81759494,0.899354434,0.81759494,0.899354434,335.4306954,335.4306954,482.11196,530.323156,265.161578,,,,,,,,,,,,,
2030,sc2015,05-14 21:00:00+02:00,,,,,,,,,,,,194.7724648,198.9761871,0.005740287,0.006314315,0.005740287,0.006314315,0.005740287,0.006314315,328.8641797,328.8641797,472.6739575,519.9413533,259.9706766,,,,,,,,,,,,,
2030,sc2015,05-14 22:00:00+02:00,,,,,,,,,,,,192.1132394,196.2595683,0.004651611,0.005116772,0.004651611,0.005116772,0.004651611,0.005116772,312.803617,312.803617,449.5902342,494.5492576,247.2746288,,,,,,,,,,,,,
2030,sc2015,05-14 23:00:00+02:00,,,,,,,,,,,,183.6255634,187.588705,0.004948524,0.005443376,0.004948524,0.005443376,0.004948524,0.005443376,288.2536935,288.2536935,414.3048177,455.7352996,227.8676498,,,,,,,,,,,,,
2030,sc2015,05-15 00:00:00+02:00,,,,,,,,,,,,182.478169,186.4165468,0.003364995,0.003701495,0.003364995,0.003701495,0.003364995,0.003701495,281.1151314,281.1151314,404.0446171,444.4490788,222.2245394,,,,,,,,,,,,,
2030,sc2015,05-15 01:00:00+02:00,,,,,,,,,,,,180.8677465,184.7713669,0.00415676,0.004572436,0.00415676,0.004572436,0.00415676,0.004572436,275.2312257,275.2312257,395.587725,435.1464974,217.5732487,,,,,,,,,,,,,
2030,sc2015,05-15 02:00:00+02:00,,,,,,,,,,,,181.4743662,185.3910791,0.007422784,0.008165063,0.007422784,0.008165063,0.007422784,0.008165063,269.2415636,269.2415636,386.9788297,425.6767126,212.8383563,,,,,,,,,,,,,
2030,sc2015,05-15 03:00:00+02:00,,,,,,,,,,,,182.2578169,186.1914388,0.015538362,0.017092198,0.015538362,0.017092198,0.015538362,0.017092198,264.1075675,264.1075675,379.5997763,417.559754,208.7798769,,,,,,,,,,,,,
2030,sc2015,05-15 04:00:00+02:00,,,,,,,,,,,,184.0380282,188.0100719,0.090854879,0.099940367,0.090854879,0.099940367,0.090854879,0.099940367,257.7717932,257.7717932,370.4934166,407.5427584,203.7713791,,,,,,,,,,,,,
2030,sc2015,05-15 05:00:00+02:00,,,,,,,,,,,,185.7164789,189.7247482,0.211103983,0.232214381,0.211103983,0.232214381,0.211103983,0.232214381,252.0849791,252.0849791,362.3198026,398.5517829,199.2758914,,,,,,,,,,,,,
2030,sc2015,05-15 06:00:00+02:00,,,,,,,,,,,,195.2550704,199.4692086,17.32368971,19.05605868,17.32368971,19.05605868,17.32368971,19.05605868,239.5288012,239.5288012,344.2729046,378.700195,189.3500975,,,,,,,,,,,,,
2030,sc2015,05-15 07:00:00+02:00,,,,,,,,,,,,210.7427465,215.2911511,92.5299539,101.7829493,92.5299539,101.7829493,92.5299539,101.7829493,232.9478643,232.9478643,334.8141745,368.2955919,184.147796,,,,,,,,,,,,,
2030,sc2015,05-15 08:00:00+02:00,,,,,,,,,,,,214.5585915,219.1893525,181.568824,199.7257064,181.568824,199.7257064,181.568824,199.7257064,234.8034096,234.8034096,337.4811358,371.2292493,185.6146247,,,,,,,,,,,,,
2030,sc2015,05-15 09:00:00+02:00,,,,,,,,,,,,215.211338,219.8561871,253.0809169,278.3890086,253.0809169,278.3890086,253.0809169,278.3890086,243.2687347,243.2687347,349.6482823,384.6131104,192.3065553,,,,,,,,,,,,,
2030,sc2015,05-15 10:00:00+02:00,,,,,,,,,,,,216.3238028,220.9926619,304.7513139,335.2264453,304.7513139,335.2264453,304.7513139,335.2264453,251.4792829,251.4792829,361.44924,397.5941641,198.797082,,,,,,,,,,,,,
2030,sc2015,05-15 11:00:00+02:00,,,,,,,,,,,,215.9554225,220.6163309,336.5799157,370.2379074,336.5799157,370.2379074,336.5799157,370.2379074,245.1867727,245.1867727,352.4050635,387.6455698,193.8227849,,,,,,,,,,,,,
2030,sc2015,05-15 12:00:00+02:00,,,,,,,,,,,,216.1608451,220.8261871,350.2086423,385.2295065,350.2086423,385.2295065,350.2086423,385.2295065,247.4124657,247.4124657,355.6040349,391.1644386,195.5822192,,,,,,,,,,,,,
