Period,Scenario,LoadLevel,Almeria,Barcelona,Bilbao,Caceres,Cadiz,Cartagena,Lugo,Madrid,Sevilla,Valencia,Valladolid
2030,CY2015,08-16 12:00:00+01:00,0.04298675,0.343894,0.2579205,0.0859735,0.171947,0.171947,0.04298675,0.343894,0.30090725,0.21493375,0.12896025
2030,CY2015,08-16 13:00:00+01:00,0.043794413,0.350355308,0.262766481,0.087588827,0.175177654,0.175177654,0.043794413,0.350355308,0.306560894,0.218972067,0.131383241
2030,CY2015,08-16 14:00:00+01:00,0.042686459,0.341491667,0.25611875,0.085372917,0.170745833,0.170745833,0.042686459,0.341491667,0.298805209,0.213432292,0.128059376
2030,CY2015,08-16 15:00:00+01:00,0.041833801,0.334670406,0.251002805,0.083667602,0.167335203,0.167335203,0.041833801,0.334670406,0.292836605,0.209169004,0.125501402
2030,CY2015,08-16 16:00:00+01:00,0.041769348,0.334154786,0.25061609,0.083538697,0.167077394,0.167077394,0.041769348,0.334154786,0.292385438,0.208846742,0.125308045
2030,CY2015,08-16 17:00:00+01:00,0.042159034,0.337272271,0.252954203,0.084318068,0.168636136,0.168636136,0.042159034,0.337272271,0.295113237,0.21079517,0.126477101
2030,CY2015,08-16 18:00:00+01:00,0.043426223,0.347409787,0.26055734,0.086852447,0.173704893,0.173704893,0.043426223,0.347409787,0.303983564,0.217131116,0.13027867
2030,CY2015,08-16 19:00:00+01:00,0.044809455,0.358475641,0.268856731,0.08961891,0.179237821,0.179237821,0.044809455,0.358475641,0.313666186,0.224047276,0.134428365
2030,CY2015,08-16 20:00:00+01:00,0.049754642,0.398037131,0.298527848,0.099509282,0.199018565,0.199018565,0.049754642,0.398037131,0.348282489,0.248773207,0.149263924
2030,CY2015,08-16 21:00:00+01:00,0.050640071,0.405120568,0.303840426,0.101280142,0.202560284,0.202560284,0.050640071,0.405120568,0.354480497,0.253200355,0.151920213
2030,CY2015,08-16 22:00:00+01:00,0.047777958,0.382223662,0.286667747,0.095555915,0.191111831,0.191111831,0.047777958,0.382223662,0.334445704,0.238889789,0.143333873
2030,CY2015,08-16 23:00:00+01:00,0.044855447,0.358843573,0.26913268,0.089710893,0.179421787,0.179421787,0.044855447,0.358843573,0.313988126,0.224277233,0.13456634
2030,CY2015,08-17 00:00:00+01:00,0.042417471,0.339339766,0.254504825,0.084834941,0.169669883,0.169669883,0.042417471,0.339339766,0.296922295,0.212087354,0.127252412
2030,CY2015,08-17 01:00:00+01:00,0.040512333,0.324098667,0.243074,0.081024667,0.162049334,0.162049334,0.040512333,0.324098667,0.283586333,0.202561667,0.121537
2030,CY2015,08-17 02:00:00+01:00,0.039794854,0.318358829,0.238769121,0.079589707,0.159179414,0.159179414,0.039794854,0.318358829,0.278563975,0.198974268,0.119384561
2030,CY2015,08-17 03:00:00+01:00,0.039451454,0.315611636,0.236708727,0.078902909,0.157805818,0.157805818,0.039451454,0.315611636,0.276160181,0.197257272,0.118354364
2030,CY2015,08-17 04:00:00+01:00,0.039997154,0.31997723,0.239982922,0.079994308,0.159988615,0.159988615,0.039997154,0.31997723,0.279980076,0.199985768,0.119991461
2030,CY2015,08-17 05:00:00+01:00,0.043113606,0.344908849,0.258681637,0.086227212,0.172454425,0.172454425,0.043113606,0.344908849,0.301795243,0.215568031,0.129340819
2030,CY2015,08-17 06:00:00+01:00,0.046036117,0.368288933,0.2762167,0.092072233,0.184144466,0.184144466,0.046036117,0.368288933,0.322252816,0.230180583,0.13810835
2030,CY2015,08-17 07:00:00+01:00,0.049792433,0.398339469,0.298754602,0.099584867,0.199169735,0.199169735,0.049792433,0.398339469,0.348547035,0.248962168,0.149377301
2030,CY2015,08-17 08:00:00+01:00,0.053178658,0.425429261,0.319071946,0.106357316,0.21271463,0.21271463,0.053178658,0.425429261,0.372250603,0.265893288,0.159535973
2030,CY2015,08-17 09:00:00+01:00,0.05469527,0.437562156,0.328171617,0.109390539,0.218781078,0.218781078,0.05469527,0.437562156,0.382866887,0.273476348,0.164085809
2030,CY2015,08-17 10:00:00+01:00,0.05518637,0.441490964,0.331118223,0.110372741,0.220745482,0.220745482,0.05518637,0.441490964,0.386304593,0.275931852,0.165559112
2030,CY2015,08-17 11:00:00+01:00,0.05589284,0.447142724,0.335357043,0.111785681,0.223571362,0.223571362,0.05589284,0.447142724,0.391249884,0.279464203,0.167678522
2030,CY2015,08-17 12:00:00+01:00,0.056918822,0.455350574,0.34151293,0.113837643,0.227675287,0.227675287,0.056918822,0.455350574,0.398431751,0.284594108,0.170756465
2030,CY2015,08-17 13:00:00+01:00,0.05611875,0.44895,0.3367125,0.1122375,0.224475,0.224475,0.05611875,0.44895,0.39283125,0.28059375,0.16835625
2030,CY2015,08-17 14:00:00+01:00,0.053844279,0.43075423,0.323065672,0.107688557,0.215377115,0.215377115,0.053844279,0.43075423,0.376909951,0.269221394,0.161532836
2030,CY2015,08-17 15:00:00+01:00,0.052910733,0.423285865,0.317464399,0.105821466,0.211642932,0.211642932,0.052910733,0.423285865,0.370375132,0.264553666,0.158732199
2030,CY2015,08-17 16:00:00+01:00,0.052972469,0.423779756,0.317834816,0.105944939,0.211889878,0.211889878,0.052972469,0.423779756,0.370807286,0.264862347,0.158917409
2030,CY2015,08-17 17:00:00+01:00,0.052530661,0.420245287,0.315183965,0.105061322,0.210122643,0.210122643,0.052530661,0.420245287,0.367714626,0.262653304,0.157591982
2030,CY2015,08-17 18:00:00+01:00,0.052120912,0.416967297,0.312725473,0.104241824,0.208483649,0.208483649,0.052120912,0.416967297,0.364846385,0.260604561,0.156362737
2030,CY2015,08-17 19:00:00+01:00,0.053330654,0.426645235,0.319983926,0.106661309,0.213322617,0.213322617,0.053330654,0.426645235,0.373314581,0.266653271,0.159991963
2030,CY2015,08-17 20:00:00+01:00,0.05711836,0.456946875,0.342710156,0.114236719,0.228473438,0.228473438,0.05711836,0.456946875,0.399828516,0.285591797,0.171355079
2030,CY2015,08-17 21:00:00+01:00,0.055431097,0.443448776,0.332586582,0.110862194,0.221724389,0.221724389,0.055431097,0.443448776,0.38801768,0.277155485,0.166293291
2030,CY2015,08-17 22:00:00+01:00,0.051469971,0.411759771,0.308819828,0.102939943,0.205879886,0.205879886,0.051469971,0.411759771,0.360289799,0.257349857,0.154409914
2030,CY2015,08-17 23:00:00+01:00,0.047703401,0.381627209,0.286220406,0.095406802,0.190813604,0.190813604,0.047703401,0.381627209,0.333923807,0.238517006,0.143110203
2030,CY2015,08-18 00:00:00+01:00,0.044468939,0.355751516,0.266813637,0.088937879,0.177875758,0.177875758,0.044468939,0.355751516,0.311282576,0.222344697,0.133406819
2030,CY2015,08-18 01:00:00+01:00,0.042257195,0.338057563,0.253543172,0.084514391,0.169028781,0.169028781,0.042257195,0.338057563,0.295800368,0.211285977,0.126771586
2030,CY2015,08-18 02:00:00+01:00,0.041273412,0.330187297,0.247640473,0.082546824,0.165093649,0.165093649,0.041273412,0.330187297,0.288913885,0.206367061,0.123820236
2030,CY2015,08-18 03:00:00+01:00,0.041049608,0.328396859,0.246297645,0.082099215,0.16419843,0.16419843,0.041049608,0.328396859,0.287347252,0.205248038,0.123148823
2030,CY2015,08-18 04:00:00+01:00,0.041688106,0.333504844,0.250128633,0.083376211,0.166752422,0.166752422,0.041688106,0.333504844,0.291816739,0.208440527,0.125064317
2030,CY2015,08-18 05:00:00+01:00,0.044363403,0.354907224,0.266180418,0.088726806,0.177453612,0.177453612,0.044363403,0.354907224,0.310543821,0.221817015,0.133090209
2030,CY2015,08-18 06:00:00+01:00,0.047540562,0.380324495,0.285243371,0.095081124,0.190162247,0.190162247,0.047540562,0.380324495,0.332783933,0.237702809,0.142621686
2030,CY2015,08-18 07:00:00+01:00,0.050485307,0.403882458,0.302911844,0.100970615,0.201941229,0.201941229,0.050485307,0.403882458,0.353397151,0.252426536,0.151455922
2030,CY2015,08-18 08:00:00+01:00,0.053022707,0.424181657,0.318136242,0.106045414,0.212090828,0.212090828,0.053022707,0.424181657,0.371158949,0.265113536,0.159068121
2030,CY2015,08-18 09:00:00+01:00,0.053676389,0.42941111,0.322058333,0.107352778,0.214705555,0.214705555,0.053676389,0.42941111,0.375734721,0.268381943,0.161029166
2030,CY2015,08-18 10:00:00+01:00,0.054461295,0.435690359,0.32676777,0.10892259,0.21784518,0.21784518,0.054461295,0.435690359,0.381229064,0.272306475,0.163383885
2030,CY2015,08-18 11:00:00+01:00,0.055403406,0.44322725,0.332420438,0.110806813,0.221613625,0.221613625,0.055403406,0.44322725,0.387823844,0.277017032,0.166210219
2030,CY2015,08-18 12:00:00+01:00,0.056095566,0.448764527,0.336573395,0.112191131,0.224382263,0.224382263,0.056095566,0.448764527,0.392668961,0.280477829,0.168286697
2030,CY2015,08-18 13:00:00+01:00,0.055187327,0.441498614,0.331123961,0.110374654,0.220749308,0.220749308,0.055187327,0.441498614,0.386311288,0.275936634,0.16556198
2030,CY2015,08-18 14:00:00+01:00,0.053078252,0.424626016,0.318469512,0.106156504,0.212313008,0.212313008,0.053078252,0.424626016,0.371547764,0.26539126,0.159234756
2030,CY2015,08-18 15:00:00+01:00,0.052333232,0.418665854,0.313999391,0.104666464,0.209332928,0.209332928,0.052333232,0.418665854,0.366332623,0.261666159,0.156999695
2030,CY2015,08-18 16:00:00+01:00,0.05243603,0.419488235,0.314616176,0.104872059,0.209744117,0.209744117,0.05243603,0.419488235,0.367052205,0.262180147,0.157308088
2030,CY2015,08-18 17:00:00+01:00,0.052188515,0.41750812,0.31313109,0.10437703,0.20875406,0.20875406,0.052188515,0.41750812,0.365319605,0.260942575,0.156565545
2030,CY2015,08-18 18:00:00+01:00,0.05192951,0.415436084,0.311577062,0.103859021,0.207718042,0.207718042,0.05192951,0.415436084,0.363506573,0.259647552,0.155788532
2030,CY2015,08-18 19:00:00+01:00,0.05314496,0.425159683,0.318869762,0.106289921,0.212579841,0.212579841,0.05314496,0.425159683,0.372014723,0.265724801,0.159434881
2030,CY2015,08-18 20:00:00+01:00,0.057177011,0.457416083,0.343062062,0.114354021,0.228708042,0.228708042,0.057177011,0.457416083,0.400239074,0.285885053,0.171531032
2030,CY2015,08-18 21:00:00+01:00,0.055510038,0.444080302,0.333060227,0.111020075,0.222040151,0.222040151,0.055510038,0.444080302,0.388570265,0.277550189,0.166530113
2030,CY2015,08-18 22:00:00+01:00,0.051141953,0.409135625,0.306851719,0.102283907,0.204567812,0.204567812,0.051141953,0.409135625,0.357993672,0.255709766,0.15342586
2030,CY2015,08-18 23:00:00+01:00,0.047639042,0.381112334,0.28583425,0.095278083,0.190556167,0.190556167,0.047639042,0.381112334,0.333473292,0.238195208,0.142917125
2030,CY2015,08-19 00:00:00+01:00,0.044242713,0.353941703,0.265456277,0.088485426,0.176970852,0.176970852,0.044242713,0.353941703,0.30969899,0.221213564,0.132728139
2030,CY2015,08-19 01:00:00+01:00,0.042177506,0.337420052,0.253065039,0.084355013,0.168710026,0.168710026,0.042177506,0.337420052,0.295242546,0.210887533,0.12653252
2030,CY2015,08-19 02:00:00+01:00,0.040988583,0.327908662,0.245931497,0.081977165,0.163954331,0.163954331,0.040988583,0.327908662,0.286920079,0.204942914,0.122965748
2030,CY2015,08-19 03:00:00+01:00,0.040792651,0.326341208,0.244755906,0.081585302,0.163170605,0.163170605,0.040792651,0.326341208,0.285548558,0.203963255,0.122377953
2030,CY2015,08-19 04:00:00+01:00,0.041545073,0.332360579,0.249270434,0.083090144,0.166180289,0.166180289,0.041545073,0.332360579,0.290815506,0.207725362,0.124635217
2030,CY2015,08-19 05:00:00+01:00,0.04426644,0.354131521,0.265598641,0.08853288,0.177065761,0.177065761,0.04426644,0.354131521,0.309865081,0.221332201,0.13279932
2030,CY2015,08-19 06:00:00+01:00,0.046966584,0.375732672,0.281799504,0.093933168,0.187866336,0.187866336,0.046966584,0.375732672,0.328766088,0.23483292,0.140899752
2030,CY2015,08-19 07:00:00+01:00,0.050010971,0.400087771,0.300065828,0.100021943,0.200043886,0.200043886,0.050010971,0.400087771,0.3500768,0.250054857,0.150032914
2030,CY2015,08-19 08:00:00+01:00,0.053049369,0.424394954,0.318296215,0.106098738,0.212197477,0.212197477,0.053049369,0.424394954,0.371345584,0.265246846,0.159148108
2030,CY2015,08-19 09:00:00+01:00,0.053950677,0.431605417,0.323704063,0.107901354,0.215802709,0.215802709,0.053950677,0.431605417,0.37765474,0.269753386,0.161852032
2030,CY2015,08-19 10:00:00+01:00,0.054525913,0.436207302,0.327155477,0.109051826,0.218103651,0.218103651,0.054525913,0.436207302,0.381681389,0.272629564,0.163577738
2030,CY2015,08-19 11:00:00+01:00,0.055434565,0.443476516,0.332607387,0.110869129,0.221738258,0.221738258,0.055434565,0.443476516,0.388041951,0.277172822,0.166303694
2030,CY2015,08-19 12:00:00+01:00,0.056478325,0.451826599,0.338869949,0.11295665,0.2259133,0.2259133,0.056478325,0.451826599,0.395348274,0.282391625,0.169434975
2030,CY2015,08-19 13:00:00+01:00,0.055697495,0.445579953,0.334184965,0.111394988,0.222789977,0.222789977,0.055697495,0.445579953,0.389882459,0.278487471,0.167092483
2030,CY2015,08-19 14:00:00+01:00,0.053910927,0.431287417,0.323465563,0.107821854,0.215643709,0.215643709,0.053910927,0.431287417,0.37737649,0.269554636,0.161732782
2030,CY2015,08-19 15:00:00+01:00,0.053625842,0.429006734,0.321755051,0.107251684,0.214503368,0.214503368,0.053625842,0.429006734,0.375380893,0.268129209,0.160877525
2030,CY2015,08-19 16:00:00+01:00,0.053851472,0.430811771,0.323108828,0.107702943,0.215405885,0.215405885,0.053851472,0.430811771,0.3769603,0.269257357,0.161554414
2030,CY2015,08-19 17:00:00+01:00,0.053807915,0.430463318,0.322847489,0.10761583,0.215231659,0.215231659,0.053807915,0.430463318,0.376655403,0.269039573,0.161423744
2030,CY2015,08-19 18:00:00+01:00,0.053478761,0.427830083,0.320872562,0.106957521,0.213915042,0.213915042,0.053478761,0.427830083,0.374351323,0.267393803,0.160436282
2030,CY2015,08-19 19:00:00+01:00,0.054489424,0.435915391,0.326936543,0.108978848,0.217957696,0.217957696,0.054489424,0.435915391,0.381425967,0.27244712,0.163468271
2030,CY2015,08-19 20:00:00+01:00,0.058106598,0.464852786,0.34863959,0.116213197,0.232426394,0.232426394,0.058106598,0.464852786,0.406746188,0.290532992,0.174319795
2030,CY2015,08-19 21:00:00+01:00,0.05653755,0.452300402,0.339225301,0.1130751,0.226150201,0.226150201,0.05653755,0.452300402,0.395762851,0.282687751,0.169612651
2030,CY2015,08-19 22:00:00+01:00,0.052346816,0.418774532,0.314080898,0.104693633,0.209387266,0.209387266,0.052346816,0.418774532,0.366427715,0.261734082,0.15704045
2030,CY2015,08-19 23:00:00+01:00,0.04902102,0.392168162,0.294126122,0.098042041,0.196084081,0.196084081,0.04902102,0.392168162,0.343147142,0.245105101,0.147063061
2030,CY2015,08-20 00:00:00+01:00,0.045892154,0.36713723,0.275352922,0.091784308,0.183568615,0.183568615,0.045892154,0.36713723,0.321245076,0.229460768,0.137676461
2030,CY2015,08-20 01:00:00+01:00,0.043689344,0.349514756,0.262136066,0.087378689,0.174757378,0.174757378,0.043689344,0.349514756,0.305825411,0.218446722,0.131068034
2030,CY2015,08-20 02:00:00+01:00,0.042350659,0.338805271,0.254103953,0.084701318,0.169402636,0.169402636,0.042350659,0.338805271,0.296454612,0.211753295,0.127051976
2030,CY2015,08-20 03:00:00+01:00,0.042317119,0.338536948,0.253902711,0.084634237,0.169268474,0.169268474,0.042317119,0.338536948,0.29621983,0.211585592,0.126951356
2030,CY2015,08-20 04:00:00+01:00,0.042800344,0.34240275,0.256802063,0.085600688,0.171201375,0.171201375,0.042800344,0.34240275,0.299602406,0.214001719,0.128401031
2030,CY2015,08-20 05:00:00+01:00,0.045286329,0.362290631,0.271717973,0.090572657,0.181145315,0.181145315,0.045286329,0.362290631,0.317004302,0.226431644,0.135858986
2030,CY2015,08-20 06:00:00+01:00,0.047776129,0.382209032,0.286656773,0.095552258,0.191104516,0.191104516,0.047776129,0.382209032,0.334432903,0.238880645,0.143328387
2030,CY2015,08-20 07:00:00+01:00,0.05100812,0.408064958,0.306048719,0.10201624,0.20403248,0.20403248,0.05100812,0.408064958,0.357056839,0.255040599,0.153024359
2030,CY2015,08-20 08:00:00+01:00,0.054636401,0.437091203,0.327818402,0.109272801,0.218545602,0.218545602,0.054636401,0.437091203,0.382454803,0.273182002,0.163909202
2030,CY2015,08-20 09:00:00+01:00,0.055091001,0.440728005,0.330546004,0.110182001,0.220364003,0.220364003,0.055091001,0.440728005,0.385637005,0.275455004,0.165273002
2030,CY2015,08-20 10:00:00+01:00,0.056498852,0.451990813,0.33899311,0.112997703,0.225995406,0.225995406,0.056498852,0.451990813,0.395491961,0.282494258,0.169496555
2030,CY2015,08-20 11:00:00+01:00,0.057921373,0.463370984,0.347528239,0.115842746,0.231685493,0.231685493,0.057921373,0.463370984,0.405449612,0.289606865,0.173764119
2030,CY2015,08-20 12:00:00+01:00,0.059262584,0.474100672,0.355575504,0.118525168,0.237050336,0.237050336,0.059262584,0.474100672,0.414838088,0.29631292,0.177787752
2030,CY2015,08-20 13:00:00+01:00,0.058334781,0.46667825,0.350008688,0.116669563,0.233339125,0.233339125,0.058334781,0.46667825,0.408343469,0.291673907,0.175004344
2030,CY2015,08-20 14:00:00+01:00,0.056749811,0.453998485,0.340498864,0.113499621,0.226999242,0.226999242,0.056749811,0.453998485,0.397248674,0.283749053,0.170249432
2030,CY2015,08-20 15:00:00+01:00,0.056496811,0.451974485,0.338980864,0.112993622,0.225987242,0.225987242,0.056496811,0.451974485,0.395477674,0.282484053,0.169490432
2030,CY2015,08-20 16:00:00+01:00,0.056414077,0.451312615,0.338484461,0.112828154,0.225656307,0.225656307,0.056414077,0.451312615,0.394898538,0.282070385,0.16924223
2030,CY2015,08-20 17:00:00+01:00,0.056203709,0.449629677,0.337222258,0.112407419,0.224814839,0.224814839,0.056203709,0.449629677,0.393425968,0.281018549,0.168611129
2030,CY2015,08-20 18:00:00+01:00,0.056123372,0.448986974,0.336740231,0.112246744,0.224493487,0.224493487,0.056123372,0.448986974,0.392863603,0.280616859,0.168370115
2030,CY2015,08-20 19:00:00+01:00,0.056648261,0.453186089,0.339889567,0.113296523,0.226593044,0.226593044,0.056648261,0.453186089,0.396537827,0.283241306,0.169944783
2030,CY2015,08-20 20:00:00+01:00,0.060331342,0.482650735,0.361988051,0.120662684,0.241325367,0.241325367,0.060331342,0.482650735,0.422319393,0.301656709,0.180994025
2030,CY2015,08-20 21:00:00+01:00,0.058281344,0.466250745,0.349688059,0.116562686,0.233125373,0.233125373,0.058281344,0.466250745,0.407969402,0.291406716,0.17484403
2030,CY2015,08-20 22:00:00+01:00,0.054075744,0.432605954,0.324454465,0.108151488,0.216302977,0.216302977,0.054075744,0.432605954,0.378530209,0.270378721,0.162227233
2030,CY2015,08-20 23:00:00+01:00,0.050402651,0.403221203,0.302415902,0.100805301,0.201610602,0.201610602,0.050402651,0.403221203,0.352818553,0.252013252,0.151207952
2030,CY2015,08-21 00:00:00+01:00,0.04721195,0.377695594,0.283271696,0.094423898,0.188847797,0.188847797,0.04721195,0.377695594,0.330483645,0.236059746,0.141635848
2030,CY2015,08-21 01:00:00+01:00,0.045075023,0.360600188,0.270450141,0.090150047,0.180300094,0.180300094,0.045075023,0.360600188,0.315525164,0.225375117,0.135225071
2030,CY2015,08-21 02:00:00+01:00,0.044067548,0.35254038,0.264405285,0.088135095,0.17627019,0.17627019,0.044067548,0.35254038,0.308472833,0.220337738,0.132202643
2030,CY2015,08-21 03:00:00+01:00,0.043585725,0.348685802,0.261514352,0.087171451,0.174342901,0.174342901,0.043585725,0.348685802,0.305100077,0.217928627,0.130757176
2030,CY2015,08-21 04:00:00+01:00,0.04395048,0.351603839,0.263702879,0.08790096,0.175801919,0.175801919,0.04395048,0.351603839,0.307653359,0.219752399,0.131851439
2030,CY2015,08-21 05:00:00+01:00,0.04634057,0.370724563,0.278043422,0.092681141,0.185362281,0.185362281,0.04634057,0.370724563,0.324383993,0.231702852,0.139021711
2030,CY2015,08-21 06:00:00+01:00,0.049797618,0.398380943,0.298785707,0.099595236,0.199190471,0.199190471,0.049797618,0.398380943,0.348583325,0.248988089,0.149392853
2030,CY2015,08-21 07:00:00+01:00,0.053162675,0.425301396,0.318976047,0.106325349,0.212650698,0.212650698,0.053162675,0.425301396,0.372138722,0.265813373,0.159488024
2030,CY2015,08-21 08:00:00+01:00,0.057347537,0.458780297,0.344085223,0.114695075,0.229390148,0.229390148,0.057347537,0.458780297,0.40143276,0.286737686,0.172042612
2030,CY2015,08-21 09:00:00+01:00,0.058975808,0.471806469,0.353854852,0.117951617,0.235903235,0.235903235,0.058975808,0.471806469,0.41283066,0.294879043,0.176927426
2030,CY2015,08-21 10:00:00+01:00,0.060008564,0.480068505,0.360051379,0.120017126,0.240034253,0.240034253,0.060008564,0.480068505,0.420059942,0.300042816,0.18002569
2030,CY2015,08-21 11:00:00+01:00,0.060956889,0.48765511,0.365741333,0.121913777,0.243827555,0.243827555,0.060956889,0.48765511,0.426698221,0.304784444,0.182870666
2030,CY2015,08-21 12:00:00+01:00,0.061799006,0.494392047,0.370794035,0.123598012,0.247196024,0.247196024,0.061799006,0.494392047,0.432593041,0.30899503,0.185397018
2030,CY2015,08-21 13:00:00+01:00,0.060525523,0.484204182,0.363153137,0.121051046,0.242102091,0.242102091,0.060525523,0.484204182,0.423678659,0.302627614,0.181576568
2030,CY2015,08-21 14:00:00+01:00,0.059005398,0.472043183,0.354032387,0.118010795,0.236021591,0.236021591,0.059005398,0.472043183,0.413037785,0.295026989,0.177016193
2030,CY2015,08-21 15:00:00+01:00,0.058419471,0.467355771,0.350516828,0.116838943,0.233677886,0.233677886,0.058419471,0.467355771,0.4089363,0.292097357,0.175258414
2030,CY2015,08-21 16:00:00+01:00,0.058048073,0.464384579,0.348288434,0.116096144,0.232192289,0.232192289,0.058048073,0.464384579,0.406336506,0.290240362,0.174144217
2030,CY2015,08-21 17:00:00+01:00,0.057930641,0.463445125,0.347583844,0.115861281,0.231722563,0.231722563,0.057930641,0.463445125,0.405514484,0.289653203,0.173791922
2030,CY2015,08-21 18:00:00+01:00,0.057429689,0.459437516,0.344578137,0.114859379,0.229718758,0.229718758,0.057429689,0.459437516,0.402007826,0.287148447,0.172289069
2030,CY2015,08-21 19:00:00+01:00,0.057563878,0.460511021,0.345383266,0.115127756,0.23025551,0.23025551,0.057563878,0.460511021,0.402947144,0.287819388,0.172691633
2030,CY2015,08-21 20:00:00+01:00,0.060506255,0.484050037,0.363037528,0.121012509,0.242025018,0.242025018,0.060506255,0.484050037,0.423543782,0.302531273,0.181518764
2030,CY2015,08-21 21:00:00+01:00,0.058338614,0.466708907,0.35003168,0.116677226,0.233354453,0.233354453,0.058338614,0.466708907,0.408370293,0.291693067,0.17501584
2030,CY2015,08-21 22:00:00+01:00,0.05412101,0.432968084,0.324726062,0.108242021,0.216484042,0.216484042,0.05412101,0.432968084,0.378847073,0.270605052,0.162363032
2030,CY2015,08-21 23:00:00+01:00,0.050929428,0.407435422,0.305576567,0.101858855,0.203717711,0.203717711,0.050929428,0.407435422,0.356505995,0.254647139,0.152788283
2030,CY2015,08-22 00:00:00+01:00,0.048008887,0.384071094,0.288053321,0.096017774,0.192035547,0.192035547,0.048008887,0.384071094,0.336062207,0.240044434,0.14402666
2030,CY2015,08-22 01:00:00+01:00,0.045551207,0.364409657,0.273307242,0.091102414,0.182204828,0.182204828,0.045551207,0.364409657,0.318858449,0.227756036,0.136653621
2030,CY2015,08-22 02:00:00+01:00,0.044137444,0.353099552,0.264824664,0.088274888,0.176549776,0.176549776,0.044137444,0.353099552,0.308962109,0.22068722,0.132412332
2030,CY2015,08-22 03:00:00+01:00,0.043386193,0.347089542,0.260317157,0.086772386,0.173544771,0.173544771,0.043386193,0.347089542,0.303703349,0.216930964,0.130158578
2030,CY2015,08-22 04:00:00+01:00,0.042929266,0.343434125,0.257575594,0.085858532,0.171717062,0.171717062,0.042929266,0.343434125,0.30050486,0.214646328,0.128787797
2030,CY2015,08-22 05:00:00+01:00,0.043402799,0.347222396,0.260416797,0.086805599,0.173611198,0.173611198,0.043402799,0.347222396,0.303819596,0.217013998,0.130208399
2030,CY2015,08-22 06:00:00+01:00,0.043790559,0.350324474,0.262743356,0.087581119,0.175162237,0.175162237,0.043790559,0.350324474,0.306533915,0.218952797,0.131371678
2030,CY2015,08-22 07:00:00+01:00,0.045154291,0.361234328,0.270925746,0.090308582,0.180617165,0.180617165,0.045154291,0.361234328,0.316080038,0.225771455,0.135462873
2030,CY2015,08-22 08:00:00+01:00,0.048660287,0.389282292,0.291961719,0.097320573,0.194641146,0.194641146,0.048660287,0.389282292,0.340622006,0.243301433,0.14598086
2030,CY2015,08-22 09:00:00+01:00,0.050373728,0.402989818,0.302242364,0.100747454,0.201494909,0.201494909,0.050373728,0.402989818,0.35261609,0.251868636,0.151121182
2030,CY2015,08-22 10:00:00+01:00,0.051465793,0.411726344,0.308794758,0.102931586,0.205863172,0.205863172,0.051465793,0.411726344,0.360260551,0.257328965,0.154397379
2030,CY2015,08-22 11:00:00+01:00,0.052345172,0.41876138,0.314071035,0.104690345,0.209380691,0.209380691,0.052345172,0.41876138,0.366416208,0.261725863,0.157035518
2030,CY2015,08-22 12:00:00+01:00,0.053240855,0.425926839,0.319445129,0.10648171,0.21296342,0.21296342,0.053240855,0.425926839,0.372685984,0.266204274,0.159722564
2030,CY2015,08-22 13:00:00+01:00,0.052927358,0.423418865,0.317564149,0.105854717,0.211709432,0.211709432,0.052927358,0.423418865,0.370491506,0.264636791,0.158782074
2030,CY2015,08-22 14:00:00+01:00,0.050824217,0.40659374,0.304945305,0.101648435,0.20329687,0.20329687,0.050824217,0.40659374,0.355769522,0.254121087,0.152472653
2030,CY2015,08-22 15:00:00+01:00,0.048795499,0.39036399,0.292772993,0.097590998,0.195181995,0.195181995,0.048795499,0.39036399,0.341568491,0.243977494,0.146386496
2030,CY2015,08-22 16:00:00+01:00,0.048242806,0.385942448,0.289456836,0.096485612,0.192971224,0.192971224,0.048242806,0.385942448,0.337699642,0.24121403,0.144728418
2030,CY2015,08-22 17:00:00+01:00,0.048112641,0.384901125,0.288675844,0.096225281,0.192450563,0.192450563,0.048112641,0.384901125,0.336788485,0.240563204,0.144337922
2030,CY2015,08-22 18:00:00+01:00,0.048536639,0.388293115,0.291219836,0.097073279,0.194146557,0.194146557,0.048536639,0.388293115,0.339756476,0.242683197,0.145609918
2030,CY2015,08-22 19:00:00+01:00,0.050317918,0.402543344,0.301907508,0.100635836,0.201271672,0.201271672,0.050317918,0.402543344,0.352225426,0.25158959,0.150953754
2030,CY2015,08-22 20:00:00+01:00,0.054280303,0.434242422,0.325681817,0.108560606,0.217121211,0.217121211,0.054280303,0.434242422,0.379962119,0.271401514,0.162840908
2030,CY2015,08-22 21:00:00+01:00,0.052428231,0.419425849,0.314569387,0.104856462,0.209712925,0.209712925,0.052428231,0.419425849,0.366997618,0.262141156,0.157284694
2030,CY2015,08-22 22:00:00+01:00,0.049270337,0.394162693,0.29562202,0.098540673,0.197081347,0.197081347,0.049270337,0.394162693,0.344892356,0.246351683,0.14781101
2030,CY2015,08-22 23:00:00+01:00,0.046625277,0.373002214,0.279751661,0.093250553,0.186501107,0.186501107,0.046625277,0.373002214,0.326376937,0.233126384,0.13987583
2030,CY2015,08-23 00:00:00+01:00,0.044137734,0.35310187,0.264826403,0.088275467,0.176550935,0.176550935,0.044137734,0.35310187,0.308964137,0.220688669,0.132413201
2030,CY2015,08-23 01:00:00+01:00,0.041643087,0.333144698,0.249858524,0.083286175,0.166572349,0.166572349,0.041643087,0.333144698,0.291501611,0.208215437,0.124929262
