Period,Scenario,LoadLevel,Ant_C3,Ant_C4,Ant_C7,Ant_C8,Gas_C1,Gas_C2,Gas_C21,Gas_C22,Gas_C31,Gas_C32,Gas_C33,Gas_C5,Gas_C6,Hyd_H25,Hyd_H26,Hyd_H27,Nuc_N23,Nuc_N24,Pum_H28,Pum_H29,Pum_H30,Sub_C10,Sub_C11,Sub_C12,Sub_C13,Sub_C14,Sub_C16,Sub_C17,Sub_C18,Sub_C19,Sub_C20,Sub_C9
2030,sc01,01-01 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,352.00000000000006,352.00000000000006,49.5,0.0,49.5,72.00000000000001,0.0,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,67.66707999999974
2030,sc01,01-02 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,49.5,352.00000000000006,352.00000000000006,0.0,0.0,49.5,38.90499999999954,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-02 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,352.00000000000006,352.00000000000006,0.0,0.0,49.5,25.28649999999961,0.0,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-02 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,49.5,352.00000000000006,352.00000000000006,0.0,0.0,49.5,0.0,47.7864999999995,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.238166580000737,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,13.971833419999912,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-02 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,96.67199999999998,84.48249999999996,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-02 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,96.67199999999998,84.48250000000002,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-02 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,96.67199999999998,72.1989999999999,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-02 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,96.67199999999998,35.34849999999975,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-02 17:00:00+01:00,39.038499999999964,0.0,0.0,0.0,0.0,0.0,96.67199999999998,96.67199999999998,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,9.408,9.408,9.408,9.408,9.408,72.00000000000001
2030,sc01,01-02 19:00:00+01:00,0.0,2.1880000000003563,0.0,0.0,0.0,0.0,96.67199999999998,96.67199999999998,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,9.408,9.408,9.408,9.408,9.408,72.00000000000001
2030,sc01,01-02 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,96.67199999999998,0.0,0.0,69.00699999999951,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-02 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.60599999999892,0.0,49.5,352.00000000000006,352.00000000000006,49.5,0.0,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-03 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,49.5,352.00000000000006,352.00000000000006,0.0,0.0,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,6.967899999999652
2030,sc01,01-03 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,352.00000000000006,352.00000000000006,49.5,0.0,49.5,0.0,18.551769999999266,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,49.5,352.00000000000006,352.00000000000006,0.0,0.0,49.5,18.551769999999266,0.0,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,3.9027999999996235,0.0,0.0,0.0,193.20000000000005,0.0,0.0,49.5,0.0,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-03 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,96.67199999999998,37.55953000000029,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-03 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,96.67199999999998,37.55953000000029,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-03 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,96.67199999999998,25.52170000000015,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-03 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,86.08020999999746,0.0,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-03 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,96.67199999999998,96.67199999999998,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,9.408,0.0,9.408,9.408,8.966170000000744,72.00000000000001
2030,sc01,01-03 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,96.67199999999998,96.67199999999998,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,1.076680000000385,0.0,0.0,72.00000000000001
2030,sc01,01-03 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,96.67199999999998,0.0,0.0,26.26041999999927,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-03 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.194880000000625,0.0,49.5,352.00000000000006,352.00000000000006,49.5,0.0,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-04 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,49.5,352.00000000000006,352.00000000000006,49.5,0.0,49.5,0.0,69.53079999999933,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,352.00000000000006,352.00000000000006,0.0,0.0,49.5,0.0,38.81704000000013,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,352.00000000000006,352.00000000000006,0.0,0.0,49.5,0.0,38.81704000000014,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.20000000000005,0.0,0.0,49.5,0.0,49.5,352.00000000000006,352.00000000000006,49.5,14.095600000007174,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-04 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,38.21691008000655,96.67199999999998,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,1.9196499199927997,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-04 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,87.30856000000028,0.0,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-04 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,75.51640000000017,0.0,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-04 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,40.13992000000061,0.0,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-04 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,96.67199999999998,84.97384000000035,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-04 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,96.67199999999998,49.597360000000506,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-04 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,80.18584000000017,0.0,0.0,0.0,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-04 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,49.5,352.00000000000006,352.00000000000006,49.5,0.0,49.5,0.0,68.28375999999975,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-05 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,49.5,352.00000000000006,352.00000000000006,49.5,0.0,49.5,0.0,0.0,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,37.59369999999933
2030,sc01,01-05 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,352.00000000000006,352.00000000000006,9.582309999999843,0.0,49.5,0.0,0.0,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,352.00000000000006,352.00000000000006,9.582309999997985,0.0,49.5,0.0,0.0,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.26706668000105,0.0,0.0,49.5,10.360666659999989,49.5,352.00000000000006,352.00000000000006,49.5,10.360666659999989,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-05 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.67199999999998,96.67199999999998,40.385589999999944,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-05 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.67199999999998,40.38559000000132,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-05 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.67199999999998,28.839099999999256,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-05 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.67199999999998,0.0,90.87163000000037,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-05 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,36.08551000000029,96.67199999999998,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-05 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,1.4460400000003149,96.67199999999998,96.67199999999998,96.67199999999998,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-05 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.43926000000024,0.0,0.0,193.20000000000005,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-05 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,49.5,352.00000000000006,352.00000000000006,49.5,30.104250000000004,49.5,4.768389999999408,0.0,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-06 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.794249999999889,0.0,49.5,352.00000000000006,352.00000000000006,49.5,0.0,49.5,0.0,0.0,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,49.5,0.0,352.00000000000006,49.5,0.0,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,11.961529999999387
2030,sc01,01-06 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,49.5,0.0,352.00000000000006,0.0,49.5,49.5,72.00000000000001,36.67005499999962,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,49.5,0.0,352.00000000000006,49.5,0.0,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,30.878119999999594
2030,sc01,01-06 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,49.5,352.00000000000006,352.00000000000006,49.5,0.0,49.5,72.00000000000001,0.0,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,53.54355999999963
2030,sc01,01-06 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,55.00139499999991
2030,sc01,01-06 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,4.126509999994449,49.5,352.00000000000006,352.00000000000006,49.5,0.0,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-06 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,0.0,0.0,49.5,38.29333000000008,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-06 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.08434500000012,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-06 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3758200000016,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,72.00000000000001,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-06 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,49.5,49.5,352.00000000000006,352.00000000000006,49.5,49.5,49.5,52.79286999999995,72.00000000000001,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-06 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,43.818740000005576,49.5,352.00000000000006,352.00000000000006,49.5,0.0,49.5,0.0,9.724819999993583,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,72.00000000000001
2030,sc01,01-07 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,352.00000000000006,352.00000000000006,0.0,0.0,49.5,0.0,0.0,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,17.443749999999508
2030,sc01,01-07 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,49.5,49.5,352.00000000000006,0.0,39.024880720002486,0.0,49.5,72.00000000000001,0.0,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,12.016869279995543
2030,sc01,01-07 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,49.5,0.0,352.00000000000006,0.0,49.5,49.5,72.00000000000001,0.0,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,4.9786249999995285
2030,sc01,01-07 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,49.5,352.00000000000006,0.0,49.5,0.0,49.5,72.00000000000001,69.4669999999995,187.15,187.15,187.15,0.0,0.0,0.0,0.0,0.0,0.0
