Period,Scenario,LoadLevel,N_101,N_102,N_103,N_104,N_105,N_106,N_107,N_108,N_109,N_110,N_111,N_112,N_113,N_114,N_115,N_116,N_117,N_118,N_119,N_120,N_121,N_122,N_123,N_124
2030,sc01,01-01 21:00:00+01:00,75.32397359999999,67.6520874,125.53995599999998,51.6108708,49.5185382,94.8524112,87.18052499999999,119.26295820000001,122.052735,136.001619,0.0,0.0,184.82271300000002,135.3041748,221.0898114,69.74442,0.0,232.2489186,126.23740019999998,89.27285760000001,0.0,0.0,0.0,0.0
2030,sc01,01-01 23:00:00+01:00,58.87391039999999,52.8774936,98.12318399999998,40.3395312,38.7041448,74.1375168,68.1411,93.21702480000002,95.39754,106.300116,0.0,0.0,144.459132,105.7549872,172.8058296,54.51288,0.0,181.52789039999996,98.66831280000001,69.77648640000001,0.0,0.0,0.0,0.0
2030,sc01,01-02 01:00:00+01:00,60.51239999999999,54.3491,100.85399999999998,41.4622,39.7813,76.2008,70.0375,95.81130000000002,98.0525,109.25850000000001,0.0,0.0,148.4795,108.6982,177.6151,56.029999999999994,0.0,186.57989999999995,101.4143,71.71840000000002,0.0,0.0,0.0,0.0
2030,sc01,01-02 03:00:00+01:00,55.39211999999999,49.75033,92.32019999999999,37.95386,36.41519,69.75304000000001,64.11125000000001,87.70419000000001,89.75574999999999,100.01355000000001,0.0,0.0,135.91585,99.50066,162.58613000000003,51.289,0.0,170.79236999999998,92.83309000000001,65.64992,0.0,0.0,0.0,0.0
2030,sc01,01-02 05:00:00+01:00,55.39211999999999,49.75033,92.32019999999999,37.95386,36.41519,69.75304000000001,64.11125000000001,87.70419000000001,89.75574999999999,100.01355000000001,0.0,0.0,135.91585,99.50066,162.58613000000003,51.289,0.0,170.79236999999998,92.83309000000001,65.64992,0.0,0.0,0.0,0.0
2030,sc01,01-02 07:00:00+01:00,74.4768,66.89120000000001,124.12799999999999,51.0304,48.9616,93.7856,86.2,117.92160000000001,120.67999999999999,134.472,0.0,0.0,182.74400000000003,133.78240000000002,218.6032,68.96,0.0,229.63679999999997,124.8176,88.26880000000001,0.0,0.0,0.0,0.0
2030,sc01,01-02 09:00:00+01:00,88.90668,79.85137,148.17779999999996,60.91754,58.44791000000001,111.95656000000001,102.90125,140.76891000000003,144.06175,160.52594999999997,0.0,0.0,218.15065,159.70274,260.95757,82.32100000000001,0.0,274.12892999999997,149.00100999999998,105.37088,0.0,0.0,0.0,0.0
2030,sc01,01-02 11:00:00+01:00,88.90668,79.85137,148.17779999999996,60.91754,58.44791000000001,111.95656000000001,102.90125,140.76891000000003,144.06175,160.52594999999997,0.0,0.0,218.15065,159.70274,260.95757,82.32100000000001,0.0,274.1289299999999,149.00100999999998,105.37088,0.0,0.0,0.0,0.0
2030,sc01,01-02 13:00:00+01:00,88.4412,79.4333,147.40199999999996,60.5986,58.14190000000001,111.3704,102.3625,140.03190000000004,143.3075,159.6855,0.0,0.0,217.0085,158.8666,259.5913,81.89,0.0,272.6936999999999,148.22090000000003,104.8192,0.0,0.0,0.0,0.0
2030,sc01,01-02 15:00:00+01:00,87.04476,78.17909,145.0746,59.641780000000004,57.22387,109.61192,100.74624999999999,137.82087000000004,141.04475,157.16415,0.0,0.0,213.58205,156.35818,255.49249,80.59700000000001,0.0,268.38801,145.88057,103.16416000000001,0.0,0.0,0.0,0.0
2030,sc01,01-02 17:00:00+01:00,92.63052,83.19593,154.38419999999996,63.46905999999999,60.89599,116.64584,107.21124999999999,146.66499,150.09574999999998,167.24955000000003,0.0,0.0,227.28785000000002,166.39186,271.88773,85.76899999999999,0.0,285.61077,155.24188999999998,109.78432000000001,0.0,0.0,0.0,0.0
2030,sc01,01-02 19:00:00+01:00,91.23407999999999,81.94172,152.05679999999995,62.51224,59.977959999999996,114.88736,105.595,144.45396000000002,147.833,164.7282,0.0,0.0,223.8614,163.88344,267.78892,84.476,0.0,281.30508,152.90156,108.12928000000001,0.0,0.0,0.0,0.0
2030,sc01,01-02 21:00:00+01:00,80.99352,72.74417999999999,134.98919999999998,55.49556,53.24574,101.99184,93.7425,128.23974,131.23950000000002,146.2383,0.0,0.0,198.7341,145.48835999999997,237.73098,74.994,0.0,249.73002,135.73914000000002,95.99231999999999,0.0,0.0,0.0,0.0
2030,sc01,01-02 23:00:00+01:00,63.30528,56.85752,105.50879999999997,43.37584,41.617360000000005,79.71776,73.27,100.23336000000002,102.578,114.3012,0.0,0.0,155.33239999999998,113.71504,185.81272,58.616,0.0,195.19127999999998,106.09496,75.02848,0.0,0.0,0.0,0.0
2030,sc01,01-03 01:00:00+01:00,59.302152,53.262117999999994,98.83691999999996,40.632956,38.985673999999996,74.676784,68.63674999999999,93.89507400000004,96.09145,107.07333000000001,0.0,0.0,145.50991,106.52423599999999,174.06279800000002,54.909400000000005,0.0,182.84830199999996,99.386014,70.284032,0.0,0.0,0.0,0.0
2030,sc01,01-03 03:00:00+01:00,54.2842776,48.755323399999995,90.47379599999996,37.194782800000006,35.686886200000004,68.3579792,62.82902499999998,85.95010620000002,87.960635,98.01327900000001,0.0,0.0,133.197533,97.51064679999999,159.33440739999998,50.263220000000004,0.0,167.37652259999996,90.9764282,64.3369216,0.0,0.0,0.0,0.0
2030,sc01,01-03 05:00:00+01:00,54.2842776,48.755323399999995,90.47379599999996,37.194782800000006,35.686886200000004,68.3579792,62.82902499999998,85.95010620000002,87.960635,98.01327900000001,0.0,0.0,133.197533,97.51064679999999,159.33440739999998,50.263220000000004,0.0,167.37652259999996,90.9764282,64.3369216,0.0,0.0,0.0,0.0
2030,sc01,01-03 07:00:00+01:00,72.987264,65.553376,121.64543999999997,50.009792,47.982368,91.90988800000001,84.476,115.56316800000002,118.26639999999999,131.78256,0.0,0.0,179.08911999999998,131.106752,214.231136,67.5808,0.0,225.04406399999996,122.321248,86.503424,0.0,0.0,0.0,0.0
2030,sc01,01-03 09:00:00+01:00,87.1285464,78.2543426,145.21424399999995,59.6991892,57.2789518,109.71742880000001,100.843225,137.95353180000004,141.180515,157.31543100000002,0.0,0.0,213.787637,156.5086852,255.73841860000002,80.67457999999999,0.0,268.6463514,146.0209898,103.26346240000001,0.0,0.0,0.0,0.0
2030,sc01,01-03 11:00:00+01:00,87.1285464,78.2543426,145.21424399999995,59.6991892,57.2789518,109.71742880000001,100.843225,137.95353180000004,141.180515,157.31543100000002,0.0,0.0,213.787637,156.5086852,255.73841860000002,80.67457999999999,0.0,268.64635139999996,146.0209898,103.26346240000001,0.0,0.0,0.0,0.0
2030,sc01,01-03 13:00:00+01:00,86.672376,77.844634,144.45395999999997,59.386628,56.979062,109.142992,100.31524999999999,137.23126200000002,140.44135,156.49179,0.0,0.0,212.66833,155.689268,254.39947400000008,80.25220000000002,0.0,267.23982599999994,145.25648200000003,102.722816,0.0,0.0,0.0,0.0
2030,sc01,01-03 15:00:00+01:00,85.30386479999999,76.61550820000001,142.17310799999996,58.448944399999995,56.0793926,107.4196816,98.731325,135.0644526,138.22385500000001,154.020867,0.0,0.0,209.31040900000002,153.23101640000002,250.3826402,78.98505999999999,0.0,263.0202498,142.9629586,101.1008768,0.0,0.0,0.0,0.0
2030,sc01,01-03 17:00:00+01:00,90.77790960000002,81.5320114,151.296516,62.1996788,59.6780702,114.3129232,105.067025,143.73169020000003,147.093835,163.904559,0.0,0.0,222.742093,163.0640228,266.4499754,84.05362,0.0,279.89855459999995,152.1370522,107.5886336,0.0,0.0,0.0,0.0
2030,sc01,01-03 19:00:00+01:00,89.4093984,80.30288560000001,149.015664,61.2619952,58.77840080000001,112.5896128,103.4831,141.56488080000003,144.87634,161.43363599999998,0.0,0.0,219.384172,160.60577120000002,262.43314160000006,82.78648,0.0,275.6789784,149.8435288,105.96669440000001,0.0,0.0,0.0,0.0
2030,sc01,01-03 21:00:00+01:00,79.3736496,71.28929640000001,132.289416,54.3856488,52.1808252,99.95200320000001,91.86765,125.67494520000002,128.61471,143.313534,0.0,0.0,194.759418,142.57859280000002,232.97636040000003,73.49412,0.0,244.73541959999994,133.0243572,94.0724736,0.0,0.0,0.0,0.0
2030,sc01,01-03 23:00:00+01:00,62.03917439999999,55.7203696,103.39862399999997,42.50832320000001,40.7850128,78.12340479999999,71.8046,98.22869280000003,100.52644,112.01517600000001,0.0,0.0,152.225752,111.4407392,182.09646560000004,57.44368,0.0,191.2874544,103.9730608,73.5279104,0.0,0.0,0.0,0.0
2030,sc01,01-04 01:00:00+01:00,58.091904,52.175135999999995,96.81983999999997,39.803712000000004,38.190048000000004,73.15276800000001,67.23599999999999,91.97884800000003,94.13040000000001,104.88816000000001,0.0,0.0,142.54032,104.35027199999999,170.51049600000002,53.788799999999995,0.0,179.11670399999997,97.35772800000001,68.849664,0.0,0.0,0.0,0.0
2030,sc01,01-04 03:00:00+01:00,53.1764352,47.7603168,88.62739199999997,36.4357056,34.9585824,66.9629184,61.5468,84.19602240000005,86.16552,96.01300800000001,0.0,0.0,130.479216,95.5206336,156.08268480000004,49.23744000000001,0.0,163.96067519999997,89.1197664,63.0239232,0.0,0.0,0.0,0.0
2030,sc01,01-04 05:00:00+01:00,53.1764352,47.7603168,88.62739199999997,36.4357056,34.9585824,66.9629184,61.5468,84.19602240000005,86.16552,96.01300800000001,0.0,0.0,130.479216,95.5206336,156.08268480000004,49.23744000000001,0.0,163.96067519999997,89.1197664,63.0239232,0.0,0.0,0.0,0.0
2030,sc01,01-04 07:00:00+01:00,71.49772800000001,64.21555199999999,119.16287999999997,48.989184,47.003136,90.03417599999999,82.752,113.20473600000003,115.8528,129.09312,0.0,0.0,175.43424,128.43110399999998,209.85907200000003,66.2016,0.0,220.45132799999993,119.824896,84.738048,0.0,0.0,0.0,0.0
2030,sc01,01-04 09:00:00+01:00,85.35041280000002,76.6573152,142.25068799999997,58.480838399999996,56.109993599999996,107.47829759999999,98.7852,135.13815360000004,138.29928,154.10491199999998,0.0,0.0,209.424624,153.3146304,250.51926720000006,79.02816,0.0,263.16377279999995,143.0409696,101.15604480000002,0.0,0.0,0.0,0.0
2030,sc01,01-04 11:00:00+01:00,85.35041280000002,76.6573152,142.25068799999997,58.480838399999996,56.109993599999996,107.47829759999999,98.7852,135.13815360000004,138.29928,154.10491199999998,0.0,0.0,209.424624,153.3146304,250.51926720000006,79.02816,0.0,263.16377279999995,143.0409696,101.15604480000002,0.0,0.0,0.0,0.0
2030,sc01,01-04 13:00:00+01:00,84.90355200000002,76.255968,141.50591999999997,58.174656,55.816224,106.915584,98.268,134.43062400000002,137.5752,153.29808,0.0,0.0,208.32816000000003,152.511936,249.20764800000003,78.6144,0.0,261.785952,142.292064,100.62643200000001,0.0,0.0,0.0,0.0
2030,sc01,01-04 15:00:00+01:00,83.5629696,75.0519264,139.271616,57.2561088,54.934915200000006,105.22744320000001,96.71640000000001,132.3080352,135.40296,150.877584,0.0,0.0,205.038768,150.1038528,245.27279040000002,77.37312,0.0,257.65248959999997,140.0453472,99.03759360000001,0.0,0.0,0.0,0.0
2030,sc01,01-04 17:00:00+01:00,88.9252992,79.86809280000001,148.20883199999994,60.9302976,58.4601504,111.9800064,102.92280000000001,140.79839040000002,144.09192,160.55956799999998,0.0,0.0,218.196336,159.73618560000003,261.0122208000001,82.33824000000001,0.0,274.1863392,149.0322144,105.39294720000001,0.0,0.0,0.0,0.0
2030,sc01,01-04 19:00:00+01:00,87.58471680000001,78.6640512,145.97452799999996,60.011750400000004,57.5788416,110.29186560000001,101.37119999999999,138.67580160000003,141.91968,158.139072,0.0,0.0,214.90694399999998,157.3281024,257.0773632000001,81.09696,0.0,270.05287680000004,146.7854976,103.80410880000002,0.0,0.0,0.0,0.0
2030,sc01,01-04 21:00:00+01:00,77.75377920000001,69.8344128,129.589632,53.2757376,51.1159104,97.9121664,89.99279999999999,123.11015040000004,125.98992000000001,140.388768,0.0,0.0,190.784736,139.6688256,228.22174080000002,71.99424000000002,0.0,239.74081919999995,130.30957440000003,92.1526272,0.0,0.0,0.0,0.0
2030,sc01,01-04 23:00:00+01:00,60.77306880000001,54.5832192,101.28844799999997,41.6408064,39.952665599999996,76.52904960000001,70.33919999999999,96.22402560000005,98.47488000000001,109.729152,0.0,0.0,149.119104,109.1664384,178.38021120000002,56.27136000000001,0.0,187.38362879999997,101.85116160000001,72.0273408,0.0,0.0,0.0,0.0
2030,sc01,01-05 01:00:00+01:00,56.881656,51.088154,94.80275999999998,38.974468,37.394422,71.628752,65.83525,90.06262200000002,92.16935000000001,102.70299,0.0,0.0,139.57073,102.176308,166.958194,52.668200000000006,0.0,175.38510599999995,95.329442,67.41529600000001,0.0,0.0,0.0,0.0
2030,sc01,01-05 03:00:00+01:00,52.068592800000005,46.7653102,86.78098799999998,35.676628400000006,34.2302786,65.5678576,60.264574999999994,82.44193860000003,84.370405,94.01273700000002,0.0,0.0,127.76089900000001,93.5306204,152.83096220000004,48.21166,0.0,160.54482779999998,87.2631046,61.710924799999994,0.0,0.0,0.0,0.0
2030,sc01,01-05 05:00:00+01:00,52.068592800000005,46.7653102,86.78098799999998,35.676628400000006,34.2302786,65.5678576,60.264574999999994,82.44193860000003,84.370405,94.01273700000002,0.0,0.0,127.76089900000001,93.5306204,152.83096220000004,48.21166,0.0,160.54482779999998,87.2631046,61.710924799999994,0.0,0.0,0.0,0.0
2030,sc01,01-05 07:00:00+01:00,70.008192,62.87772799999999,116.68031999999998,47.968576,46.023904,88.158464,81.02799999999999,110.84630400000003,113.4392,126.40368000000002,0.0,0.0,171.77936,125.75545599999998,205.48700800000003,64.8224,0.0,215.85859199999996,117.32854400000001,82.97267200000002,0.0,0.0,0.0,0.0
2030,sc01,01-05 09:00:00+01:00,83.57227919999998,75.06028780000001,139.28713199999999,57.2624876,54.941035400000004,105.2391664,96.727175,132.32277540000004,135.41804499999998,150.89439299999998,0.0,0.0,205.061611,150.12057560000002,245.30011580000001,77.38174000000001,0.0,257.68119419999994,140.06094940000003,99.0486272,0.0,0.0,0.0,0.0
2030,sc01,01-05 11:00:00+01:00,83.57227919999998,75.06028780000001,139.28713199999999,57.2624876,54.941035400000004,105.2391664,96.727175,132.32277540000004,135.41804499999998,150.89439299999998,0.0,0.0,205.061611,150.12057560000002,245.30011580000001,77.38174000000001,0.0,257.68119419999994,140.06094940000003,99.0486272,0.0,0.0,0.0,0.0
2030,sc01,01-05 13:00:00+01:00,83.134728,74.66730200000002,138.55787999999998,56.962684,54.653386,104.688176,96.22075,131.62998600000003,134.70905,150.10437,0.0,0.0,203.98799,149.33460400000004,244.01582200000001,76.9766,0.0,256.33207799999997,139.327646,98.530048,0.0,0.0,0.0,0.0
2030,sc01,01-05 15:00:00+01:00,81.8220744,73.4883446,136.37012399999998,56.0632732,53.7904378,103.0352048,94.70147499999999,129.55161780000003,132.582065,147.73430100000002,0.0,0.0,200.767127,146.9766892,240.16294060000004,75.76117999999998,0.0,252.28472939999997,137.1277358,96.9743104,0.0,0.0,0.0,0.0
2030,sc01,01-05 17:00:00+01:00,87.0726888,78.2041742,145.12114799999998,59.6609164,57.2422306,109.6470896,100.77857499999999,137.86509060000003,141.09000500000002,157.21457700000002,0.0,0.0,213.650579,156.4083484,255.57446620000002,80.62285999999999,0.0,268.4741238,145.9273766,103.1972608,0.0,0.0,0.0,0.0
2030,sc01,01-05 19:00:00+01:00,85.7600352,77.02521680000002,142.933392,58.7615056,56.3792824,107.9941184,99.2593,135.78672240000003,138.96302,154.844508,0.0,0.0,210.42971599999998,154.05043360000005,251.72158480000007,79.40744,0.0,264.42677519999995,143.7274664,101.6415232,0.0,0.0,0.0,0.0
2030,sc01,01-05 21:00:00+01:00,76.13390880000001,68.37952920000001,126.88984799999997,52.1658264,50.0509956,95.8723296,88.11795000000001,120.54535560000002,123.36513000000002,137.46400200000002,0.0,0.0,186.810054,136.75905840000001,223.46712120000007,70.49435999999999,0.0,234.74621879999995,127.59479160000001,90.2327808,0.0,0.0,0.0,0.0
2030,sc01,01-05 23:00:00+01:00,59.5069632,53.44606880000001,99.17827199999998,40.7732896,39.12031840000001,74.9346944,68.8738,94.21935840000002,96.42332,107.443128,0.0,0.0,146.012456,106.89213760000003,174.66395680000002,55.09904,0.0,183.47980319999994,99.7292624,70.5267712,0.0,0.0,0.0,0.0
2030,sc01,01-06 01:00:00+01:00,53.76294,48.287085000000005,89.60489999999999,36.83757,35.344155,67.70147999999999,62.225625,85.12465500000002,87.115875,97.07197500000001,0.0,0.0,131.918325,96.57417000000001,157.80418500000005,49.78049999999999,0.0,165.76906499999993,90.102705,63.71904000000001,0.0,0.0,0.0,0.0
2030,sc01,01-06 03:00:00+01:00,48.0282264,43.13646260000001,80.04704399999997,32.9082292,31.574111799999997,60.4799888,55.588225,76.04469180000004,77.82351500000001,86.71763099999998,0.0,0.0,117.847037,86.27292520000002,140.97173860000004,44.47058,0.0,148.08703139999994,80.4917498,56.922342400000005,0.0,0.0,0.0,0.0
2030,sc01,01-06 05:00:00+01:00,46.236128400000005,41.5268931,77.06021399999997,31.680310200000005,30.3959733,58.223272800000004,53.5140375,73.20720330000002,74.91965250000001,83.48189850000001,0.0,0.0,113.4497595,83.0537862,135.71159910000003,42.811229999999995,0.0,142.56139589999995,77.4883263,54.7983744,0.0,0.0,0.0,0.0
2030,sc01,01-06 07:00:00+01:00,48.7450656,43.780290400000005,81.24177599999997,33.3993968,32.04536720000001,61.3826752,56.417899999999996,77.17968720000005,78.98505999999999,88.011924,0.0,0.0,119.60594799999998,87.56058080000001,143.0757944,45.13431999999999,0.0,150.29728559999995,81.6931192,57.7719296,0.0,0.0,0.0,0.0
2030,sc01,01-06 09:00:00+01:00,60.2144928,54.08153520000001,100.35748799999996,41.2580784,39.5854536,75.82565760000001,69.6927,95.33961360000004,97.56978,108.72061199999999,0.0,0.0,147.748524,108.16307040000002,176.74068720000002,55.75416,0.0,185.66135279999995,100.91502960000001,71.36532480000001,0.0,0.0,0.0,0.0
2030,sc01,01-06 11:00:00+01:00,64.8739476,58.266415900000005,108.12324599999998,44.4506678,42.648613700000006,81.6931192,75.08558749999999,102.71708370000002,105.11982250000001,117.13351650000001,0.0,0.0,159.18144550000002,116.53283180000001,190.41704990000002,60.06847,0.0,200.02800509999997,108.7239307,76.8876416,0.0,0.0,0.0,0.0
2030,sc01,01-06 13:00:00+01:00,63.7986888,57.30067420000001,106.33114799999997,43.713916399999995,41.94173060000001,80.3390896,73.84107499999999,101.01459060000003,103.37750500000001,115.192077,0.0,0.0,156.543079,114.60134840000002,187.26096620000004,59.07285999999999,0.0,196.71262379999993,106.92187659999999,75.61326079999999,0.0,0.0,0.0,0.0
2030,sc01,01-06 15:00:00+01:00,62.365010399999996,56.01301860000001,103.94168399999997,42.7315812,40.9992198,78.5337168,72.181725,98.74459980000003,101.054415,112.60349100000002,0.0,0.0,153.02525700000004,112.02603720000002,183.05285460000002,57.74537999999999,0.0,192.29211539999994,104.5191378,73.9140864,0.0,0.0,0.0,0.0
2030,sc01,01-06 17:00:00+01:00,68.4581436,61.48555490000001,114.09690599999998,46.9065058,45.00489070000001,86.2065512,79.2339625,108.39206070000002,110.9275475,123.60498150000002,0.0,0.0,167.9760005,122.97110980000002,200.9373289,63.38716999999999,0.0,211.07927609999993,114.7307777,81.1355776,0.0,0.0,0.0,0.0
2030,sc01,01-06 19:00:00+01:00,70.2502416,63.09512440000001,117.08373599999997,48.134424800000005,46.1830292,88.4632672,81.30815000000001,111.22954920000002,113.83140999999999,126.84071399999999,0.0,0.0,172.37327800000003,126.19024880000002,206.19746840000002,65.04652,0.0,216.60491159999995,117.7342012,83.2595456,0.0,0.0,0.0,0.0
2030,sc01,01-06 21:00:00+01:00,66.6660456,59.87598540000001,111.11007599999998,45.678586800000005,43.8267522,83.94983520000001,77.159775,105.55457220000002,108.02368500000001,120.36924900000001,0.0,0.0,163.578723,119.75197080000002,195.67718940000003,61.72781999999999,0.0,205.55364059999997,111.72735420000001,79.0116096,0.0,0.0,0.0,0.0
2030,sc01,01-06 23:00:00+01:00,60.21449279999999,54.08153520000002,100.35748799999996,41.258078399999995,39.5854536,75.82565760000001,69.6927,95.33961360000002,97.56978,108.720612,0.0,0.0,147.748524,108.16307040000004,176.74068720000002,55.75416,0.0,185.66135279999995,100.9150296,71.36532480000001,0.0,0.0,0.0,0.0
2030,sc01,01-07 01:00:00+01:00,52.366499999999995,47.03287500000002,87.27749999999997,35.880750000000006,34.426125,65.943,60.609375,82.91362500000004,84.853125,94.550625,0.0,0.0,128.491875,94.06575000000004,153.70537500000003,48.4875,0.0,161.46337499999996,87.762375,62.064,0.0,0.0,0.0,0.0
2030,sc01,01-07 03:00:00+01:00,46.780739999999994,42.016035000000024,77.96789999999999,32.05347,30.754005000000003,58.90908,54.144375000000004,74.06950500000004,75.802125,84.465225,0.0,0.0,114.78607500000001,84.03207000000005,137.31013500000003,43.31549999999999,0.0,144.24061499999996,78.401055,55.44384,0.0,0.0,0.0,0.0
2030,sc01,01-07 05:00:00+01:00,45.035189999999986,40.44827250000002,75.05864999999997,30.857445000000002,29.606467500000004,56.71097999999999,52.1240625,71.30571750000003,72.9736875,81.31353750000001,0.0,0.0,110.5030125,80.89654500000005,132.18662250000003,41.69924999999999,0.0,138.85850249999993,75.47564249999999,53.375040000000006,0.0,0.0,0.0,0.0
2030,sc01,01-07 07:00:00+01:00,47.478959999999994,42.64314000000002,79.13159999999996,32.53188,31.213020000000004,59.78832,54.9525,75.17502000000002,76.9335,85.7259,0.0,0.0,116.4993,85.28628000000003,139.35954000000004,43.961999999999996,0.0,146.39345999999995,79.57122000000001,56.27136000000001,0.0,0.0,0.0,0.0
2030,sc01,01-07 09:00:00+01:00,58.65047999999999,52.67682000000001,97.75079999999998,40.18644,38.55726000000001,73.85616,67.88250000000001,92.86326000000003,95.03550000000001,105.89670000000001,0.0,0.0,143.9109,105.35364000000003,172.15002000000004,54.30599999999999,0.0,180.83897999999994,98.29386000000001,69.51168000000001,0.0,0.0,0.0,0.0
2030,sc01,01-07 11:00:00+01:00,63.188909999999986,56.753002500000015,105.31484999999998,43.296105000000004,41.5408575,79.57122,73.13531250000001,100.04910750000003,102.3894375,114.0910875,0.0,0.0,155.0468625,113.50600500000003,185.47115250000004,58.50825,0.0,194.83247249999994,105.89993250000002,74.89056000000001,0.0,0.0,0.0,0.0
2030,sc01,01-07 13:00:00+01:00,62.14157999999999,55.812345000000015,103.56929999999997,42.578489999999995,40.852335000000004,78.25236000000001,71.923125,98.39083500000004,100.692375,112.20007500000001,0.0,0.0,152.477025,111.62469000000003,182.39704500000005,57.53849999999999,0.0,191.60320499999995,104.14468500000001,73.64928,0.0,0.0,0.0,0.0
2030,sc01,01-07 15:00:00+01:00,60.74513999999999,54.558135000000014,101.24189999999999,41.62167,39.934305,76.49388,70.306875,96.17980500000003,98.429625,109.678725,0.0,0.0,149.050575,109.11627000000003,178.29823500000003,56.2455,0.0,187.29751499999995,101.804355,71.99424000000002,0.0,0.0,0.0,0.0
2030,sc01,01-07 17:00:00+01:00,66.68000999999998,59.88852750000001,111.13334999999996,45.688155,43.8359325,83.96742,77.1759375,105.57668250000005,108.04631249999998,120.3944625,0.0,0.0,163.61298749999997,119.77705500000002,195.71817750000002,61.74075,0.0,205.59669749999995,111.75075749999999,79.02816000000001,0.0,0.0,0.0,0.0
2030,sc01,01-07 19:00:00+01:00,68.42555999999998,61.45629000000001,114.04259999999996,46.88418,44.983470000000004,86.16552,79.19624999999999,108.34047000000002,110.87474999999999,123.54615000000001,0.0,0.0,167.89605000000003,122.91258000000002,200.84169000000003,63.357,0.0,210.97880999999995,114.67617,81.09696000000002,0.0,0.0,0.0,0.0
2030,sc01,01-07 21:00:00+01:00,64.93445999999999,58.32076500000001,108.22409999999998,44.49213,42.68839500000001,81.76932000000001,75.155625,102.81289500000003,105.217875,117.24277500000001,0.0,0.0,159.32992499999997,116.64153000000002,190.59466500000005,60.12449999999998,0.0,200.21458499999994,108.825345,76.95936,0.0,0.0,0.0,0.0
2030,sc01,01-07 23:00:00+01:00,58.65047999999999,52.676820000000006,97.75079999999997,40.186440000000005,38.55726,73.85616,67.8825,92.86326000000003,95.0355,105.89670000000001,0.0,0.0,143.9109,105.35364000000001,172.15002,54.30599999999999,0.0,180.83897999999996,98.29386000000001,69.51168000000003,0.0,0.0,0.0,0.0
