Period,Scenario,LoadLevel,Hyd_H25,Hyd_H26,Hyd_H27,Pum_H28,Pum_H29,Pum_H30
2030,sc01,01-03 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 17:00:00+01:00,0.0,0.0,0.10201733311999983,0.0,0.0,0.10201733311999983
2030,sc01,01-03 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 09:00:00+01:00,0.0,0.0,0.20218133312000003,0.0,0.0,0.20218133312000003
2030,sc01,01-04 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 17:00:00+01:00,0.0,0.0,0.09267466656000001,0.0,0.0,0.09267466656000001
2030,sc01,01-05 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 09:00:00+01:00,0.0,0.0,0.12827133335999996,0.0,0.0,0.12827133335999996
2030,sc01,01-06 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 19:00:00+01:00,0.0,0.0,0.28808600007999996,0.0,0.0,0.28808600007999996
2030,sc01,01-07 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-07 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 17:00:00+01:00,0.0,0.0,0.12956133343999987,0.0,0.0,0.12956133343999987
2030,sc01,01-08 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-08 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 09:00:00+01:00,0.0,0.0,0.1920246669600002,0.0,0.0,0.1920246669600002
2030,sc01,01-09 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-09 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-10 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-10 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-10 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-10 07:00:00+01:00,0.0,0.0,0.17577333344,0.0,0.0,0.17577333344
2030,sc01,01-10 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-10 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-10 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-10 15:00:00+01:00,0.0,0.0,0.17577333344,0.0,0.0,0.17577333344
2030,sc01,01-10 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-10 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-10 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-10 23:00:00+01:00,0.0,0.0,0.04394333336,0.0,0.0,0.04394333336
2030,sc01,01-11 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-11 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-11 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-11 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-11 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-11 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-11 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-11 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-11 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-11 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-11 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-11 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-12 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-12 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-12 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-12 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-12 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-12 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-12 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-12 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-12 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-12 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-12 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-12 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-13 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-13 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-13 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-13 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-13 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-13 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-13 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-13 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-13 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-13 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-13 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-13 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-14 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-14 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-14 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-14 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-14 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-14 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-14 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-14 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-14 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-14 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-14 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-14 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-15 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-18 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-18 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-18 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-18 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-18 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-18 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-18 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-18 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-18 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-18 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-18 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-18 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-19 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-19 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-19 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-19 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-19 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-19 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-19 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-19 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-19 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-19 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-19 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-19 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-20 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-20 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-20 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-20 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-20 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-20 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-20 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-20 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-20 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-20 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-20 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-20 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-21 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-21 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-21 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-21 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-21 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-21 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-21 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-21 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-21 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-21 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-21 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-21 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-22 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-22 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-22 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-22 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-22 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-22 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-22 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-22 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-22 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-22 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-22 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-22 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-23 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-23 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-23 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-23 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-23 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-23 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-23 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-23 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-23 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-23 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-23 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-23 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-24 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-24 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-24 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-24 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-24 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-24 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-24 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-24 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-24 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-24 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-24 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-24 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-25 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-25 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-25 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-25 07:00:00+01:00,0.0,0.0,0.11115999968000023,0.0,0.0,0.11115999968000023
2030,sc01,01-25 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-25 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-25 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-25 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-25 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-25 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-25 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-25 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-26 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-26 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-26 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-26 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-26 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-26 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
