,,,N_101,N_102,N_103,N_104,N_105,N_106,N_107,N_108,N_109,N_110,N_111,N_112,N_113,N_114,N_115,N_116,N_117,N_118,N_119,N_120,N_121,N_122,N_123,N_124
2030,sc01,01-02 16:00:00+01:00,92.16504,82.77786,153.6084,63.15012,60.58998,116.05968,106.6725,145.92798,149.3415,166.4091,0,0,226.1457,165.55572,270.52146,85.338,0,284.17554,154.46178,109.23264,0,0,0,0
2030,sc01,01-02 17:00:00+01:00,93.096,83.614,155.16,63.788,61.202,117.232,107.75,147.402,150.85,168.09,0,0,228.43,167.228,273.254,86.2,0,287.046,156.022,110.336,0,0,0,0
2030,sc01,01-02 18:00:00+01:00,93.096,83.614,155.16,63.788,61.202,117.232,107.75,147.402,150.85,168.09,0,0,228.43,167.228,273.254,86.2,0,287.046,156.022,110.336,0,0,0,0
2030,sc01,01-02 19:00:00+01:00,89.37216,80.26944,148.9536,61.23648,58.75392,112.54272,103.44,141.50592,144.816,161.3664,0,0,219.2928,160.53888,262.32384,82.752,0,275.56416,149.78112,105.92256,0,0,0,0
2030,sc01,01-02 20:00:00+01:00,84.71736,76.08874,141.1956,58.04708,55.69382,106.68112,98.0525,134.13582,137.2735,152.9619,0,0,207.8713,152.17748,248.66114,78.442,0,261.21186,141.98002,100.40576,0,0,0,0
2030,sc01,01-02 21:00:00+01:00,77.26968,69.39962,128.7828,52.94404,50.79766,97.30256,89.4325,122.34366,125.2055,139.5147,0,0,189.5969,138.79924,226.80082,71.546,0,238.24818,129.49826,91.57888,0,0,0,0
2030,sc01,01-02 22:00:00+01:00,67.96008,61.03822,113.2668,46.56524,44.67746,85.57936,78.6575,107.60346,110.1205,122.7057,0,0,166.7539,122.07644,199.47542,62.926,0,209.54358,113.89606,80.54528,0,0,0,0
2030,sc01,01-02 23:00:00+01:00,58.65048,52.67682,97.7508,40.18644,38.55726,73.85616,67.8825,92.86326,95.0355,105.8967,0,0,143.9109,105.35364,172.15002,54.306,0,180.83898,98.29386,69.51168,0,0,0,0
2030,sc01,01-03 00:00:00+01:00,61.1268336,54.9009524,101.878056,41.8832008,40.1852332,76.9745312,70.74865,96.7841532,99.04811,110.367894,0,0,149.987138,109.8019048,179.4185764,56.59892,0,188.4744036,102.4440452,72.4466176,0,0,0,0
2030,sc01,01-03 01:00:00+01:00,57.4774704,51.6232836,95.795784,39.3827112,37.7861148,72.3790368,66.52485,91.0059948,93.13479,103.778766,0,0,141.032682,103.2465672,168.7070196,53.21988,0,177.2222004,96.3279828,68.1214464,0,0,0,0
2030,sc01,01-03 02:00:00+01:00,54.740448,49.165032,91.23408,37.507344,35.986776,68.932416,63.357,86.672376,88.6998,98.83692,0,0,134.31684,98.330064,160.673352,50.6856,0,168.783048,91.740936,64.877568,0,0,0,0
2030,sc01,01-03 03:00:00+01:00,53.8281072,48.3456148,89.713512,36.8822216,35.3869964,67.7835424,62.30105,85.2278364,87.22147,97.189638,0,0,132.078226,96.6912296,157.9954628,49.84084,0,165.9699972,90.2119204,63.7962752,0,0,0,0
2030,sc01,01-03 04:00:00+01:00,53.8281072,48.3456148,89.713512,36.8822216,35.3869964,67.7835424,62.30105,85.2278364,87.22147,97.189638,0,0,132.078226,96.6912296,157.9954628,49.84084,0,165.9699972,90.2119204,63.7962752,0,0,0,0
2030,sc01,01-03 05:00:00+01:00,54.740448,49.165032,91.23408,37.507344,35.986776,68.932416,63.357,86.672376,88.6998,98.83692,0,0,134.31684,98.330064,160.673352,50.6856,0,168.783048,91.740936,64.877568,0,0,0,0
2030,sc01,01-03 06:00:00+01:00,67.5132192,60.6368728,112.522032,46.2590576,44.3836904,85.0166464,78.1403,106.8959304,109.39642,121.898868,0,0,165.657436,121.2737456,198.1638008,62.51224,0,208.1657592,113.1471544,80.0156672,0,0,0,0
2030,sc01,01-03 07:00:00+01:00,78.4613088,70.4698792,130.768848,53.7605264,51.5810456,98.8031296,90.8117,124.2304056,127.13638,141.666252,0,0,192.520804,140.9397584,230.2984712,72.64936,0,241.9223688,131.4953416,92.9911808,0,0,0,0
2030,sc01,01-03 08:00:00+01:00,86.672376,77.844634,144.45396,59.386628,56.979062,109.142992,100.31525,137.231262,140.44135,156.49179,0,0,212.66833,155.689268,254.399474,80.2522,0,267.239826,145.256482,102.722816,0,0,0,0
2030,sc01,01-03 09:00:00+01:00,87.5847168,78.6640512,145.974528,60.0117504,57.5788416,110.2918656,101.3712,138.6758016,141.91968,158.139072,0,0,214.906944,157.3281024,257.0773632,81.09696,0,270.0528768,146.7854976,103.8041088,0,0,0,0
2030,sc01,01-03 10:00:00+01:00,87.5847168,78.6640512,145.974528,60.0117504,57.5788416,110.2918656,101.3712,138.6758016,141.91968,158.139072,0,0,214.906944,157.3281024,257.0773632,81.09696,0,270.0528768,146.7854976,103.8041088,0,0,0,0
2030,sc01,01-03 11:00:00+01:00,86.672376,77.844634,144.45396,59.386628,56.979062,109.142992,100.31525,137.231262,140.44135,156.49179,0,0,212.66833,155.689268,254.399474,80.2522,0,267.239826,145.256482,102.722816,0,0,0,0
2030,sc01,01-03 12:00:00+01:00,86.672376,77.844634,144.45396,59.386628,56.979062,109.142992,100.31525,137.231262,140.44135,156.49179,0,0,212.66833,155.689268,254.399474,80.2522,0,267.239826,145.256482,102.722816,0,0,0,0
2030,sc01,01-03 13:00:00+01:00,86.672376,77.844634,144.45396,59.386628,56.979062,109.142992,100.31525,137.231262,140.44135,156.49179,0,0,212.66833,155.689268,254.399474,80.2522,0,267.239826,145.256482,102.722816,0,0,0,0
2030,sc01,01-03 14:00:00+01:00,84.8476944,76.2057996,141.412824,58.1363832,55.7795028,106.8452448,98.20335,134.3421828,137.48469,153.197226,0,0,208.191102,152.4115992,249.0436956,78.56268,0,261.6137244,142.1984508,100.5602304,0,0,0,0
2030,sc01,01-03 15:00:00+01:00,85.7600352,77.0252168,142.933392,58.7615056,56.3792824,107.9941184,99.2593,135.7867224,138.96302,154.844508,0,0,210.429716,154.0504336,251.7215848,79.40744,0,264.4267752,143.7274664,101.6415232,0,0,0,0
2030,sc01,01-03 16:00:00+01:00,90.3217392,81.1223028,150.536232,61.8871176,59.3781804,113.7384864,104.53905,143.0094204,146.35467,163.080918,0,0,221.622786,162.2446056,265.1110308,83.63124,0,278.4920292,151.3725444,107.0479872,0,0,0,0
2030,sc01,01-03 17:00:00+01:00,91.23408,81.94172,152.0568,62.51224,59.97796,114.88736,105.595,144.45396,147.833,164.7282,0,0,223.8614,163.88344,267.78892,84.476,0,281.30508,152.90156,108.12928,0,0,0,0
2030,sc01,01-03 18:00:00+01:00,91.23408,81.94172,152.0568,62.51224,59.97796,114.88736,105.595,144.45396,147.833,164.7282,0,0,223.8614,163.88344,267.78892,84.476,0,281.30508,152.90156,108.12928,0,0,0,0
2030,sc01,01-03 19:00:00+01:00,87.5847168,78.6640512,145.974528,60.0117504,57.5788416,110.2918656,101.3712,138.6758016,141.91968,158.139072,0,0,214.906944,157.3281024,257.0773632,81.09696,0,270.0528768,146.7854976,103.8041088,0,0,0,0
2030,sc01,01-03 20:00:00+01:00,83.0230128,74.5669652,138.371688,56.8861384,54.5799436,104.5474976,96.09145,131.4531036,134.52803,149.902662,0,0,203.713874,149.1339304,243.6879172,76.87316,0,255.9876228,139.1404196,98.3976448,0,0,0,0
2030,sc01,01-03 21:00:00+01:00,75.7242864,68.0116276,126.207144,51.8851592,49.7817068,95.3565088,87.64385,119.8967868,122.70139,136.724406,0,0,185.804962,136.0232552,222.2648036,70.11508,0,233.4832164,126.9082948,89.7473024,0,0,0,0
2030,sc01,01-03 22:00:00+01:00,66.6008784,59.8174556,111.001464,45.6339352,43.7839108,83.8677728,77.08435,105.4513908,107.91809,120.251586,0,0,163.418822,119.6349112,195.4859116,61.66748,0,205.3527084,111.6181388,78.9343744,0,0,0,0
2030,sc01,01-03 23:00:00+01:00,57.4774704,51.6232836,95.795784,39.3827112,37.7861148,72.3790368,66.52485,91.0059948,93.13479,103.778766,0,0,141.032682,103.2465672,168.7070196,53.21988,0,177.2222004,96.3279828,68.1214464,0,0,0,0
2030,sc01,01-04 00:00:00+01:00,59.8793472,53.7805248,99.798912,41.0284416,39.3651264,75.4036224,69.3048,94.8089664,97.02672,108.115488,0,0,146.926176,107.5610496,175.7569728,55.44384,0,184.6279872,100.3533504,70.9681152,0,0,0,0
2030,sc01,01-04 01:00:00+01:00,56.3044608,50.5697472,93.840768,38.5789824,37.0149696,70.9019136,65.1672,89.1487296,91.23408,101.660832,0,0,138.154464,101.1394944,165.2640192,52.13376,0,173.6054208,94.3621056,66.7312128,0,0,0,0
2030,sc01,01-04 02:00:00+01:00,53.623296,48.161664,89.37216,36.741888,35.252352,67.525632,62.064,84.903552,86.8896,96.81984,0,0,131.57568,96.323328,157.394304,49.6512,0,165.338496,89.868672,63.553536,0,0,0,0
2030,sc01,01-04 03:00:00+01:00,52.7295744,47.3589696,87.882624,36.1295232,34.6648128,66.4002048,61.0296,83.4884928,85.44144,95.206176,0,0,129.382752,94.7179392,154.7710656,48.82368,0,162.5828544,88.3708608,62.4943104,0,0,0,0
2030,sc01,01-04 04:00:00+01:00,52.7295744,47.3589696,87.882624,36.1295232,34.6648128,66.4002048,61.0296,83.4884928,85.44144,95.206176,0,0,129.382752,94.7179392,154.7710656,48.82368,0,162.5828544,88.3708608,62.4943104,0,0,0,0
2030,sc01,01-04 05:00:00+01:00,53.623296,48.161664,89.37216,36.741888,35.252352,67.525632,62.064,84.903552,86.8896,96.81984,0,0,131.57568,96.323328,157.394304,49.6512,0,165.338496,89.868672,63.553536,0,0,0,0
2030,sc01,01-04 06:00:00+01:00,66.1353984,59.3993856,110.225664,45.3149952,43.4779008,83.2816128,76.5456,104.7143808,107.16384,119.411136,0,0,162.276672,118.7987712,194.1196416,61.23648,0,203.9174784,110.8380288,78.3826944,0,0,0,0
2030,sc01,01-04 07:00:00+01:00,76.8600576,69.0317184,128.100096,52.6633728,50.5283712,96.7867392,88.9584,121.6950912,124.54176,138.775104,0,0,188.591808,138.0634368,225.5985024,71.16672,0,236.9851776,128.8117632,91.0934016,0,0,0,0
2030,sc01,01-04 08:00:00+01:00,84.903552,76.255968,141.50592,58.174656,55.816224,106.915584,98.268,134.430624,137.5752,153.29808,0,0,208.32816,152.511936,249.207648,78.6144,0,261.785952,142.292064,100.626432,0,0,0,0
2030,sc01,01-04 09:00:00+01:00,85.7972736,77.0586624,142.995456,58.7870208,56.4037632,108.0410112,99.3024,135.8456832,139.02336,154.911744,0,0,210.521088,154.1173248,251.8308864,79.44192,0,264.5415936,143.7898752,101.6856576,0,0,0,0
2030,sc01,01-04 10:00:00+01:00,85.7972736,77.0586624,142.995456,58.7870208,56.4037632,108.0410112,99.3024,135.8456832,139.02336,154.911744,0,0,210.521088,154.1173248,251.8308864,79.44192,0,264.5415936,143.7898752,101.6856576,0,0,0,0
2030,sc01,01-04 11:00:00+01:00,84.903552,76.255968,141.50592,58.174656,55.816224,106.915584,98.268,134.430624,137.5752,153.29808,0,0,208.32816,152.511936,249.207648,78.6144,0,261.785952,142.292064,100.626432,0,0,0,0
2030,sc01,01-04 12:00:00+01:00,84.903552,76.255968,141.50592,58.174656,55.816224,106.915584,98.268,134.430624,137.5752,153.29808,0,0,208.32816,152.511936,249.207648,78.6144,0,261.785952,142.292064,100.626432,0,0,0,0
2030,sc01,01-04 13:00:00+01:00,84.903552,76.255968,141.50592,58.174656,55.816224,106.915584,98.268,134.430624,137.5752,153.29808,0,0,208.32816,152.511936,249.207648,78.6144,0,261.785952,142.292064,100.626432,0,0,0,0
2030,sc01,01-04 14:00:00+01:00,83.1161088,74.6505792,138.526848,56.9499264,54.6411456,104.6647296,96.1992,131.6005056,134.67888,150.070752,0,0,203.942304,149.3011584,243.9611712,76.95936,0,256.2746688,139.2964416,98.5079808,0,0,0,0
2030,sc01,01-04 15:00:00+01:00,84.0098304,75.4532736,140.016384,57.5622912,55.2286848,105.7901568,97.2336,133.0155648,136.12704,151.684416,0,0,206.135232,150.9065472,246.5844096,77.78688,0,259.0303104,140.7942528,99.5672064,0,0,0,0
2030,sc01,01-04 16:00:00+01:00,88.4784384,79.4667456,147.464064,60.6241152,58.1663808,111.4172928,102.4056,140.0908608,143.36784,159.752736,0,0,217.099872,158.9334912,259.7006016,81.92448,0,272.8085184,148.2833088,104.8633344,0,0,0,0
2030,sc01,01-04 17:00:00+01:00,89.37216,80.26944,148.9536,61.23648,58.75392,112.54272,103.44,141.50592,144.816,161.3664,0,0,219.2928,160.53888,262.32384,82.752,0,275.56416,149.78112,105.92256,0,0,0,0
2030,sc01,01-04 18:00:00+01:00,89.37216,80.26944,148.9536,61.23648,58.75392,112.54272,103.44,141.50592,144.816,161.3664,0,0,219.2928,160.53888,262.32384,82.752,0,275.56416,149.78112,105.92256,0,0,0,0
2030,sc01,01-04 19:00:00+01:00,85.7972736,77.0586624,142.995456,58.7870208,56.4037632,108.0410112,99.3024,135.8456832,139.02336,154.911744,0,0,210.521088,154.1173248,251.8308864,79.44192,0,264.5415936,143.7898752,101.6856576,0,0,0,0
2030,sc01,01-04 20:00:00+01:00,81.3286656,73.0451904,135.547776,55.7251968,53.4660672,102.4138752,94.1304,128.7703872,131.78256,146.843424,0,0,199.556448,146.0903808,238.7146944,75.30432,0,250.7633856,136.3008192,96.3895296,0,0,0,0
2030,sc01,01-04 21:00:00+01:00,74.1788928,66.6236352,123.631488,50.8262784,48.7657536,93.4104576,85.8552,117.4499136,120.19728,133.934112,0,0,182.013024,133.2472704,217.7287872,68.68416,0,228.7182528,124.3183296,87.9157248,0,0,0,0
2030,sc01,01-04 22:00:00+01:00,65.2416768,58.5966912,108.736128,44.7026304,42.8903616,82.1561856,75.5112,103.2993216,105.71568,117.797472,0,0,160.083744,117.1933824,191.4964032,60.40896,0,201.1618368,109.3402176,77.3234688,0,0,0,0
2030,sc01,01-04 23:00:00+01:00,56.3044608,50.5697472,93.840768,38.5789824,37.0149696,70.9019136,65.1672,89.1487296,91.23408,101.660832,0,0,138.154464,101.1394944,165.2640192,52.13376,0,173.6054208,94.3621056,66.7312128,0,0,0,0
2030,sc01,01-05 00:00:00+01:00,58.6318608,52.6600972,97.719768,40.1736824,38.5450196,73.8327136,67.86095,92.8337796,95.00533,105.863082,0,0,143.865214,105.3201944,172.0953692,54.28876,0,180.7815708,98.2626556,69.4896128,0,0,0,0
2030,sc01,01-05 01:00:00+01:00,55.1314512,49.5162108,91.885752,37.7752536,36.2438244,69.4247904,63.80955,87.2914644,89.33337,99.542898,0,0,135.276246,99.0324216,161.8210188,51.04764,0,169.9886412,92.3962284,65.3409792,0,0,0,0
2030,sc01,01-05 02:00:00+01:00,52.506144,47.158296,87.51024,35.976432,34.517928,66.118848,60.771,83.134728,85.0794,94.80276,0,0,128.83452,94.316592,154.115256,48.6168,0,161.893944,87.996408,62.229504,0,0,0,0
2030,sc01,01-05 03:00:00+01:00,51.6310416,46.3723244,86.051736,35.3768248,33.9426292,65.0168672,59.75815,81.7491492,83.66141,93.222714,0,0,126.687278,92.7446488,151.5466684,47.80652,0,159.1957116,86.5298012,61.1923456,0,0,0,0
2030,sc01,01-05 04:00:00+01:00,51.6310416,46.3723244,86.051736,35.3768248,33.9426292,65.0168672,59.75815,81.7491492,83.66141,93.222714,0,0,126.687278,92.7446488,151.5466684,47.80652,0,159.1957116,86.5298012,61.1923456,0,0,0,0
2030,sc01,01-05 05:00:00+01:00,52.506144,47.158296,87.51024,35.976432,34.517928,66.118848,60.771,83.134728,85.0794,94.80276,0,0,128.83452,94.316592,154.115256,48.6168,0,161.893944,87.996408,62.229504,0,0,0,0
2030,sc01,01-05 06:00:00+01:00,64.7575776,58.1618984,107.929296,44.3709328,42.5721112,81.5465792,74.9509,102.5328312,104.93126,116.923404,0,0,158.895908,116.3237968,190.0754824,59.96072,0,199.6691976,108.5289032,76.7497216,0,0,0,0
2030,sc01,01-05 07:00:00+01:00,75.2588064,67.5935576,125.431344,51.5662192,49.4756968,94.7703488,87.1051,119.1597768,121.94714,135.883956,0,0,184.662812,135.1871152,220.8985336,69.68408,0,232.0479864,126.1281848,89.1956224,0,0,0,0
2030,sc01,01-05 08:00:00+01:00,83.134728,74.667302,138.55788,56.962684,54.653386,104.688176,96.22075,131.629986,134.70905,150.10437,0,0,203.98799,149.334604,244.015822,76.9766,0,256.332078,139.327646,98.530048,0,0,0,0
2030,sc01,01-05 09:00:00+01:00,84.0098304,75.4532736,140.016384,57.5622912,55.2286848,105.7901568,97.2336,133.0155648,136.12704,151.684416,0,0,206.135232,150.9065472,246.5844096,77.78688,0,259.0303104,140.7942528,99.5672064,0,0,0,0
2030,sc01,01-05 10:00:00+01:00,84.0098304,75.4532736,140.016384,57.5622912,55.2286848,105.7901568,97.2336,133.0155648,136.12704,151.684416,0,0,206.135232,150.9065472,246.5844096,77.78688,0,259.0303104,140.7942528,99.5672064,0,0,0,0
2030,sc01,01-05 11:00:00+01:00,83.134728,74.667302,138.55788,56.962684,54.653386,104.688176,96.22075,131.629986,134.70905,150.10437,0,0,203.98799,149.334604,244.015822,76.9766,0,256.332078,139.327646,98.530048,0,0,0,0
2030,sc01,01-05 12:00:00+01:00,83.134728,74.667302,138.55788,56.962684,54.653386,104.688176,96.22075,131.629986,134.70905,150.10437,0,0,203.98799,149.334604,244.015822,76.9766,0,256.332078,139.327646,98.530048,0,0,0,0
2030,sc01,01-05 13:00:00+01:00,83.134728,74.667302,138.55788,56.962684,54.653386,104.688176,96.22075,131.629986,134.70905,150.10437,0,0,203.98799,149.334604,244.015822,76.9766,0,256.332078,139.327646,98.530048,0,0,0,0
