Period,Scenario,LoadLevel,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9
2030,sc01,01-01 22:00:00+01:00,0.31,74.285,12.381,49.523,74.285,24.762,30.952,4.643,30.952
2030,sc01,01-01 23:00:00+01:00,0.293,70.3,11.717,46.866,70.3,23.433,29.292,4.394,29.292
2030,sc01,01-02 00:00:00+01:00,0.284,68.124,11.354,45.416,68.124,22.708,28.385,4.258,28.385
2030,sc01,01-02 01:00:00+01:00,0.277,66.508,11.085,44.338,66.508,22.169,27.712,4.157,27.712
2030,sc01,01-02 02:00:00+01:00,0.272,65.371,10.895,43.581,65.371,21.79,27.238,4.086,27.238
2030,sc01,01-02 03:00:00+01:00,0.275,66.016,11.003,44.011,66.016,22.005,27.507,4.126,27.507
2030,sc01,01-02 04:00:00+01:00,0.29,69.502,11.584,46.334,69.502,23.167,28.959,4.344,28.959
2030,sc01,01-02 05:00:00+01:00,0.316,75.914,12.652,50.609,75.914,25.305,31.631,4.745,31.631
2030,sc01,01-02 06:00:00+01:00,0.344,82.47,13.745,54.98,82.47,27.49,34.362,5.154,34.362
2030,sc01,01-02 07:00:00+01:00,0.366,87.804,14.634,58.536,87.804,29.268,36.585,5.488,36.585
2030,sc01,01-02 08:00:00+01:00,0.382,91.571,15.262,61.047,91.571,30.524,38.155,5.723,38.155
2030,sc01,01-02 09:00:00+01:00,0.394,94.564,15.761,63.042,94.564,31.521,39.401,5.91,39.401
2030,sc01,01-02 10:00:00+01:00,0.399,95.758,15.96,63.839,95.758,31.919,39.899,5.985,39.899
2030,sc01,01-02 11:00:00+01:00,0.399,95.663,15.944,63.776,95.663,31.888,39.86,5.979,39.86
2030,sc01,01-02 12:00:00+01:00,0.396,95.129,15.855,63.419,95.129,31.71,39.637,5.946,39.637
2030,sc01,01-02 13:00:00+01:00,0.394,94.445,15.741,62.963,94.445,31.482,39.352,5.903,39.352
2030,sc01,01-02 14:00:00+01:00,0.397,95.212,15.869,63.475,95.212,31.737,39.672,5.951,39.672
2030,sc01,01-02 15:00:00+01:00,0.408,98.001,16.334,65.334,98.001,32.667,40.834,6.125,40.834
2030,sc01,01-02 16:00:00+01:00,0.422,101.206,16.868,67.471,101.206,33.735,42.169,6.325,42.169
2030,sc01,01-02 17:00:00+01:00,0.426,102.16,17.027,68.107,102.16,34.053,42.567,6.385,42.567
2030,sc01,01-02 18:00:00+01:00,0.415,99.578,16.596,66.385,99.578,33.193,41.491,6.224,41.491
2030,sc01,01-02 19:00:00+01:00,0.401,96.225,16.038,64.15,96.225,32.075,40.094,6.014,40.094
2030,sc01,01-02 20:00:00+01:00,0.385,92.318,15.386,61.545,92.318,30.773,38.466,5.77,38.466
2030,sc01,01-02 21:00:00+01:00,0.368,88.342,14.724,58.895,88.342,29.447,36.809,5.521,36.809
2030,sc01,01-02 22:00:00+01:00,0.348,83.55,13.925,55.7,83.55,27.85,34.812,5.222,34.812
2030,sc01,01-02 23:00:00+01:00,0.329,78.994,13.166,52.663,78.994,26.331,32.914,4.937,32.914
2030,sc01,01-03 00:00:00+01:00,0.318,76.36,12.727,50.907,76.36,25.453,31.817,4.772,31.817
2030,sc01,01-03 01:00:00+01:00,0.31,74.421,12.404,49.614,74.421,24.807,31.009,4.651,31.009
2030,sc01,01-03 02:00:00+01:00,0.305,73.212,12.202,48.808,73.212,24.404,30.505,4.576,30.505
2030,sc01,01-03 03:00:00+01:00,0.307,73.566,12.261,49.044,73.566,24.522,30.652,4.598,30.652
2030,sc01,01-03 04:00:00+01:00,0.319,76.576,12.763,51.05,76.576,25.525,31.907,4.786,31.907
2030,sc01,01-03 05:00:00+01:00,0.346,83.03,13.838,55.353,83.03,27.677,34.596,5.189,34.596
2030,sc01,01-03 06:00:00+01:00,0.373,89.614,14.936,59.743,89.614,29.871,37.339,5.601,37.339
2030,sc01,01-03 07:00:00+01:00,0.396,95.15,15.858,63.434,95.15,31.717,39.646,5.947,39.646
2030,sc01,01-03 08:00:00+01:00,0.409,98.252,16.375,65.502,98.252,32.751,40.938,6.141,40.938
2030,sc01,01-03 09:00:00+01:00,0.417,100.146,16.691,66.764,100.146,33.382,41.727,6.259,41.727
2030,sc01,01-03 10:00:00+01:00,0.418,100.407,16.735,66.938,100.407,33.469,41.836,6.275,41.836
2030,sc01,01-03 11:00:00+01:00,0.415,99.581,16.597,66.387,99.581,33.194,41.492,6.224,41.492
2030,sc01,01-03 12:00:00+01:00,0.412,98.814,16.469,65.876,98.814,32.938,41.172,6.176,41.172
2030,sc01,01-03 13:00:00+01:00,0.409,98.059,16.343,65.372,98.059,32.686,40.858,6.129,40.858
2030,sc01,01-03 14:00:00+01:00,0.412,98.828,16.471,65.885,98.828,32.943,41.178,6.177,41.178
2030,sc01,01-03 15:00:00+01:00,0.423,101.46,16.91,67.64,101.46,33.82,42.275,6.341,42.275
2030,sc01,01-03 16:00:00+01:00,0.436,104.647,17.441,69.765,104.647,34.882,43.603,6.54,43.603
2030,sc01,01-03 17:00:00+01:00,0.44,105.495,17.583,70.33,105.495,35.165,43.956,6.593,43.956
2030,sc01,01-03 18:00:00+01:00,0.428,102.63,17.105,68.42,102.63,34.21,42.763,6.414,42.763
2030,sc01,01-03 19:00:00+01:00,0.411,98.581,16.43,65.721,98.581,32.86,41.075,6.161,41.075
2030,sc01,01-03 20:00:00+01:00,0.393,94.384,15.731,62.923,94.384,31.461,39.327,5.899,39.327
2030,sc01,01-03 21:00:00+01:00,0.376,90.213,15.036,60.142,90.213,30.071,37.589,5.638,37.589
2030,sc01,01-03 22:00:00+01:00,0.355,85.105,14.184,56.736,85.105,28.368,35.46,5.319,35.46
2030,sc01,01-03 23:00:00+01:00,0.335,80.312,13.385,53.541,80.312,26.771,33.463,5.019,33.463
2030,sc01,01-04 00:00:00+01:00,0.323,77.527,12.921,51.685,77.527,25.842,32.303,4.845,32.303
2030,sc01,01-04 01:00:00+01:00,0.314,75.454,12.576,50.303,75.454,25.151,31.439,4.716,31.439
2030,sc01,01-04 02:00:00+01:00,0.309,74.066,12.344,49.377,74.066,24.689,30.861,4.629,30.861
2030,sc01,01-04 03:00:00+01:00,0.31,74.362,12.394,49.575,74.362,24.787,30.984,4.648,30.984
2030,sc01,01-04 04:00:00+01:00,0.322,77.372,12.895,51.581,77.372,25.791,32.238,4.836,32.238
2030,sc01,01-04 05:00:00+01:00,0.349,83.718,13.953,55.812,83.718,27.906,34.882,5.232,34.882
2030,sc01,01-04 06:00:00+01:00,0.378,90.634,15.106,60.423,90.634,30.211,37.764,5.665,37.764
2030,sc01,01-04 07:00:00+01:00,0.402,96.371,16.062,64.248,96.371,32.124,40.155,6.023,40.155
2030,sc01,01-04 08:00:00+01:00,0.414,99.253,16.542,66.169,99.253,33.084,41.355,6.203,41.355
2030,sc01,01-04 09:00:00+01:00,0.421,100.94,16.823,67.293,100.94,33.647,42.058,6.309,42.058
2030,sc01,01-04 10:00:00+01:00,0.421,101.111,16.852,67.407,101.111,33.704,42.129,6.319,42.129
2030,sc01,01-04 11:00:00+01:00,0.417,100.115,16.686,66.743,100.115,33.372,41.715,6.257,41.715
2030,sc01,01-04 12:00:00+01:00,0.414,99.45,16.575,66.3,99.45,33.15,41.438,6.216,41.438
2030,sc01,01-04 13:00:00+01:00,0.412,98.801,16.467,65.867,98.801,32.934,41.167,6.175,41.167
2030,sc01,01-04 14:00:00+01:00,0.414,99.435,16.573,66.29,99.435,33.145,41.431,6.215,41.431
2030,sc01,01-04 15:00:00+01:00,0.424,101.718,16.953,67.812,101.718,33.906,42.382,6.357,42.382
2030,sc01,01-04 16:00:00+01:00,0.436,104.71,17.452,69.807,104.71,34.903,43.629,6.544,43.629
2030,sc01,01-04 17:00:00+01:00,0.44,105.57,17.595,70.38,105.57,35.19,43.987,6.598,43.987
2030,sc01,01-04 18:00:00+01:00,0.427,102.468,17.078,68.312,102.468,34.156,42.695,6.404,42.695
2030,sc01,01-04 19:00:00+01:00,0.411,98.54,16.423,65.693,98.54,32.847,41.058,6.159,41.058
2030,sc01,01-04 20:00:00+01:00,0.393,94.285,15.714,62.856,94.285,31.428,39.285,5.893,39.285
2030,sc01,01-04 21:00:00+01:00,0.376,90.186,15.031,60.124,90.186,30.062,37.577,5.637,37.577
2030,sc01,01-04 22:00:00+01:00,0.356,85.351,14.225,56.901,85.351,28.45,35.563,5.334,35.563
2030,sc01,01-04 23:00:00+01:00,0.335,80.473,13.412,53.649,80.473,26.824,33.531,5.03,33.531
2030,sc01,01-05 00:00:00+01:00,0.324,77.796,12.966,51.864,77.796,25.932,32.415,4.862,32.415
2030,sc01,01-05 01:00:00+01:00,0.316,75.746,12.624,50.497,75.746,25.249,31.561,4.734,31.561
2030,sc01,01-05 02:00:00+01:00,0.31,74.412,12.402,49.608,74.412,24.804,31.005,4.651,31.005
2030,sc01,01-05 03:00:00+01:00,0.311,74.682,12.447,49.788,74.682,24.894,31.118,4.668,31.118
2030,sc01,01-05 04:00:00+01:00,0.322,77.395,12.899,51.597,77.395,25.798,32.248,4.837,32.248
2030,sc01,01-05 05:00:00+01:00,0.349,83.878,13.98,55.919,83.878,27.959,34.949,5.242,34.949
2030,sc01,01-05 06:00:00+01:00,0.377,90.6,15.1,60.4,90.6,30.2,37.75,5.662,37.75
2030,sc01,01-05 07:00:00+01:00,0.401,96.296,16.049,64.197,96.296,32.099,40.123,6.018,40.123
2030,sc01,01-05 08:00:00+01:00,0.413,99.04,16.507,66.027,99.04,33.013,41.267,6.19,41.267
2030,sc01,01-05 09:00:00+01:00,0.419,100.676,16.779,67.118,100.676,33.559,41.949,6.292,41.949
2030,sc01,01-05 10:00:00+01:00,0.42,100.693,16.782,67.129,100.693,33.564,41.956,6.293,41.956
2030,sc01,01-05 11:00:00+01:00,0.414,99.325,16.554,66.217,99.325,33.108,41.385,6.208,41.385
2030,sc01,01-05 12:00:00+01:00,0.409,98.137,16.356,65.425,98.137,32.712,40.891,6.134,40.891
2030,sc01,01-05 13:00:00+01:00,0.404,96.968,16.161,64.645,96.968,32.323,40.403,6.06,40.403
2030,sc01,01-05 14:00:00+01:00,0.406,97.446,16.241,64.964,97.446,32.482,40.602,6.09,40.602
2030,sc01,01-05 15:00:00+01:00,0.414,99.476,16.579,66.317,99.476,33.159,41.448,6.217,41.448
2030,sc01,01-05 16:00:00+01:00,0.426,102.236,17.039,68.157,102.236,34.079,42.598,6.39,42.598
2030,sc01,01-05 17:00:00+01:00,0.428,102.825,17.138,68.55,102.825,34.275,42.844,6.427,42.844
2030,sc01,01-05 18:00:00+01:00,0.414,99.386,16.564,66.258,99.386,33.129,41.411,6.212,41.411
2030,sc01,01-05 19:00:00+01:00,0.398,95.451,15.908,63.634,95.451,31.817,39.771,5.966,39.771
2030,sc01,01-05 20:00:00+01:00,0.381,91.367,15.228,60.912,91.367,30.456,38.07,5.71,38.07
2030,sc01,01-05 21:00:00+01:00,0.366,87.833,14.639,58.555,87.833,29.278,36.597,5.49,36.597
2030,sc01,01-05 22:00:00+01:00,0.348,83.465,13.911,55.643,83.465,27.822,34.777,5.217,34.777
2030,sc01,01-05 23:00:00+01:00,0.329,78.866,13.144,52.577,78.866,26.289,32.861,4.929,32.861
2030,sc01,01-06 00:00:00+01:00,0.316,75.936,12.656,50.624,75.936,25.312,31.64,4.746,31.64
2030,sc01,01-06 01:00:00+01:00,0.306,73.358,12.226,48.905,73.358,24.453,30.566,4.585,30.566
2030,sc01,01-06 02:00:00+01:00,0.297,71.253,11.875,47.502,71.253,23.751,29.689,4.453,29.689
2030,sc01,01-06 03:00:00+01:00,0.291,69.942,11.657,46.628,69.942,23.314,29.143,4.371,29.143
2030,sc01,01-06 04:00:00+01:00,0.29,69.532,11.589,46.355,69.532,23.177,28.972,4.346,28.972
2030,sc01,01-06 05:00:00+01:00,0.297,71.336,11.889,47.558,71.336,23.779,29.723,4.459,29.723
2030,sc01,01-06 06:00:00+01:00,0.309,74.059,12.343,49.372,74.059,24.686,30.858,4.629,30.858
2030,sc01,01-06 07:00:00+01:00,0.322,77.391,12.899,51.594,77.391,25.797,32.246,4.837,32.246
2030,sc01,01-06 08:00:00+01:00,0.339,81.362,13.56,54.241,81.362,27.121,33.901,5.085,33.901
2030,sc01,01-06 09:00:00+01:00,0.351,84.233,14.039,56.155,84.233,28.078,35.097,5.265,35.097
2030,sc01,01-06 10:00:00+01:00,0.357,85.632,14.272,57.088,85.632,28.544,35.68,5.352,35.68
2030,sc01,01-06 11:00:00+01:00,0.357,85.583,14.264,57.055,85.583,28.528,35.66,5.349,35.66
2030,sc01,01-06 12:00:00+01:00,0.35,84.077,14.013,56.051,84.077,28.026,35.032,5.255,35.032
2030,sc01,01-06 13:00:00+01:00,0.347,83.199,13.867,55.466,83.199,27.733,34.666,5.2,34.666
2030,sc01,01-06 14:00:00+01:00,0.348,83.535,13.923,55.69,83.535,27.845,34.806,5.221,34.806
2030,sc01,01-06 15:00:00+01:00,0.36,86.31,14.385,57.54,86.31,28.77,35.963,5.394,35.963
2030,sc01,01-06 16:00:00+01:00,0.376,90.146,15.024,60.097,90.146,30.049,37.561,5.634,37.561
2030,sc01,01-06 17:00:00+01:00,0.384,92.127,15.355,61.418,92.127,30.709,38.386,5.758,38.386
2030,sc01,01-06 18:00:00+01:00,0.376,90.353,15.059,60.235,90.353,30.118,37.647,5.647,37.647
2030,sc01,01-06 19:00:00+01:00,0.365,87.591,14.599,58.394,87.591,29.197,36.496,5.474,36.496
2030,sc01,01-06 20:00:00+01:00,0.353,84.73,14.122,56.486,84.73,28.243,35.304,5.296,35.304
2030,sc01,01-06 21:00:00+01:00,0.342,82.106,13.684,54.737,82.106,27.369,34.211,5.132,34.211
2030,sc01,01-06 22:00:00+01:00,0.327,78.495,13.083,52.33,78.495,26.165,32.706,4.906,32.706
2030,sc01,01-06 23:00:00+01:00,0.31,74.431,12.405,49.62,74.431,24.81,31.013,4.652,31.013
2030,sc01,01-07 00:00:00+01:00,0.299,71.751,11.958,47.834,71.751,23.917,29.896,4.484,29.896
2030,sc01,01-07 01:00:00+01:00,0.288,69.058,11.51,46.039,69.058,23.019,28.774,4.316,28.774
2030,sc01,01-07 02:00:00+01:00,0.28,67.094,11.182,44.729,67.094,22.365,27.956,4.193,27.956
2030,sc01,01-07 03:00:00+01:00,0.275,65.908,10.985,43.939,65.908,21.969,27.462,4.119,27.462
2030,sc01,01-07 04:00:00+01:00,0.272,65.249,10.875,43.499,65.249,21.75,27.187,4.078,27.187
2030,sc01,01-07 05:00:00+01:00,0.276,66.268,11.045,44.179,66.268,22.089,27.612,4.142,27.612
2030,sc01,01-07 06:00:00+01:00,0.284,68.255,11.376,45.503,68.255,22.752,28.44,4.266,28.44
2030,sc01,01-07 07:00:00+01:00,0.296,70.923,11.821,47.282,70.923,23.641,29.551,4.433,29.551
2030,sc01,01-07 08:00:00+01:00,0.311,74.545,12.424,49.697,74.545,24.848,31.06,4.659,31.06
2030,sc01,01-07 09:00:00+01:00,0.326,78.168,13.028,52.112,78.168,26.056,32.57,4.885,32.57
2030,sc01,01-07 10:00:00+01:00,0.334,80.22,13.37,53.48,80.22,26.74,33.425,5.014,33.425
2030,sc01,01-07 11:00:00+01:00,0.337,80.766,13.461,53.844,80.766,26.922,33.652,5.048,33.652
2030,sc01,01-07 12:00:00+01:00,0.333,79.835,13.306,53.224,79.835,26.612,33.265,4.99,33.265
2030,sc01,01-07 13:00:00+01:00,0.33,79.089,13.181,52.726,79.089,26.363,32.954,4.943,32.954
2030,sc01,01-07 14:00:00+01:00,0.331,79.56,13.26,53.04,79.56,26.52,33.15,4.972,33.15
2030,sc01,01-07 15:00:00+01:00,0.345,82.882,13.814,55.255,82.882,27.627,34.534,5.18,34.534
2030,sc01,01-07 16:00:00+01:00,0.366,87.872,14.645,58.581,87.872,29.291,36.613,5.492,36.613
2030,sc01,01-07 17:00:00+01:00,0.376,90.202,15.034,60.135,90.202,30.067,37.584,5.638,37.584
2030,sc01,01-07 18:00:00+01:00,0.373,89.45,14.908,59.633,89.45,29.817,37.271,5.591,37.271
2030,sc01,01-07 19:00:00+01:00,0.365,87.597,14.6,58.398,87.597,29.199,36.499,5.475,36.499
2030,sc01,01-07 20:00:00+01:00,0.355,85.205,14.201,56.803,85.205,28.402,35.502,5.325,35.502
2030,sc01,01-07 21:00:00+01:00,0.342,82.102,13.684,54.735,82.102,27.367,34.209,5.131,34.209
2030,sc01,01-07 22:00:00+01:00,0.324,77.652,12.942,51.768,77.652,25.884,32.355,4.853,32.355
2030,sc01,01-07 23:00:00+01:00,0.306,73.449,12.242,48.966,73.449,24.483,30.604,4.591,30.604
2030,sc01,01-08 00:00:00+01:00,0.299,71.66,11.943,47.773,71.66,23.887,29.858,4.479,29.858
2030,sc01,01-08 01:00:00+01:00,0.292,70.066,11.678,46.711,70.066,23.355,29.194,4.379,29.194
2030,sc01,01-08 02:00:00+01:00,0.288,69.197,11.533,46.131,69.197,23.066,28.832,4.325,28.832
2030,sc01,01-08 03:00:00+01:00,0.293,70.324,11.721,46.883,70.324,23.441,29.302,4.395,29.302
2030,sc01,01-08 04:00:00+01:00,0.314,75.322,12.554,50.215,75.322,25.107,31.384,4.708,31.384
2030,sc01,01-08 05:00:00+01:00,0.352,84.584,14.097,56.389,84.584,28.195,35.243,5.286,35.243
2030,sc01,01-08 06:00:00+01:00,0.388,93.168,15.528,62.112,93.168,31.056,38.82,5.823,38.82
2030,sc01,01-08 07:00:00+01:00,0.412,98.787,16.465,65.858,98.787,32.929,41.161,6.174,41.161
2030,sc01,01-08 08:00:00+01:00,0.42,100.77,16.795,67.18,100.77,33.59,41.988,6.298,41.988
2030,sc01,01-08 09:00:00+01:00,0.425,102.114,17.019,68.076,102.114,34.038,42.547,6.382,42.547
2030,sc01,01-08 10:00:00+01:00,0.425,102.029,17.005,68.019,102.029,34.01,42.512,6.377,42.512
2030,sc01,01-08 11:00:00+01:00,0.422,101.2,16.867,67.467,101.2,33.733,42.167,6.325,42.167
2030,sc01,01-08 12:00:00+01:00,0.42,100.91,16.818,67.273,100.91,33.637,42.046,6.307,42.046
2030,sc01,01-08 13:00:00+01:00,0.417,100.177,16.696,66.784,100.177,33.392,41.74,6.261,41.74
2030,sc01,01-08 14:00:00+01:00,0.419,100.621,16.77,67.081,100.621,33.54,41.926,6.289,41.926
2030,sc01,01-08 15:00:00+01:00,0.429,102.956,17.159,68.637,102.956,34.319,42.898,6.435,42.898
2030,sc01,01-08 16:00:00+01:00,0.44,105.625,17.604,70.416,105.625,35.208,44.01,6.602,44.01
2030,sc01,01-08 17:00:00+01:00,0.442,106.103,17.684,70.735,106.103,35.368,44.21,6.631,44.21
2030,sc01,01-08 18:00:00+01:00,0.428,102.625,17.104,68.417,102.625,34.208,42.76,6.414,42.76
2030,sc01,01-08 19:00:00+01:00,0.411,98.644,16.441,65.763,98.644,32.881,41.102,6.165,41.102
2030,sc01,01-08 20:00:00+01:00,0.39,93.694,15.616,62.462,93.694,31.231,39.039,5.856,39.039
2030,sc01,01-08 21:00:00+01:00,0.37,88.863,14.811,59.242,88.863,29.621,37.026,5.554,37.026
2030,sc01,01-08 22:00:00+01:00,0.348,83.409,13.901,55.606,83.409,27.803,34.754,5.213,34.754
2030,sc01,01-08 23:00:00+01:00,0.327,78.5,13.083,52.333,78.5,26.167,32.708,4.906,32.708
2030,sc01,01-09 00:00:00+01:00,0.317,76.156,12.693,50.771,76.156,25.385,31.732,4.76,31.732
2030,sc01,01-09 01:00:00+01:00,0.309,74.279,12.38,49.519,74.279,24.76,30.95,4.642,30.95
2030,sc01,01-09 02:00:00+01:00,0.306,73.324,12.221,48.883,73.324,24.441,30.552,4.583,30.552
2030,sc01,01-09 03:00:00+01:00,0.307,73.776,12.296,49.184,73.776,24.592,30.74,4.611,30.74
2030,sc01,01-09 04:00:00+01:00,0.325,77.914,12.986,51.943,77.914,25.971,32.464,4.87,32.464
2030,sc01,01-09 05:00:00+01:00,0.359,86.165,14.361,57.444,86.165,28.722,35.902,5.385,35.902
2030,sc01,01-09 06:00:00+01:00,0.394,94.535,15.756,63.024,94.535,31.512,39.39,5.908,39.39
2030,sc01,01-09 07:00:00+01:00,0.414,99.457,16.576,66.304,99.457,33.152,41.44,6.216,41.44
2030,sc01,01-09 08:00:00+01:00,0.421,100.933,16.822,67.289,100.933,33.644,42.055,6.308,42.055
2030,sc01,01-09 09:00:00+01:00,0.424,101.866,16.978,67.911,101.866,33.955,42.444,6.367,42.444
2030,sc01,01-09 10:00:00+01:00,0.422,101.25,16.875,67.5,101.25,33.75,42.187,6.328,42.187
2030,sc01,01-09 11:00:00+01:00,0.417,100.042,16.674,66.695,100.042,33.347,41.684,6.253,41.684
2030,sc01,01-09 12:00:00+01:00,0.415,99.506,16.584,66.337,99.506,33.169,41.461,6.219,41.461
2030,sc01,01-09 13:00:00+01:00,0.412,98.826,16.471,65.884,98.826,32.942,41.178,6.177,41.178
2030,sc01,01-09 14:00:00+01:00,0.414,99.311,16.552,66.208,99.311,33.104,41.38,6.207,41.38
2030,sc01,01-09 15:00:00+01:00,0.423,101.487,16.914,67.658,101.487,33.829,42.286,6.343,42.286
2030,sc01,01-09 16:00:00+01:00,0.437,104.79,17.465,69.86,104.79,34.93,43.663,6.549,43.663
2030,sc01,01-09 17:00:00+01:00,0.441,105.843,17.64,70.562,105.843,35.281,44.101,6.615,44.101
2030,sc01,01-09 18:00:00+01:00,0.428,102.755,17.126,68.503,102.755,34.252,42.814,6.422,42.814
2030,sc01,01-09 19:00:00+01:00,0.41,98.483,16.414,65.656,98.483,32.828,41.035,6.155,41.035
2030,sc01,01-09 20:00:00+01:00,0.39,93.675,15.612,62.45,93.675,31.225,39.031,5.855,39.031
2030,sc01,01-09 21:00:00+01:00,0.369,88.665,14.777,59.11,88.665,29.555,36.944,5.542,36.944
2030,sc01,01-09 22:00:00+01:00,0.348,83.494,13.916,55.662,83.494,27.831,34.789,5.218,34.789
2030,sc01,01-09 23:00:00+01:00,0.327,78.53,13.088,52.354,78.53,26.177,32.721,4.908,32.721
2030,sc01,01-10 00:00:00+01:00,0.316,75.921,12.653,50.614,75.921,25.307,31.634,4.745,31.634
2030,sc01,01-10 01:00:00+01:00,0.308,74.018,12.336,49.345,74.018,24.673,30.841,4.626,30.841
2030,sc01,01-10 02:00:00+01:00,0.305,73.146,12.191,48.764,73.146,24.382,30.477,4.572,30.477
2030,sc01,01-10 03:00:00+01:00,0.307,73.718,12.286,49.145,73.718,24.573,30.716,4.607,30.716
2030,sc01,01-10 04:00:00+01:00,0.324,77.842,12.974,51.895,77.842,25.947,32.434,4.865,32.434
2030,sc01,01-10 05:00:00+01:00,0.358,85.899,14.317,57.266,85.899,28.633,35.791,5.369,35.791
2030,sc01,01-10 06:00:00+01:00,0.391,93.789,15.631,62.526,93.789,31.263,39.079,5.862,39.079
2030,sc01,01-10 07:00:00+01:00,0.412,98.813,16.469,65.876,98.813,32.938,41.172,6.176,41.172
2030,sc01,01-10 08:00:00+01:00,0.418,100.254,16.709,66.836,100.254,33.418,41.772,6.266,41.772
2030,sc01,01-10 09:00:00+01:00,0.421,101.08,16.847,67.387,101.08,33.693,42.117,6.317,42.117
2030,sc01,01-10 10:00:00+01:00,0.418,100.344,16.724,66.896,100.344,33.448,41.81,6.272,41.81
2030,sc01,01-10 11:00:00+01:00,0.414,99.256,16.543,66.17,99.256,33.085,41.356,6.203,41.356
2030,sc01,01-10 12:00:00+01:00,0.411,98.675,16.446,65.784,98.675,32.892,41.115,6.167,41.115
2030,sc01,01-10 13:00:00+01:00,0.409,98.094,16.349,65.396,98.094,32.698,40.873,6.131,40.873
2030,sc01,01-10 14:00:00+01:00,0.412,98.936,16.489,65.957,98.936,32.979,41.223,6.183,41.223
2030,sc01,01-10 15:00:00+01:00,0.424,101.837,16.973,67.891,101.837,33.946,42.432,6.365,42.432
2030,sc01,01-10 16:00:00+01:00,0.437,104.893,17.482,69.929,104.893,34.964,43.705,6.556,43.705
2030,sc01,01-10 17:00:00+01:00,0.443,106.321,17.72,70.881,106.321,35.44,44.301,6.645,44.301
2030,sc01,01-10 18:00:00+01:00,0.431,103.39,17.232,68.927,103.39,34.463,43.079,6.462,43.079
2030,sc01,01-10 19:00:00+01:00,0.414,99.464,16.577,66.309,99.464,33.155,41.443,6.216,41.443
2030,sc01,01-10 20:00:00+01:00,0.394,94.678,15.78,63.119,94.678,31.559,39.449,5.917,39.449
2030,sc01,01-10 21:00:00+01:00,0.375,89.894,14.982,59.929,89.894,29.965,37.456,5.618,37.456
2030,sc01,01-10 22:00:00+01:00,0.354,85.073,14.179,56.715,85.073,28.358,35.447,5.317,35.447
2030,sc01,01-10 23:00:00+01:00,0.334,80.177,13.363,53.452,80.177,26.726,33.407,5.011,33.407
2030,sc01,01-11 00:00:00+01:00,0.323,77.579,12.93,51.72,77.579,25.86,32.325,4.849,32.325
2030,sc01,01-11 01:00:00+01:00,0.317,75.97,12.662,50.647,75.97,25.323,31.654,4.748,31.654
2030,sc01,01-11 02:00:00+01:00,0.312,74.897,12.483,49.931,74.897,24.966,31.207,4.681,31.207
