Period,Scenario,LoadLevel,Node_101,Node_102,Node_103,Node_104,Node_105,Node_106,Node_107,Node_108,Node_109,Node_110,Node_111,Node_112,Node_113,Node_114,Node_115,Node_116,Node_117,Node_118,Node_119,Node_120,Node_121,Node_122,Node_123,Node_124,Node_201,Node_202,Node_203,Node_204,Node_205,Node_206,Node_207,Node_208,Node_209,Node_210,Node_211,Node_212,Node_213,Node_214,Node_215,Node_216,Node_217,Node_218,Node_219,Node_220,Node_221,Node_222,Node_223,Node_224,Node_301,Node_302,Node_303,Node_304,Node_305,Node_306,Node_307,Node_308,Node_309,Node_310,Node_311,Node_312,Node_313,Node_314,Node_315,Node_316,Node_317,Node_318,Node_319,Node_320,Node_321,Node_322,Node_323,Node_324,Node_325
2020,sc01,08-23 15:00:00+01:00,96.36368135,86.54886195,160.6061356,66.02696685,63.35019792,121.346858,111.5320386,152.5758288,156.144854,173.9899802,0,0,236.4479218,173.0977239,282.8452499,89.22563088,0,297.1213508,161.4983919,114.2088075,0,0,0,0,94.07712892,84.49519912,156.7952149,64.460255,61.84700142,118.4674957,108.8855659,148.9554541,152.4397922,169.8614828,0,0,230.8373997,168.9903982,276.1337951,87.1084527,0,290.0711475,157.6662994,111.4988195,0,0,0,0,64.76241695,58.16624485,107.9373616,44.37424865,42.57529262,81.55267319,74.9565011,102.5404935,104.9391015,116.9321417,0,0,158.9077823,116.3324897,190.0896868,59.96520088,0,199.6841189,108.5370136,76.75545712,0,0,0,0,0
2020,sc01,08-23 16:00:00+01:00,94.23948539,84.64101929,157.065809,64.57149925,61.95373577,118.6719446,109.0734785,149.2125185,152.7028699,170.1546264,0,0,231.2357743,169.2820386,276.6103414,87.25878277,0,290.5717466,157.9383968,111.6912419,0,0,0,0,93.68613254,84.14402645,156.1435542,64.19235007,61.5899575,117.9751299,108.4330238,148.3363765,151.8062333,169.1555171,0,0,229.8780104,168.2880529,274.9861483,86.74641902,0,288.8655753,157.0110184,111.0354163,0,0,0,0,64.43783613,57.8747232,107.3963936,44.15185068,42.36191079,81.1439418,74.58082886,102.0265739,104.4131604,116.346093,0,0,158.1113572,115.7494464,189.136982,59.66466309,0,198.6833281,107.9930402,76.37076875,0,0,0,0,0
2020,sc01,08-23 17:00:00+01:00,89.59030185,80.4653637,149.3171697,61.38594756,58.89732807,112.8174171,103.692479,141.8513113,145.1694706,161.7602672,0,0,219.8280555,160.9307274,262.9641267,82.95398319,0,276.236764,150.1467096,106.1810985,0,0,0,0,89.86116797,80.7086416,149.7686133,61.57154102,59.07539746,113.1585078,104.0059814,142.2801826,145.608374,162.2493311,0,0,220.4926807,161.4172832,263.759169,83.20478516,0,277.0719346,150.6006611,106.502125,0,0,0,0,62.52451757,56.15627967,104.2075293,42.84087315,41.104081,78.73457768,72.36633978,98.99715282,101.3128757,112.8914901,0,0,153.4166403,112.3125593,183.5210377,57.89307182,0,192.7839292,104.78646,74.10313194,0,0,0,0,0
2020,sc01,08-23 18:00:00+01:00,86.99851557,78.13755566,144.997526,59.610094,57.19346857,109.5536863,100.6927264,137.7476497,140.9698169,157.0806531,0,0,213.4685799,156.2751113,255.356754,80.55418109,0,268.245423,145.8030678,103.1093518,0,0,0,0,86.18920196,77.41067213,143.6486699,59.05556431,56.66141981,108.5345506,99.75602079,136.4662364,139.6584291,155.6193924,0,0,211.4827641,154.8213443,252.9812687,79.80481663,0,265.7500394,144.4467181,102.1501653,0,0,0,0,61.55077506,55.28171463,102.5846251,42.17367921,40.46393545,77.5083834,71.23932298,97.45539384,99.73505218,111.1333439,0,0,151.0273647,110.5634293,180.6629231,56.99145839,0,189.7815564,103.1545397,72.94906673,0,0,0,0,0
2020,sc01,08-23 19:00:00+01:00,84.08609598,75.52177139,140.1434933,57.61454725,55.27882236,105.8861949,97.32187035,133.1363186,136.2506185,151.8221177,0,0,206.3223651,151.0435428,246.8082632,77.85749628,0,259.2654626,140.9220683,99.65759524,0,0,0,0,81.31024713,73.02864788,135.5170785,55.71257674,53.45395876,102.3906816,94.10908232,128.7412246,131.7527153,146.8101684,0,0,199.5112545,146.0572958,238.6606328,75.28726586,0,250.7065953,136.2699512,96.3677003,0,0,0,0,63.89117367,57.38373932,106.4852895,43.77728566,42.00253084,80.45555203,73.94811768,101.161025,103.5273647,115.3590636,0,0,156.7700095,114.7674786,187.5324264,59.15849414,0,196.9977855,107.0768744,75.7228725,0,0,0,0,0
2020,sc01,08-23 20:00:00+01:00,77.24591788,69.37827809,128.7431965,52.92775855,50.7820386,97.27263733,89.40499754,122.3060366,125.1669966,139.4717962,0,0,189.5385948,138.7565562,226.7310738,71.52399804,0,238.1749135,129.4584364,91.55071748,0,0,0,0,77.63828112,69.73067841,129.3971352,53.19660003,51.03998111,97.76672437,89.85912167,122.9272784,125.8027703,140.1802298,0,0,190.5013379,139.4613568,227.8827325,71.88729733,0,239.3847001,130.1160082,92.01574059,0,0,0,0,61.12369504,54.89813351,101.8728251,41.88105031,40.18316989,76.97057894,70.74501741,96.77918382,99.04302438,110.3622272,0,0,149.9794369,109.796267,179.4093642,56.59601393,0,188.4647264,102.4387852,72.44289783,0,0,0,0,0
2020,sc01,08-23 21:00:00+01:00,69.76447302,62.65883225,116.2741217,47.80158337,45.86368134,87.85155862,80.74591785,110.4604156,113.044285,125.9636318,0,0,171.1813458,125.3176645,204.7716477,64.59673428,0,215.1071252,116.920089,82.68381988,0,0,0,0,71.14434124,63.89815833,118.5739021,48.74704863,46.77081692,89.58917045,82.34298754,112.645207,115.2801826,128.4550606,0,0,174.5671336,127.7963167,208.8218164,65.87439004,0,219.3617188,119.232646,84.31921924,0,0,0,0,57.16039229,51.33850048,95.26732048,39.16545398,37.5776653,71.97975325,66.15786145,90.50395446,92.62100603,103.2062639,0,0,140.2546663,102.677001,167.7763366,52.92628916,0,176.2445429,95.79658338,67.74565012,0,0,0,0,0
2020,sc01,08-23 22:00:00+01:00,63.55220188,57.07929243,105.9203365,43.54502721,41.77968827,80.02869866,73.55578921,100.6243196,102.9781049,114.7470312,0,0,155.9382731,114.1585849,186.5374814,58.84463137,0,195.9526225,106.5087828,75.32112815,0,0,0,0,64.71840077,58.1267118,107.8640013,44.34408942,42.54635606,81.49724541,74.90555645,102.4708012,104.867779,116.8526681,0,0,158.7997797,116.2534236,189.9604912,59.92444516,0,199.5484024,108.4632457,76.7032898,0,0,0,0,52.85542551,47.47200254,88.09237585,36.21575452,34.74754825,66.55868398,61.17526101,83.68775706,85.64536541,95.43340717,0,0,129.6915533,94.94400509,155.1404619,48.94020881,0,162.9708953,88.58177794,62.64346727,0,0,0,0,0
2020,sc01,08-23 23:00:00+01:00,59.98515586,53.87555665,99.97525977,41.10094013,39.4346858,75.53686294,69.42726373,94.97649678,97.19816922,108.3065314,0,0,147.1857991,107.7511133,176.0675408,55.54181098,0,184.9542306,100.5306779,71.09351806,0,0,0,0,59.51644893,53.4545884,99.19408156,40.77978908,39.12655439,74.9466394,68.88477886,94.23437748,96.4386904,107.460255,0,0,146.0357312,106.9091768,174.6917992,55.10782309,0,183.5090509,99.74515979,70.53801355,0,0,0,0,49.71211643,44.64884532,82.85352739,34.0620057,32.68111358,62.60044292,57.5371718,78.71085102,80.55204052,89.75798801,0,0,121.9788042,89.29769063,145.9142677,46.02973744,0,153.2790257,83.31382476,58.91806392,0,0,0,0,0
2020,sc01,08-24 00:00:00+01:00,57.74072241,51.8597229,96.23453735,39.56308758,37.95917862,72.71053933,66.82953982,91.42281048,93.56135575,104.2540821,0,0,141.6786244,103.7194458,169.479713,53.46363186,0,178.0338941,96.76917367,68.43344878,0,0,0,0,55.67448448,50.00393514,92.79080747,38.14733196,36.6008185,70.10861009,64.43806075,88.1512671,90.21328504,100.5233748,0,0,136.6086888,100.0078703,163.4149221,51.5504486,0,171.6629938,93.30631196,65.9845742,0,0,0,0,48.20879467,43.29863966,80.34799112,33.0319519,31.69281872,60.70737107,55.79721605,76.33059156,78.11610247,87.04365704,0,0,118.290098,86.59727931,141.5017399,44.63777284,0,148.6437836,80.79436884,57.13634924,0,0,0,0,0
2020,sc01,08-24 01:00:00+01:00,55.89708067,50.20385949,93.16180112,38.29985157,36.74715488,70.3889164,64.69569522,88.50371106,90.57397331,100.9252845,0,0,137.1548739,100.407719,164.0682831,51.75655618,0,172.3493321,93.67936668,66.2483919,0,0,0,0,52.85251061,47.46938453,88.08751768,36.21375727,34.74563198,66.55501336,61.17188728,83.6831418,85.64064219,95.42814416,0,0,129.684401,94.93876906,155.1319061,48.93750982,0,162.9619077,88.57689278,62.64001258,0,0,0,0,47.25213541,42.43941791,78.75355901,32.37646315,31.06390383,59.50268903,54.68997154,74.81588106,76.56596015,85.31635559,0,0,115.9427397,84.87883582,138.6937678,43.75197723,0,145.6940842,79.19107878,56.00253085,0,0,0,0,0
2020,sc01,08-24 02:00:00+01:00,54.50766946,48.95596239,90.84611577,37.34784759,35.83374566,68.63928747,63.08758039,86.30380998,88.32261255,98.41662542,0,0,133.7456704,97.91192477,159.9901039,50.47006432,0,168.0653142,91.35081641,64.60168232,0,0,0,0,50.99952778,45.80513143,84.99921297,34.94412089,33.52746734,64.22162758,59.02723123,80.74925232,82.63812372,92.08248072,0,0,125.1377302,91.61026287,149.6930584,47.22178498,0,157.248544,85.47143082,60.44388478,0,0,0,0,46.82505536,42.05583675,78.04175893,32.08383423,30.78313824,58.96488452,54.19566592,74.13967098,75.87393229,84.54523884,0,0,114.8948118,84.11167351,137.4402088,43.35653274,0,144.377254,78.47532425,55.4963619,0,0,0,0,0
2020,sc01,08-24 03:00:00+01:00,54.65462643,49.08795151,91.09104404,37.44854033,35.93035626,68.82434439,63.25766947,86.53649184,88.56073726,98.68196438,0,0,134.1062593,98.17590302,160.4214498,50.60613558,0,168.5184315,91.5971054,64.77585354,0,0,0,0,50.50653234,45.36234849,84.17755389,34.60632771,33.20336848,63.6008185,58.45663465,79.9686762,81.83928851,91.19235005,0,0,123.9280655,90.72469698,148.2460255,46.76530772,0,155.7284747,84.64520697,59.85959388,0,0,0,0,47.20088581,42.39338818,78.66814301,32.34134768,31.03021197,59.4381525,54.63065487,74.73473586,76.48291682,85.22382159,0,0,115.8169883,84.78677636,138.5433407,43.70452389,0,145.5360646,79.10518825,55.94179059,0,0,0,0,0
2020,sc01,08-24 04:00:00+01:00,56.27115288,50.53983175,93.7852548,38.55616031,36.99307273,70.85997029,65.12864917,89.09599206,91.18010883,101.6006927,0,0,138.0727362,101.0796635,165.1662543,52.10291933,0,173.5027214,94.30628399,66.69173675,0,0,0,0,50.89752872,45.71352116,84.82921453,34.87423264,33.4604124,64.09318431,58.90917675,80.5877538,82.47284746,91.89831574,0,0,124.8874547,91.42704232,149.3936722,47.1273414,0,156.9340469,85.30048794,60.322997,0,0,0,0,49.18253718,44.17320469,81.97089531,33.69914585,32.33296426,61.93356534,56.92423285,77.87235054,79.69392599,88.80180325,0,0,120.6793736,88.34640938,144.3598545,45.53938628,0,151.6461563,82.42628917,58.29041444,0,0,0,0,0
2020,sc01,08-24 05:00:00+01:00,58.91637805,52.91563584,98.19396341,40.3686294,38.73206335,74.19099458,68.19025237,93.28426524,95.46635332,106.3767937,0,0,144.563335,105.8312717,172.93048,54.55220189,0,181.6588323,98.73948543,69.82681843,0,0,0,0,50.67653078,45.51503227,84.46088463,34.72280813,33.31512672,63.81489061,58.65339211,80.2378404,82.11474895,91.49929168,0,0,124.3451913,91.03006455,148.7450024,46.92271368,0,156.2526366,84.93011177,60.06107352,0,0,0,0,51.30085415,46.07576715,85.50142358,35.15058525,33.72556152,64.60107559,59.3759886,81.2263524,83.12638404,92.62654221,0,0,125.8770958,92.1515343,150.5775071,47.50079088,0,158.1776336,85.97643149,60.80101232,0,0,0,0,0
2020,sc01,08-24 06:00:00+01:00,63.28500741,56.83931222,105.4750124,43.36194952,41.60403265,79.69223156,73.24653636,100.2012617,102.5451509,114.2645967,0,0,155.2826571,113.6786244,185.7532162,58.59722909,0,195.1287729,106.0609846,75.00445323,0,0,0,0,54.17849835,48.66031796,90.29749724,37.12230442,35.61734613,68.22477569,62.70659531,85.78262238,87.78923343,97.82228868,0,0,132.9379821,97.32063592,159.0239257,50.16527625,0,167.0503699,90.79915,64.21155359,0,0,0,0,54.59791206,49.03701361,90.99652011,37.40968049,35.89307182,68.7529263,63.19202785,86.4466941,88.46883899,98.57956345,0,0,133.967099,98.07402722,160.2549826,50.55362228,0,168.3435622,91.50205633,64.70863652,0,0,0,0,0
2020,sc01,08-24 07:00:00+01:00,68.26818407,61.3149431,113.7803068,46.77634834,44.8800099,85.9673429,79.01410193,108.0912914,110.6197427,123.261999,0,0,167.5098961,122.6298862,200.3797625,63.21128154,0,210.4935675,114.4124196,80.91044038,0,0,0,0,59.66944749,53.59200377,99.44907916,40.88462143,39.22713678,75.13930425,69.06186053,94.4766252,96.68660474,107.7365024,0,0,146.4111443,107.1840075,175.1408783,55.24948842,0,183.9807964,100.001574,70.71934518,0,0,0,0,59.55204051,53.4865549,99.25340084,40.8041759,39.14995255,74.99145841,68.92597281,94.2907308,96.49636193,107.5245176,0,0,146.1230624,106.9731098,174.796267,55.14077825,0,183.6187916,99.80480862,70.58019615,0,0,0,0,0
2020,sc01,08-24 08:00:00+01:00,73.74567047,66.23453736,122.9094508,50.52944088,48.48095003,92.86491837,85.35378526,116.7639782,119.4952994,133.151905,0,0,180.9500248,132.4690747,216.4571994,68.28302821,0,227.3824839,123.5922811,87.40227611,0,0,0,0,66.33338582,59.57720763,110.555643,45.45065325,43.6080592,83.53093029,76.77475211,105.0278609,107.4846529,119.7686133,0,0,162.7624745,119.1544153,194.7007713,61.41980168,0,204.5279396,111.169841,78.61734616,0,0,0,0,64.26700412,57.72129074,107.1116735,44.03479912,42.24960456,80.92882001,74.38310662,101.7560899,104.1363493,116.0376463,0,0,157.692186,115.4425815,188.6355584,59.5064853,0,198.156596,107.7067384,76.16830118,0,0,0,0,0
2020,sc01,08-24 09:00:00+01:00,80.33201386,72.15004949,133.8866898,55.04230579,52.81086096,101.1588323,92.97686789,127.1923553,130.1676151,145.0439139,0,0,197.1109599,144.300099,235.789337,74.38149432,0,247.6903761,134.6305047,95.20831272,0,0,0,0,72.62332757,65.22650717,121.0388793,49.76042815,47.7431135,91.45159768,84.05477728,114.9869353,117.6766882,131.1254526,0,0,178.1961278,130.4530143,213.1629152,67.24382182,0,223.9219267,121.7113175,86.07209194,0,0,0,0,69.13571654,62.09411578,115.2261942,47.37076874,45.45033217,87.0597912,80.01819044,109.4648845,112.0254666,124.8283771,0,0,169.6385637,124.1882316,202.926131,64.01455235,0,213.1684593,115.8663398,81.93862701,0,0,0,0,0
2020,sc01,08-24 10:00:00+01:00,87.11875307,78.24554674,145.1979218,59.69247896,57.27251359,109.7050965,100.8318901,137.9380257,141.1646462,157.2977486,0,0,213.7636071,156.4910935,255.7096734,80.66551211,0,268.6161553,146.0045769,103.2518555,0,0,0,0,79.83126083,71.70029908,133.0521014,54.69919724,52.48166221,100.5282544,92.39729263,126.3994963,129.3562097,144.1397765,0,0,195.8822604,143.4005982,234.3195341,73.91783411,0,246.1463876,133.7912797,94.61482765,0,0,0,0,72.97943688,65.54634609,121.6323948,50.00442897,47.97722239,91.90003163,84.46694083,115.5507751,118.2537172,131.7684277,0,0,179.0699146,131.0926922,214.208162,67.57355267,0,225.0199304,122.3081303,86.49414741,0,0,0,0,0
2020,sc01,08-24 11:00:00+01:00,93.45126176,83.93307769,155.7521029,64.03142009,61.43555171,117.6793667,108.1611826,147.9644978,151.4256556,168.7314448,0,0,229.3017071,167.8661554,274.296759,86.52894607,0,288.1413904,156.6173924,110.757051,0,0,0,0,87.51518966,78.60160553,145.8586494,59.96411143,57.53313394,110.2043129,101.2907288,138.565717,141.8070203,158.0135369,0,0,214.736345,157.2032111,256.8732882,81.03258302,0,269.8385014,146.6689753,103.7217063,0,0,0,0,76.78899083,68.96788992,127.9816514,52.6146789,50.48165138,96.69724772,88.8761468,121.5825688,124.4266055,138.646789,0,0,188.4174312,137.9357798,225.3899083,71.10091744,0,236.7660551,128.6926606,91.00917432,0,0,0,0,0
2020,sc01,08-24 12:00:00+01:00,99.51657594,89.38062839,165.8609599,68.18728351,65.42293418,125.3171697,115.1812221,157.5679119,161.253711,179.6827066,0,0,244.184191,178.7612568,292.0995794,92.14497772,0,306.8427758,166.7824097,117.9455715,0,0,0,0,92.93813947,83.47221786,154.8968991,63.6798363,61.09822132,117.0332127,107.5672911,147.1520542,150.5942075,167.804974,0,0,228.042657,166.9444357,272.7906501,86.05383284,0,286.5592634,155.7574374,110.148906,0,0,0,0,80.871876,72.63492567,134.78646,55.41221133,53.16577033,101.8386587,93.60170833,128.047137,131.0423917,146.018665,0,0,198.4356217,145.2698513,237.3739323,74.88136667,0,249.354951,135.5352737,95.84814933,0,0,0,0,0
