Period,Scenario,LoadLevel,Node_101,Node_102,Node_103,Node_104,Node_105,Node_106,Node_107,Node_108,Node_109,Node_110,Node_111,Node_112,Node_113,Node_114,Node_115,Node_116,Node_117,Node_118,Node_119,Node_120,Node_121,Node_122,Node_123,Node_124,Node_201,Node_202,Node_203,Node_204,Node_205,Node_206,Node_207,Node_208,Node_209,Node_210,Node_211,Node_212,Node_213,Node_214,Node_215,Node_216,Node_217,Node_218,Node_219,Node_220,Node_221,Node_222,Node_223,Node_224,Node_301,Node_302,Node_303,Node_304,Node_305,Node_306,Node_307,Node_308,Node_309,Node_310,Node_311,Node_312,Node_313,Node_314,Node_315,Node_316,Node_317,Node_318,Node_319,Node_320,Node_321,Node_322,Node_323,Node_324,Node_325
2020,sc01,08-23 12:00:00+01:00,17.833,16.016,29.721,12.219,11.723,22.456,20.64,28.235,28.895,32.198,0.0,0.0,43.756,32.033,52.342,16.512,0.0,54.984,29.886,21.135,0.0,0.0,0.0,0.0,16.806,15.094,28.01,11.515,11.048,21.163,19.451,26.61,27.232,30.344,0.0,0.0,41.237,30.189,49.329,15.561,0.0,51.819,28.166,19.918,0.0,0.0,0.0,0.0,11.904,10.691,19.839,8.156,7.825,14.99,13.777,18.847,19.288,21.493,0.0,0.0,29.208,21.382,34.939,11.022,0.0,36.703,19.95,14.108,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-23 13:00:00+01:00,18.73,16.823,31.217,12.834,12.313,23.586,21.679,29.656,30.35,33.819,0.0,0.0,45.959,33.645,54.977,17.343,0.0,57.752,31.391,22.199,0.0,0.0,0.0,0.0,17.795,15.983,29.659,12.193,11.699,22.409,20.597,28.176,28.835,32.131,0.0,0.0,43.665,31.966,52.233,16.477,0.0,54.869,29.824,21.091,0.0,0.0,0.0,0.0,12.31,11.056,20.517,8.435,8.093,15.502,14.248,19.491,19.947,22.227,0.0,0.0,30.205,22.113,36.133,11.398,0.0,37.956,20.631,14.59,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-23 14:00:00+01:00,19.19,17.235,31.983,13.149,12.616,24.165,22.211,30.384,31.095,34.648,0.0,0.0,47.086,34.471,56.326,17.768,0.0,59.169,32.161,22.744,0.0,0.0,0.0,0.0,18.489,16.606,30.815,12.668,12.155,23.282,21.399,29.274,29.959,33.383,0.0,0.0,45.367,33.212,54.269,17.119,0.0,57.008,30.986,21.913,0.0,0.0,0.0,0.0,12.71,11.415,21.183,8.709,8.356,16.005,14.711,20.124,20.595,22.948,0.0,0.0,31.186,22.831,37.306,11.768,0.0,39.189,21.301,15.064,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-23 15:00:00+01:00,19.273,17.31,32.121,13.205,12.67,24.269,22.306,30.515,31.229,34.798,0.0,0.0,47.29,34.62,56.569,17.845,0.0,59.424,32.3,22.842,0.0,0.0,0.0,0.0,18.815,16.899,31.359,12.892,12.369,23.693,21.777,29.791,30.488,33.972,0.0,0.0,46.167,33.798,55.227,17.422,0.0,58.014,31.533,22.3,0.0,0.0,0.0,0.0,12.952,11.633,21.587,8.875,8.515,16.311,14.991,20.508,20.988,23.386,0.0,0.0,31.782,23.266,38.018,11.993,0.0,39.937,21.707,15.351,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-23 16:00:00+01:00,18.848,16.928,31.413,12.914,12.391,23.734,21.815,29.843,30.541,34.031,0.0,0.0,46.247,33.856,55.322,17.452,0.0,58.114,31.588,22.338,0.0,0.0,0.0,0.0,18.737,16.829,31.229,12.838,12.318,23.595,21.687,29.667,30.361,33.831,0.0,0.0,45.976,33.658,54.997,17.349,0.0,57.773,31.402,22.207,0.0,0.0,0.0,0.0,12.888,11.575,21.479,8.83,8.472,16.229,14.916,20.405,20.883,23.269,0.0,0.0,31.622,23.15,37.827,11.933,0.0,39.737,21.599,15.274,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-23 17:00:00+01:00,17.918,16.093,29.863,12.277,11.779,22.563,20.738,28.37,29.034,32.352,0.0,0.0,43.966,32.186,52.593,16.591,0.0,55.247,30.029,21.236,0.0,0.0,0.0,0.0,17.972,16.142,29.954,12.314,11.815,22.632,20.801,28.456,29.122,32.45,0.0,0.0,44.099,32.283,52.752,16.641,0.0,55.414,30.12,21.3,0.0,0.0,0.0,0.0,12.505,11.231,20.842,8.568,8.221,15.747,14.473,19.799,20.263,22.578,0.0,0.0,30.683,22.463,36.704,11.579,0.0,38.557,20.957,14.821,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-23 18:00:00+01:00,17.4,15.628,29.0,11.922,11.439,21.911,20.139,27.55,28.194,31.416,0.0,0.0,42.694,31.255,51.071,16.111,0.0,53.649,29.161,20.622,0.0,0.0,0.0,0.0,17.238,15.482,28.73,11.811,11.332,21.707,19.951,27.293,27.932,31.124,0.0,0.0,42.297,30.964,50.596,15.961,0.0,53.15,28.889,20.43,0.0,0.0,0.0,0.0,12.31,11.056,20.517,8.435,8.093,15.502,14.248,19.491,19.947,22.227,0.0,0.0,30.205,22.113,36.133,11.398,0.0,37.956,20.631,14.59,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-23 19:00:00+01:00,16.817,15.104,28.029,11.523,11.056,21.177,19.464,26.627,27.25,30.364,0.0,0.0,41.264,30.209,49.362,15.571,0.0,51.853,28.184,19.932,0.0,0.0,0.0,0.0,16.262,14.606,27.103,11.143,10.691,20.478,18.822,25.748,26.351,29.362,0.0,0.0,39.902,29.211,47.732,15.057,0.0,50.141,27.254,19.274,0.0,0.0,0.0,0.0,12.778,11.477,21.297,8.755,8.401,16.091,14.79,20.232,20.705,23.072,0.0,0.0,31.354,22.953,37.506,11.832,0.0,39.4,21.415,15.145,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-23 20:00:00+01:00,15.449,13.876,25.749,10.586,10.156,19.455,17.881,24.461,25.033,27.894,0.0,0.0,37.908,27.751,45.346,14.305,0.0,47.635,25.892,18.31,0.0,0.0,0.0,0.0,15.528,13.946,25.879,10.639,10.208,19.553,17.972,24.585,25.161,28.036,0.0,0.0,38.1,27.892,45.577,14.377,0.0,47.877,26.023,18.403,0.0,0.0,0.0,0.0,12.225,10.98,20.375,8.376,8.037,15.394,14.149,19.356,19.809,22.072,0.0,0.0,29.996,21.959,35.882,11.319,0.0,37.693,20.488,14.489,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-23 21:00:00+01:00,13.953,12.532,23.255,9.56,9.173,17.57,16.149,22.092,22.609,25.193,0.0,0.0,34.236,25.064,40.954,12.919,0.0,43.021,23.384,16.537,0.0,0.0,0.0,0.0,14.229,12.78,23.715,9.749,9.354,17.918,16.469,22.529,23.056,25.691,0.0,0.0,34.913,25.559,41.764,13.175,0.0,43.872,23.847,16.864,0.0,0.0,0.0,0.0,11.432,10.268,19.053,7.833,7.516,14.396,13.232,18.101,18.524,20.641,0.0,0.0,28.051,20.535,33.555,10.585,0.0,35.249,19.159,13.549,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-23 22:00:00+01:00,12.71,11.416,21.184,8.709,8.356,16.006,14.711,20.125,20.596,22.949,0.0,0.0,31.188,22.832,37.307,11.769,0.0,39.191,21.302,15.064,0.0,0.0,0.0,0.0,12.944,11.625,21.573,8.869,8.509,16.299,14.981,20.494,20.974,23.371,0.0,0.0,31.76,23.251,37.992,11.985,0.0,39.91,21.693,15.341,0.0,0.0,0.0,0.0,10.571,9.494,17.618,7.243,6.95,13.312,12.235,16.738,17.129,19.087,0.0,0.0,25.938,18.989,31.028,9.788,0.0,32.594,17.716,12.529,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-23 23:00:00+01:00,11.997,10.775,19.995,8.22,7.887,15.107,13.885,18.995,19.44,21.661,0.0,0.0,29.437,21.55,35.214,11.108,0.0,36.991,20.106,14.219,0.0,0.0,0.0,0.0,11.903,10.691,19.839,8.156,7.825,14.989,13.777,18.847,19.288,21.492,0.0,0.0,29.207,21.382,34.938,11.022,0.0,36.702,19.949,14.108,0.0,0.0,0.0,0.0,9.942,8.93,16.571,6.812,6.536,12.52,11.507,15.742,16.11,17.952,0.0,0.0,24.396,17.86,29.183,9.206,0.0,30.656,16.663,11.784,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 00:00:00+01:00,11.548,10.372,19.247,7.913,7.592,14.542,13.366,18.285,18.712,20.851,0.0,0.0,28.336,20.744,33.896,10.693,0.0,35.607,19.354,13.687,0.0,0.0,0.0,0.0,11.135,10.001,18.558,7.629,7.32,14.022,12.888,17.63,18.043,20.105,0.0,0.0,27.322,20.002,32.683,10.31,0.0,34.333,18.661,13.197,0.0,0.0,0.0,0.0,9.642,8.66,16.07,6.606,6.339,12.141,11.159,15.266,15.623,17.409,0.0,0.0,23.658,17.319,28.3,8.928,0.0,29.729,16.159,11.427,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 01:00:00+01:00,11.179,10.041,18.632,7.66,7.349,14.078,12.939,17.701,18.115,20.185,0.0,0.0,27.431,20.082,32.814,10.351,0.0,34.47,18.736,13.25,0.0,0.0,0.0,0.0,10.571,9.494,17.618,7.243,6.949,13.311,12.234,16.737,17.128,19.086,0.0,0.0,25.937,18.988,31.026,9.788,0.0,32.592,17.715,12.528,0.0,0.0,0.0,0.0,9.45,8.488,15.751,6.475,6.213,11.901,10.938,14.963,15.313,17.063,0.0,0.0,23.189,16.976,27.739,8.75,0.0,29.139,15.838,11.201,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 02:00:00+01:00,10.902,9.791,18.169,7.47,7.167,13.728,12.618,17.261,17.665,19.683,0.0,0.0,26.749,19.582,31.998,10.094,0.0,33.613,18.27,12.92,0.0,0.0,0.0,0.0,10.2,9.161,17.0,6.989,6.705,12.844,11.805,16.15,16.528,18.416,0.0,0.0,25.028,18.322,29.939,9.444,0.0,31.45,17.094,12.089,0.0,0.0,0.0,0.0,9.365,8.411,15.608,6.417,6.157,11.793,10.839,14.828,15.175,16.909,0.0,0.0,22.979,16.822,27.488,8.671,0.0,28.875,15.695,11.099,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 03:00:00+01:00,10.931,9.818,18.218,7.49,7.186,13.765,12.652,17.307,17.712,19.736,0.0,0.0,26.821,19.635,32.084,10.121,0.0,33.704,18.319,12.955,0.0,0.0,0.0,0.0,10.101,9.072,16.836,6.921,6.641,12.72,11.691,15.994,16.368,18.238,0.0,0.0,24.786,18.145,29.649,9.353,0.0,31.146,16.929,11.972,0.0,0.0,0.0,0.0,9.44,8.479,15.734,6.468,6.206,11.888,10.926,14.947,15.297,17.045,0.0,0.0,23.163,16.957,27.709,8.741,0.0,29.107,15.821,11.188,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 04:00:00+01:00,11.254,10.108,18.757,7.711,7.399,14.172,13.026,17.819,18.236,20.32,0.0,0.0,27.615,20.216,33.033,10.421,0.0,34.701,18.861,13.338,0.0,0.0,0.0,0.0,10.18,9.143,16.966,6.975,6.692,12.819,11.782,16.118,16.495,18.38,0.0,0.0,24.977,18.285,29.879,9.425,0.0,31.387,17.06,12.065,0.0,0.0,0.0,0.0,9.837,8.835,16.394,6.74,6.467,12.387,11.385,15.574,15.939,17.76,0.0,0.0,24.136,17.669,28.872,9.108,0.0,30.329,16.485,11.658,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 05:00:00+01:00,11.783,10.583,19.639,8.074,7.746,14.838,13.638,18.657,19.093,21.275,0.0,0.0,28.913,21.166,34.586,10.91,0.0,36.332,19.748,13.965,0.0,0.0,0.0,0.0,10.135,9.103,16.892,6.945,6.663,12.763,11.731,16.048,16.423,18.3,0.0,0.0,24.869,18.206,29.749,9.385,0.0,31.251,16.986,12.012,0.0,0.0,0.0,0.0,10.26,9.215,17.1,7.03,6.745,12.92,11.875,16.245,16.625,18.525,0.0,0.0,25.175,18.43,30.116,9.5,0.0,31.636,17.195,12.16,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 06:00:00+01:00,12.657,11.368,21.095,8.672,8.321,15.938,14.649,20.04,20.509,22.853,0.0,0.0,31.057,22.736,37.151,11.719,0.0,39.026,21.212,15.001,0.0,0.0,0.0,0.0,10.836,9.732,18.059,7.424,7.123,13.645,12.541,17.157,17.558,19.564,0.0,0.0,26.588,19.464,31.805,10.033,0.0,33.41,18.16,12.842,0.0,0.0,0.0,0.0,10.92,9.807,18.199,7.482,7.179,13.751,12.638,17.289,17.694,19.716,0.0,0.0,26.793,19.615,32.051,10.111,0.0,33.669,18.3,12.942,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 07:00:00+01:00,13.654,12.263,22.756,9.355,8.976,17.193,15.803,21.618,22.124,24.652,0.0,0.0,33.502,24.526,40.076,12.642,0.0,42.099,22.882,16.182,0.0,0.0,0.0,0.0,11.934,10.718,19.89,8.177,7.845,15.028,13.812,18.895,19.337,21.547,0.0,0.0,29.282,21.437,35.028,11.05,0.0,36.796,20.0,14.144,0.0,0.0,0.0,0.0,11.91,10.697,19.851,8.161,7.83,14.998,13.785,18.858,19.299,21.505,0.0,0.0,29.225,21.395,34.959,11.028,0.0,36.724,19.961,14.116,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 08:00:00+01:00,14.749,13.247,24.582,10.106,9.696,18.573,17.071,23.353,23.899,26.63,0.0,0.0,36.19,26.494,43.291,13.657,0.0,45.476,24.718,17.48,0.0,0.0,0.0,0.0,13.267,11.915,22.111,9.09,8.722,16.706,15.355,21.006,21.497,23.954,0.0,0.0,32.552,23.831,38.94,12.284,0.0,40.906,22.234,15.723,0.0,0.0,0.0,0.0,12.853,11.544,21.422,8.807,8.45,16.186,14.877,20.351,20.827,23.208,0.0,0.0,31.538,23.089,37.727,11.901,0.0,39.631,21.541,15.234,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 09:00:00+01:00,16.066,14.43,26.777,11.008,10.562,20.232,18.595,25.438,26.034,29.009,0.0,0.0,39.422,28.86,47.158,14.876,0.0,49.538,26.926,19.042,0.0,0.0,0.0,0.0,14.525,13.045,24.208,9.952,9.549,18.29,16.811,22.997,23.535,26.225,0.0,0.0,35.639,26.091,42.633,13.449,0.0,44.784,24.342,17.214,0.0,0.0,0.0,0.0,13.827,12.419,23.045,9.474,9.09,17.412,16.004,21.893,22.405,24.966,0.0,0.0,33.928,24.838,40.585,12.803,0.0,42.634,23.173,16.388,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 10:00:00+01:00,17.424,15.649,29.04,11.938,11.455,21.941,20.166,27.588,28.233,31.46,0.0,0.0,42.753,31.298,51.142,16.133,0.0,53.723,29.201,20.65,0.0,0.0,0.0,0.0,15.966,14.34,26.61,10.94,10.496,20.106,18.479,25.28,25.871,28.828,0.0,0.0,39.176,28.68,46.864,14.784,0.0,49.229,26.758,18.923,0.0,0.0,0.0,0.0,14.596,13.109,24.326,10.001,9.595,18.38,16.893,23.11,23.651,26.354,0.0,0.0,35.814,26.219,42.842,13.515,0.0,45.004,24.462,17.299,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 11:00:00+01:00,18.69,16.787,31.15,12.806,12.287,23.536,21.632,29.593,30.285,33.746,0.0,0.0,45.86,33.573,54.859,17.306,0.0,57.628,31.323,22.151,0.0,0.0,0.0,0.0,17.503,15.72,29.172,11.993,11.507,22.041,20.258,27.713,28.361,31.603,0.0,0.0,42.947,31.441,51.375,16.207,0.0,53.968,29.334,20.744,0.0,0.0,0.0,0.0,15.358,13.794,25.596,10.523,10.096,19.339,17.775,24.317,24.885,27.729,0.0,0.0,37.683,27.587,45.078,14.22,0.0,47.353,25.739,18.202,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 12:00:00+01:00,19.903,17.876,33.172,13.637,13.085,25.063,23.036,31.514,32.251,35.937,0.0,0.0,48.837,35.752,58.42,18.429,0.0,61.369,33.356,23.589,0.0,0.0,0.0,0.0,18.588,16.694,30.979,12.736,12.22,23.407,21.513,29.43,30.119,33.561,0.0,0.0,45.609,33.389,54.558,17.211,0.0,57.312,31.151,22.03,0.0,0.0,0.0,0.0,16.174,14.527,26.957,11.082,10.633,20.368,18.72,25.609,26.208,29.204,0.0,0.0,39.687,29.054,47.475,14.976,0.0,49.871,27.107,19.17,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 13:00:00+01:00,20.74,18.627,34.566,14.21,13.634,26.117,24.004,32.838,33.606,37.447,0.0,0.0,50.889,37.255,60.875,19.203,0.0,63.947,34.758,24.58,0.0,0.0,0.0,0.0,19.41,17.433,32.351,13.3,12.761,24.443,22.466,30.733,31.452,35.047,0.0,0.0,47.627,34.867,56.973,17.973,0.0,59.849,32.53,23.005,0.0,0.0,0.0,0.0,16.943,15.217,28.239,11.609,11.139,21.336,19.61,26.827,27.454,30.592,0.0,0.0,41.573,30.435,49.731,15.688,0.0,52.241,28.395,20.081,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 14:00:00+01:00,21.298,19.129,35.497,14.593,14.002,26.82,24.651,33.722,34.511,38.455,0.0,0.0,52.259,38.258,62.514,19.72,0.0,65.669,35.694,25.242,0.0,0.0,0.0,0.0,19.815,17.797,33.025,13.577,13.027,24.952,22.934,31.374,32.108,35.777,0.0,0.0,48.62,35.594,58.161,18.347,0.0,61.096,33.208,23.484,0.0,0.0,0.0,0.0,17.439,15.662,29.064,11.949,11.464,21.96,20.183,27.611,28.257,31.486,0.0,0.0,42.789,31.325,51.185,16.147,0.0,53.769,29.226,20.668,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 15:00:00+01:00,21.402,19.222,35.67,14.665,14.07,26.951,24.771,33.887,34.68,38.643,0.0,0.0,52.515,38.445,62.82,19.817,0.0,65.99,35.869,25.366,0.0,0.0,0.0,0.0,19.665,17.662,32.776,13.474,12.928,24.764,22.761,31.137,31.865,35.507,0.0,0.0,48.253,35.325,57.722,18.209,0.0,60.635,32.958,23.307,0.0,0.0,0.0,0.0,17.524,15.739,29.207,12.007,11.52,22.067,20.282,27.746,28.395,31.64,0.0,0.0,42.999,31.478,51.436,16.226,0.0,54.032,29.369,20.769,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 16:00:00+01:00,20.606,18.507,34.343,14.119,13.547,25.948,23.85,32.626,33.389,37.205,0.0,0.0,50.561,37.015,60.483,19.08,0.0,63.535,34.534,24.422,0.0,0.0,0.0,0.0,19.38,17.406,32.3,13.279,12.74,24.404,22.43,30.685,31.402,34.991,0.0,0.0,47.552,34.812,56.883,17.944,0.0,59.754,32.479,22.969,0.0,0.0,0.0,0.0,16.868,15.15,28.113,11.558,11.089,21.241,19.523,26.708,27.332,30.456,0.0,0.0,41.389,30.3,49.511,15.618,0.0,52.01,28.269,19.992,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 17:00:00+01:00,18.733,16.825,31.222,12.836,12.315,23.59,21.682,29.661,30.354,33.823,0.0,0.0,45.965,33.65,54.985,17.345,0.0,57.76,31.395,22.202,0.0,0.0,0.0,0.0,18.809,16.893,31.348,12.887,12.365,23.685,21.769,29.78,30.477,33.96,0.0,0.0,46.151,33.786,55.207,17.415,0.0,57.993,31.522,22.292,0.0,0.0,0.0,0.0,15.522,13.941,25.87,10.635,10.204,19.546,17.965,24.576,25.151,28.025,0.0,0.0,38.086,27.882,45.559,14.372,0.0,47.859,26.013,18.396,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 18:00:00+01:00,17.042,15.306,28.403,11.677,11.203,21.46,19.724,26.983,27.614,30.77,0.0,0.0,41.815,30.612,50.02,15.779,0.0,52.545,28.561,20.198,0.0,0.0,0.0,0.0,18.394,16.52,30.656,12.603,12.092,23.163,21.289,29.124,29.805,33.211,0.0,0.0,45.133,33.041,53.989,17.031,0.0,56.714,30.827,21.8,0.0,0.0,0.0,0.0,14.657,13.165,24.429,10.043,9.636,18.457,16.965,23.208,23.75,26.465,0.0,0.0,35.965,26.329,43.022,13.572,0.0,45.194,24.565,17.372,0.0,0.0,0.0,0.0,0.0
2020,sc01,08-24 19:00:00+01:00,15.831,14.219,26.385,10.847,10.408,19.936,18.323,25.066,25.653,28.584,0.0,0.0,38.845,28.438,46.468,14.659,0.0,48.813,26.532,18.763,0.0,0.0,0.0,0.0,17.772,15.962,29.619,12.177,11.683,22.379,20.569,28.138,28.797,32.088,0.0,0.0,43.606,31.923,52.163,16.455,0.0,54.796,29.784,21.063,0.0,0.0,0.0,0.0,14.774,13.269,24.623,10.123,9.712,18.604,17.099,23.391,23.939,26.674,0.0,0.0,36.25,26.538,43.363,13.679,0.0,45.552,24.759,17.509,0.0,0.0,0.0,0.0,0.0
