Scenario,Period,LoadLevel,CL_PSH1,CL_PSH2,Hydro1,Hydro2,OL_PSH1,OL_PSH2
sc2015,y2030,2030-01-21T03:00:00+01:00,,,,,,
sc2015,y2030,2030-01-21T07:00:00+01:00,,,,,,
sc2015,y2030,2030-01-21T11:00:00+01:00,,,,,,
sc2015,y2030,2030-01-21T15:00:00+01:00,,,,,,
sc2015,y2030,2030-01-21T19:00:00+01:00,,,,,,
sc2015,y2030,2030-01-21T23:00:00+01:00,150.0,100.0,489.7542246015307,213.5304206999979,605.9579541191862,418.93653058264636
sc2015,y2030,2030-01-22T03:00:00+01:00,,,,,,
sc2015,y2030,2030-01-22T07:00:00+01:00,,,,,,
sc2015,y2030,2030-01-22T11:00:00+01:00,,,,,,
sc2015,y2030,2030-01-22T15:00:00+01:00,,,,,,
sc2015,y2030,2030-01-22T19:00:00+01:00,,,,,,
sc2015,y2030,2030-01-22T23:00:00+01:00,150.0,100.0,,,,
sc2015,y2030,2030-01-23T03:00:00+01:00,,,,,,
sc2015,y2030,2030-01-23T07:00:00+01:00,,,,,,
sc2015,y2030,2030-01-23T11:00:00+01:00,,,,,,
sc2015,y2030,2030-01-23T15:00:00+01:00,,,,,,
sc2015,y2030,2030-01-23T19:00:00+01:00,,,,,,
sc2015,y2030,2030-01-23T23:00:00+01:00,150.0,99.88221682194535,,,,
sc2015,y2030,2030-01-24T03:00:00+01:00,,,,,,
sc2015,y2030,2030-01-24T07:00:00+01:00,,,,,,
sc2015,y2030,2030-01-24T11:00:00+01:00,,,,,,
sc2015,y2030,2030-01-24T15:00:00+01:00,,,,,,
sc2015,y2030,2030-01-24T19:00:00+01:00,,,,,,
sc2015,y2030,2030-01-24T23:00:00+01:00,150.0,99.48962660158881,,,,
sc2015,y2030,2030-01-25T03:00:00+01:00,,,,,,
sc2015,y2030,2030-01-25T07:00:00+01:00,,,,,,
sc2015,y2030,2030-01-25T11:00:00+01:00,,,,,,
sc2015,y2030,2030-01-25T15:00:00+01:00,,,,,,
sc2015,y2030,2030-01-25T19:00:00+01:00,,,,,,
sc2015,y2030,2030-01-25T23:00:00+01:00,150.0,100.29428991135273,,,,
sc2015,y2030,2030-01-26T03:00:00+01:00,,,,,,
sc2015,y2030,2030-01-26T07:00:00+01:00,,,,,,
sc2015,y2030,2030-01-26T11:00:00+01:00,,,,,,
sc2015,y2030,2030-01-26T15:00:00+01:00,,,,,,
sc2015,y2030,2030-01-26T19:00:00+01:00,,,,,,
sc2015,y2030,2030-01-26T23:00:00+01:00,150.0,100.0,,,,
sc2015,y2030,2030-01-27T03:00:00+01:00,,,,,,
sc2015,y2030,2030-01-27T07:00:00+01:00,,,,,,
sc2015,y2030,2030-01-27T11:00:00+01:00,,,,,,
sc2015,y2030,2030-01-27T15:00:00+01:00,,,,,,
sc2015,y2030,2030-01-27T19:00:00+01:00,,,,,,
sc2015,y2030,2030-01-27T23:00:00+01:00,150.0,100.0,,,,
sc2015,y2030,2030-01-28T03:00:00+01:00,,,,,,
sc2015,y2030,2030-01-28T07:00:00+01:00,,,,,,
sc2015,y2030,2030-01-28T11:00:00+01:00,,,,,,
sc2015,y2030,2030-01-28T15:00:00+01:00,,,,,,
sc2015,y2030,2030-01-28T19:00:00+01:00,,,,,,
sc2015,y2030,2030-01-28T23:00:00+01:00,150.0,100.0,475.58634921199507,221.4180050922591,598.1882122875207,390.22664359537026
sc2015,y2030,2030-01-29T03:00:00+01:00,,,,,,
sc2015,y2030,2030-01-29T07:00:00+01:00,,,,,,
sc2015,y2030,2030-01-29T11:00:00+01:00,,,,,,
sc2015,y2030,2030-01-29T15:00:00+01:00,,,,,,
sc2015,y2030,2030-01-29T19:00:00+01:00,,,,,,
sc2015,y2030,2030-01-29T23:00:00+01:00,150.0,99.20000000000002,,,,
sc2015,y2030,2030-01-30T03:00:00+01:00,,,,,,
sc2015,y2030,2030-01-30T07:00:00+01:00,,,,,,
sc2015,y2030,2030-01-30T11:00:00+01:00,,,,,,
sc2015,y2030,2030-01-30T15:00:00+01:00,,,,,,
sc2015,y2030,2030-01-30T19:00:00+01:00,,,,,,
sc2015,y2030,2030-01-30T23:00:00+01:00,150.0,99.24330920825057,,,,
sc2015,y2030,2030-01-31T03:00:00+01:00,,,,,,
sc2015,y2030,2030-01-31T07:00:00+01:00,,,,,,
sc2015,y2030,2030-01-31T11:00:00+01:00,,,,,,
sc2015,y2030,2030-01-31T15:00:00+01:00,,,,,,
sc2015,y2030,2030-01-31T19:00:00+01:00,,,,,,
sc2015,y2030,2030-01-31T23:00:00+01:00,150.0,99.80330920825058,,,,
sc2015,y2030,2030-02-01T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-01T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-01T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-01T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-01T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-01T23:00:00+01:00,150.0,100.56981064600718,,,,
sc2015,y2030,2030-02-02T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-02T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-02T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-02T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-02T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-02T23:00:00+01:00,150.0,100.56981064600718,,,,
sc2015,y2030,2030-02-03T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-03T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-03T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-03T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-03T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-03T23:00:00+01:00,150.0,100.44114595357212,,,,
sc2015,y2030,2030-02-04T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-04T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-04T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-04T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-04T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-04T23:00:00+01:00,150.0,100.0,470.1405438632529,224.54523200682897,599.9121692080955,382.98504707356597
sc2015,y2030,2030-02-05T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-05T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-05T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-05T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-05T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-05T23:00:00+01:00,150.0,100.0,,,,
sc2015,y2030,2030-02-06T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-06T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-06T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-06T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-06T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-06T23:00:00+01:00,150.0,99.74484174608992,,,,
sc2015,y2030,2030-02-07T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-07T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-07T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-07T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-07T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-07T23:00:00+01:00,150.0,99.74484174608992,,,,
sc2015,y2030,2030-02-08T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-08T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-08T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-08T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-08T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-08T23:00:00+01:00,150.0,100.0,,,,
sc2015,y2030,2030-02-09T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-09T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-09T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-09T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-09T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-09T23:00:00+01:00,150.0,100.0,,,,
sc2015,y2030,2030-02-10T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-10T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-10T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-10T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-10T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-10T23:00:00+01:00,150.0,100.0,,,,
sc2015,y2030,2030-02-11T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-11T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-11T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-11T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-11T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-11T23:00:00+01:00,150.0,100.0,469.5963705930135,220.42305489324943,621.1698960228589,373.79589139387747
sc2015,y2030,2030-02-12T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-12T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-12T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-12T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-12T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-12T23:00:00+01:00,150.0,100.0,,,,
sc2015,y2030,2030-02-13T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-13T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-13T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-13T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-13T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-13T23:00:00+01:00,150.0,100.0,,,,
sc2015,y2030,2030-02-14T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-14T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-14T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-14T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-14T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-14T23:00:00+01:00,150.0,100.0,,,,
sc2015,y2030,2030-02-15T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-15T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-15T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-15T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-15T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-15T23:00:00+01:00,150.0,100.0,,,,
sc2015,y2030,2030-02-16T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-16T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-16T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-16T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-16T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-16T23:00:00+01:00,150.0,100.0,,,,
sc2015,y2030,2030-02-17T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-17T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-17T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-17T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-17T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-17T23:00:00+01:00,150.0,100.0,,,,
sc2015,y2030,2030-02-18T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-18T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-18T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-18T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-18T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-18T23:00:00+01:00,150.0,100.0,472.2076593370511,220.96610869953943,632.3716388070851,373.65802362016746
sc2015,y2030,2030-02-19T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-19T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-19T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-19T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-19T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-19T23:00:00+01:00,150.0,99.54649553696656,,,,
sc2015,y2030,2030-02-20T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-20T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-20T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-20T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-20T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-20T23:00:00+01:00,150.0,99.54649553696656,,,,
sc2015,y2030,2030-02-21T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-21T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-21T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-21T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-21T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-21T23:00:00+01:00,150.0,99.54649553696656,,,,
sc2015,y2030,2030-02-22T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-22T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-22T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-22T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-22T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-22T23:00:00+01:00,150.0,100.10649553696656,,,,
sc2015,y2030,2030-02-23T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-23T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-23T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-23T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-23T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-23T23:00:00+01:00,150.0,99.87362447781226,,,,
sc2015,y2030,2030-02-24T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-24T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-24T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-24T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-24T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-24T23:00:00+01:00,150.0,100.10718719007129,,,,
sc2015,y2030,2030-02-25T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-25T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-25T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-25T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-25T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-25T23:00:00+01:00,150.0,100.0,464.9487609304256,214.84976202019539,657.6442117786185,371.5587683614898
sc2015,y2030,2030-02-26T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-26T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-26T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-26T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-26T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-26T23:00:00+01:00,150.0,99.8615362512679,,,,
sc2015,y2030,2030-02-27T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-27T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-27T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-27T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-27T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-27T23:00:00+01:00,150.0,99.8615362512679,,,,
sc2015,y2030,2030-02-28T03:00:00+01:00,,,,,,
sc2015,y2030,2030-02-28T07:00:00+01:00,,,,,,
sc2015,y2030,2030-02-28T11:00:00+01:00,,,,,,
sc2015,y2030,2030-02-28T15:00:00+01:00,,,,,,
sc2015,y2030,2030-02-28T19:00:00+01:00,,,,,,
sc2015,y2030,2030-02-28T23:00:00+01:00,150.0,100.42153625126791,,,,
sc2015,y2030,2030-03-01T03:00:00+01:00,,,,,,
sc2015,y2030,2030-03-01T07:00:00+01:00,,,,,,
sc2015,y2030,2030-03-01T11:00:00+01:00,,,,,,
sc2015,y2030,2030-03-01T15:00:00+01:00,,,,,,
sc2015,y2030,2030-03-01T19:00:00+01:00,,,,,,
sc2015,y2030,2030-03-01T23:00:00+01:00,150.0,100.98153625126793,,,,
sc2015,y2030,2030-03-02T03:00:00+01:00,,,,,,
sc2015,y2030,2030-03-02T07:00:00+01:00,,,,,,
sc2015,y2030,2030-03-02T11:00:00+01:00,,,,,,
sc2015,y2030,2030-03-02T15:00:00+01:00,,,,,,
sc2015,y2030,2030-03-02T19:00:00+01:00,,,,,,
sc2015,y2030,2030-03-02T23:00:00+01:00,150.0,100.4796696160071,,,,
sc2015,y2030,2030-03-03T03:00:00+01:00,,,,,,
sc2015,y2030,2030-03-03T07:00:00+01:00,,,,,,
sc2015,y2030,2030-03-03T11:00:00+01:00,,,,,,
sc2015,y2030,2030-03-03T15:00:00+01:00,,,,,,
sc2015,y2030,2030-03-03T19:00:00+01:00,,,,,,
sc2015,y2030,2030-03-03T23:00:00+01:00,150.0,99.92851682865816,,,,
sc2015,y2030,2030-03-04T03:00:00+01:00,,,,,,
sc2015,y2030,2030-03-04T07:00:00+01:00,,,,,,
sc2015,y2030,2030-03-04T11:00:00+01:00,,,,,,
sc2015,y2030,2030-03-04T15:00:00+01:00,,,,,,
sc2015,y2030,2030-03-04T19:00:00+01:00,,,,,,
sc2015,y2030,2030-03-04T23:00:00+01:00,150.0,100.0,470.9856853697905,210.07327146037142,668.5408413026836,377.13287505006457
sc2015,y2030,2030-03-05T03:00:00+01:00,,,,,,
sc2015,y2030,2030-03-05T07:00:00+01:00,,,,,,
sc2015,y2030,2030-03-05T11:00:00+01:00,,,,,,
sc2015,y2030,2030-03-05T15:00:00+01:00,,,,,,
sc2015,y2030,2030-03-05T19:00:00+01:00,,,,,,
sc2015,y2030,2030-03-05T23:00:00+01:00,150.0,100.56000000000002,,,,
sc2015,y2030,2030-03-06T03:00:00+01:00,,,,,,
sc2015,y2030,2030-03-06T07:00:00+01:00,,,,,,
sc2015,y2030,2030-03-06T11:00:00+01:00,,,,,,
sc2015,y2030,2030-03-06T15:00:00+01:00,,,,,,
sc2015,y2030,2030-03-06T19:00:00+01:00,,,,,,
sc2015,y2030,2030-03-06T23:00:00+01:00,150.0,99.76000000000002,,,,
sc2015,y2030,2030-03-07T03:00:00+01:00,,,,,,
sc2015,y2030,2030-03-07T07:00:00+01:00,,,,,,
sc2015,y2030,2030-03-07T11:00:00+01:00,,,,,,
sc2015,y2030,2030-03-07T15:00:00+01:00,,,,,,
sc2015,y2030,2030-03-07T19:00:00+01:00,,,,,,
sc2015,y2030,2030-03-07T23:00:00+01:00,150.0,99.76245692862592,,,,
sc2015,y2030,2030-03-08T03:00:00+01:00,,,,,,
sc2015,y2030,2030-03-08T07:00:00+01:00,,,,,,
sc2015,y2030,2030-03-08T11:00:00+01:00,,,,,,
sc2015,y2030,2030-03-08T15:00:00+01:00,,,,,,
sc2015,y2030,2030-03-08T19:00:00+01:00,,,,,,
sc2015,y2030,2030-03-08T23:00:00+01:00,150.0,100.32245692862593,,,,
sc2015,y2030,2030-03-09T03:00:00+01:00,,,,,,
sc2015,y2030,2030-03-09T07:00:00+01:00,,,,,,
sc2015,y2030,2030-03-09T11:00:00+01:00,,,,,,
sc2015,y2030,2030-03-09T15:00:00+01:00,,,,,,
sc2015,y2030,2030-03-09T19:00:00+01:00,,,,,,
sc2015,y2030,2030-03-09T23:00:00+01:00,150.0,100.32245692862593,,,,
sc2015,y2030,2030-03-10T03:00:00+01:00,,,,,,
