,,,Nuclear,DomesticCoal_Anthracite,BrownLignite,ImportedCoal_SubBituminous,ImportedCoal_Bituminous,CCGT_1,CCGT_2,CCGT_3,CCGT_4,OCGT_1,OCGT_2,OCGT_3,FuelOilGas,WindFarm_1,SolarPV_1,ESS1
sc01,y2030,2030-02-22T16:00:00+01:00,,,,,,,,,,,,,,302.7484,54.57275,
sc01,y2030,2030-02-22T17:00:00+01:00,,,,,,,,,,,,,,292.3949,31.688025,
sc01,y2030,2030-02-22T18:00:00+01:00,,,,,,,,,,,,,,289.298475,5.737825,
sc01,y2030,2030-02-22T19:00:00+01:00,,,,,,,,,,,,,,283.6326,0.021975,
sc01,y2030,2030-02-22T20:00:00+01:00,,,,,,,,,,,,,,280.33445,0,
sc01,y2030,2030-02-22T21:00:00+01:00,,,,,,,,,,,,,,281.8163,0,
sc01,y2030,2030-02-22T22:00:00+01:00,,,,,,,,,,,,,,285.209925,0,
sc01,y2030,2030-02-22T23:00:00+01:00,,,,,,,,,,,,,,287.944975,0,
sc01,y2030,2030-02-23T00:00:00+01:00,,,,,,,,,,,,,,291.955825,0,
sc01,y2030,2030-02-23T01:00:00+01:00,,,,,,,,,,,,,,279.909575,0,
sc01,y2030,2030-02-23T02:00:00+01:00,,,,,,,,,,,,,,274.9645,0,
sc01,y2030,2030-02-23T03:00:00+01:00,,,,,,,,,,,,,,277.573575,0,
sc01,y2030,2030-02-23T04:00:00+01:00,,,,,,,,,,,,,,285.36285,0,
sc01,y2030,2030-02-23T05:00:00+01:00,,,,,,,,,,,,,,300.857925,0,
sc01,y2030,2030-02-23T06:00:00+01:00,,,,,,,,,,,,,,315.99215,0,
sc01,y2030,2030-02-23T07:00:00+01:00,,,,,,,,,,,,,,316.26085,0.125475,
sc01,y2030,2030-02-23T08:00:00+01:00,,,,,,,,,,,,,,311.14105,6.30005,
sc01,y2030,2030-02-23T09:00:00+01:00,,,,,,,,,,,,,,310.202525,20.781425,
sc01,y2030,2030-02-23T10:00:00+01:00,,,,,,,,,,,,,,321.15905,32.3702,
sc01,y2030,2030-02-23T11:00:00+01:00,,,,,,,,,,,,,,329.48765,39.883125,
sc01,y2030,2030-02-23T12:00:00+01:00,,,,,,,,,,,,,,338.568925,44.1269,
sc01,y2030,2030-02-23T13:00:00+01:00,,,,,,,,,,,,,,361.9256,44.4105,
sc01,y2030,2030-02-23T14:00:00+01:00,,,,,,,,,,,,,,385.35845,45.2233,
sc01,y2030,2030-02-23T15:00:00+01:00,,,,,,,,,,,,,,395.913525,39.805225,
sc01,y2030,2030-02-23T16:00:00+01:00,,,,,,,,,,,,,,390.074975,32.86235,
sc01,y2030,2030-02-23T17:00:00+01:00,,,,,,,,,,,,,,379.277175,18.478875,
sc01,y2030,2030-02-23T18:00:00+01:00,,,,,,,,,,,,,,379.69955,3.25725,
sc01,y2030,2030-02-23T19:00:00+01:00,,,,,,,,,,,,,,372.476775,0,
sc01,y2030,2030-02-23T20:00:00+01:00,,,,,,,,,,,,,,369.365225,0,
sc01,y2030,2030-02-23T21:00:00+01:00,,,,,,,,,,,,,,372.938375,0,
sc01,y2030,2030-02-23T22:00:00+01:00,,,,,,,,,,,,,,374.150025,0,
sc01,y2030,2030-02-23T23:00:00+01:00,,,,,,,,,,,,,,376.42945,0,
sc01,y2030,2030-02-24T00:00:00+01:00,,,,,,,,,,,,,,372.4468,0,
sc01,y2030,2030-02-24T01:00:00+01:00,,,,,,,,,,,,,,359.016575,0,
sc01,y2030,2030-02-24T02:00:00+01:00,,,,,,,,,,,,,,337.4553,0,
sc01,y2030,2030-02-24T03:00:00+01:00,,,,,,,,,,,,,,319.30195,0,
sc01,y2030,2030-02-24T04:00:00+01:00,,,,,,,,,,,,,,305.997975,0,
sc01,y2030,2030-02-24T05:00:00+01:00,,,,,,,,,,,,,,315.955425,0,
sc01,y2030,2030-02-24T06:00:00+01:00,,,,,,,,,,,,,,323.011675,0.013275,
sc01,y2030,2030-02-24T07:00:00+01:00,,,,,,,,,,,,,,321.051575,0.1742,
sc01,y2030,2030-02-24T08:00:00+01:00,,,,,,,,,,,,,,312.7587,11.7983,
sc01,y2030,2030-02-24T09:00:00+01:00,,,,,,,,,,,,,,304.4296,42.645325,
sc01,y2030,2030-02-24T10:00:00+01:00,,,,,,,,,,,,,,309.2755,63.063525,
sc01,y2030,2030-02-24T11:00:00+01:00,,,,,,,,,,,,,,324.38185,75.43325,
sc01,y2030,2030-02-24T12:00:00+01:00,,,,,,,,,,,,,,341.334125,78.753975,
sc01,y2030,2030-02-24T13:00:00+01:00,,,,,,,,,,,,,,347.6136,77.055325,
sc01,y2030,2030-02-24T14:00:00+01:00,,,,,,,,,,,,,,355.6722,71.62435,
sc01,y2030,2030-02-24T15:00:00+01:00,,,,,,,,,,,,,,362.689425,60.848,
sc01,y2030,2030-02-24T16:00:00+01:00,,,,,,,,,,,,,,368.6735,45.71095,
sc01,y2030,2030-02-24T17:00:00+01:00,,,,,,,,,,,,,,371.786975,27.055975,
sc01,y2030,2030-02-24T18:00:00+01:00,,,,,,,,,,,,,,351.241725,5.849775,
sc01,y2030,2030-02-24T19:00:00+01:00,,,,,,,,,,,,,,333.935975,0.01915,
sc01,y2030,2030-02-24T20:00:00+01:00,,,,,,,,,,,,,,330.46465,0,
sc01,y2030,2030-02-24T21:00:00+01:00,,,,,,,,,,,,,,325.625875,0,
sc01,y2030,2030-02-24T22:00:00+01:00,,,,,,,,,,,,,,312.4973,0,
sc01,y2030,2030-02-24T23:00:00+01:00,,,,,,,,,,,,,,304.556875,0,
sc01,y2030,2030-02-25T00:00:00+01:00,,,,,,,,,,,,,,297.640275,0,
sc01,y2030,2030-02-25T01:00:00+01:00,,,,,,,,,,,,,,290.17155,0,
sc01,y2030,2030-02-25T02:00:00+01:00,,,,,,,,,,,,,,285.948025,0,
sc01,y2030,2030-02-25T03:00:00+01:00,,,,,,,,,,,,,,293.093275,0,
sc01,y2030,2030-02-25T04:00:00+01:00,,,,,,,,,,,,,,296.3576,0,
sc01,y2030,2030-02-25T05:00:00+01:00,,,,,,,,,,,,,,298.790975,0,
sc01,y2030,2030-02-25T06:00:00+01:00,,,,,,,,,,,,,,291.137575,0,
sc01,y2030,2030-02-25T07:00:00+01:00,,,,,,,,,,,,,,290.946425,0.1528,
sc01,y2030,2030-02-25T08:00:00+01:00,,,,,,,,,,,,,,286.1689,7.58335,
sc01,y2030,2030-02-25T09:00:00+01:00,,,,,,,,,,,,,,278.150525,33.46625,
sc01,y2030,2030-02-25T10:00:00+01:00,,,,,,,,,,,,,,289.31285,53.011025,
sc01,y2030,2030-02-25T11:00:00+01:00,,,,,,,,,,,,,,307.294425,65.250425,
sc01,y2030,2030-02-25T12:00:00+01:00,,,,,,,,,,,,,,323.414725,68.4114,
sc01,y2030,2030-02-25T13:00:00+01:00,,,,,,,,,,,,,,324.243925,65.39155,
sc01,y2030,2030-02-25T14:00:00+01:00,,,,,,,,,,,,,,328.795375,59.87495,
sc01,y2030,2030-02-25T15:00:00+01:00,,,,,,,,,,,,,,335.913575,51.741475,
sc01,y2030,2030-02-25T16:00:00+01:00,,,,,,,,,,,,,,348.705125,41.67005,
sc01,y2030,2030-02-25T17:00:00+01:00,,,,,,,,,,,,,,343.297425,26.223,
sc01,y2030,2030-02-25T18:00:00+01:00,,,,,,,,,,,,,,326.304175,6.754375,
sc01,y2030,2030-02-25T19:00:00+01:00,,,,,,,,,,,,,,319.34615,0.0303,
sc01,y2030,2030-02-25T20:00:00+01:00,,,,,,,,,,,,,,322.332575,0,
sc01,y2030,2030-02-25T21:00:00+01:00,,,,,,,,,,,,,,315.46515,0,
sc01,y2030,2030-02-25T22:00:00+01:00,,,,,,,,,,,,,,310.80015,0,
sc01,y2030,2030-02-25T23:00:00+01:00,,,,,,,,,,,,,,304.305675,0,
sc01,y2030,2030-02-26T00:00:00+01:00,,,,,,,,,,,,,,297.4685,0,
sc01,y2030,2030-02-26T01:00:00+01:00,,,,,,,,,,,,,,297.2947,0,
sc01,y2030,2030-02-26T02:00:00+01:00,,,,,,,,,,,,,,291.751225,0,
sc01,y2030,2030-02-26T03:00:00+01:00,,,,,,,,,,,,,,286.559775,0,
sc01,y2030,2030-02-26T04:00:00+01:00,,,,,,,,,,,,,,284.028525,0,
sc01,y2030,2030-02-26T05:00:00+01:00,,,,,,,,,,,,,,285.42075,0,
sc01,y2030,2030-02-26T06:00:00+01:00,,,,,,,,,,,,,,282.474625,0,
sc01,y2030,2030-02-26T07:00:00+01:00,,,,,,,,,,,,,,282.302325,0.183375,
sc01,y2030,2030-02-26T08:00:00+01:00,,,,,,,,,,,,,,273.608275,9.77875,
sc01,y2030,2030-02-26T09:00:00+01:00,,,,,,,,,,,,,,261.7889,31.3062,
sc01,y2030,2030-02-26T10:00:00+01:00,,,,,,,,,,,,,,251.035875,47.72755,
sc01,y2030,2030-02-26T11:00:00+01:00,,,,,,,,,,,,,,246.029325,59.169575,
sc01,y2030,2030-02-26T12:00:00+01:00,,,,,,,,,,,,,,247.2016,64.7792,
sc01,y2030,2030-02-26T13:00:00+01:00,,,,,,,,,,,,,,247.847425,65.84085,
sc01,y2030,2030-02-26T14:00:00+01:00,,,,,,,,,,,,,,259.588225,61.51645,
sc01,y2030,2030-02-26T15:00:00+01:00,,,,,,,,,,,,,,272.69765,53.1287,
sc01,y2030,2030-02-26T16:00:00+01:00,,,,,,,,,,,,,,267.70975,40.1643,
sc01,y2030,2030-02-26T17:00:00+01:00,,,,,,,,,,,,,,265.302225,21.851825,
sc01,y2030,2030-02-26T18:00:00+01:00,,,,,,,,,,,,,,249.755025,4.8786,
sc01,y2030,2030-02-26T19:00:00+01:00,,,,,,,,,,,,,,244.7367,0.022575,
sc01,y2030,2030-02-26T20:00:00+01:00,,,,,,,,,,,,,,245.699125,0,
sc01,y2030,2030-02-26T21:00:00+01:00,,,,,,,,,,,,,,250.2838,0,
sc01,y2030,2030-02-26T22:00:00+01:00,,,,,,,,,,,,,,250.004725,0,
sc01,y2030,2030-02-26T23:00:00+01:00,,,,,,,,,,,,,,247.3818,0,
sc01,y2030,2030-02-27T00:00:00+01:00,,,,,,,,,,,,,,261.8141,0,
sc01,y2030,2030-02-27T01:00:00+01:00,,,,,,,,,,,,,,270.2732,0,
sc01,y2030,2030-02-27T02:00:00+01:00,,,,,,,,,,,,,,282.558675,0,
sc01,y2030,2030-02-27T03:00:00+01:00,,,,,,,,,,,,,,292.3137,0,
sc01,y2030,2030-02-27T04:00:00+01:00,,,,,,,,,,,,,,290.67415,0,
sc01,y2030,2030-02-27T05:00:00+01:00,,,,,,,,,,,,,,287.57885,0,
sc01,y2030,2030-02-27T06:00:00+01:00,,,,,,,,,,,,,,291.704175,0,
sc01,y2030,2030-02-27T07:00:00+01:00,,,,,,,,,,,,,,288.0965,0.177775,
sc01,y2030,2030-02-27T08:00:00+01:00,,,,,,,,,,,,,,276.20125,10.858275,
sc01,y2030,2030-02-27T09:00:00+01:00,,,,,,,,,,,,,,262.9105,35.674175,
sc01,y2030,2030-02-27T10:00:00+01:00,,,,,,,,,,,,,,264.31975,55.180675,
sc01,y2030,2030-02-27T11:00:00+01:00,,,,,,,,,,,,,,265.71935,70.167825,
sc01,y2030,2030-02-27T12:00:00+01:00,,,,,,,,,,,,,,257.291325,77.175725,
sc01,y2030,2030-02-27T13:00:00+01:00,,,,,,,,,,,,,,261.6541,82.36155,
sc01,y2030,2030-02-27T14:00:00+01:00,,,,,,,,,,,,,,263.139375,82.313625,
sc01,y2030,2030-02-27T15:00:00+01:00,,,,,,,,,,,,,,264.782725,75.684475,
sc01,y2030,2030-02-27T16:00:00+01:00,,,,,,,,,,,,,,268.371275,62.10045,
sc01,y2030,2030-02-27T17:00:00+01:00,,,,,,,,,,,,,,272.12205,38.549875,
sc01,y2030,2030-02-27T18:00:00+01:00,,,,,,,,,,,,,,255.40435,9.0052,
sc01,y2030,2030-02-27T19:00:00+01:00,,,,,,,,,,,,,,247.791875,0.041525,
sc01,y2030,2030-02-27T20:00:00+01:00,,,,,,,,,,,,,,246.98285,0,
sc01,y2030,2030-02-27T21:00:00+01:00,,,,,,,,,,,,,,244.594125,0,
sc01,y2030,2030-02-27T22:00:00+01:00,,,,,,,,,,,,,,226.13235,0,
sc01,y2030,2030-02-27T23:00:00+01:00,,,,,,,,,,,,,,206.3346,0,
sc01,y2030,2030-02-28T00:00:00+01:00,,,,,,,,,,,,,,189.5073,0,
sc01,y2030,2030-02-28T01:00:00+01:00,,,,,,,,,,,,,,178.983,0,
sc01,y2030,2030-02-28T02:00:00+01:00,,,,,,,,,,,,,,172.29915,0,
sc01,y2030,2030-02-28T03:00:00+01:00,,,,,,,,,,,,,,174.135375,0,
sc01,y2030,2030-02-28T04:00:00+01:00,,,,,,,,,,,,,,179.242575,0,
sc01,y2030,2030-02-28T05:00:00+01:00,,,,,,,,,,,,,,188.6061,0,
sc01,y2030,2030-02-28T06:00:00+01:00,,,,,,,,,,,,,,185.330125,0,
sc01,y2030,2030-02-28T07:00:00+01:00,,,,,,,,,,,,,,184.905525,0.26925,
sc01,y2030,2030-02-28T08:00:00+01:00,,,,,,,,,,,,,,189.79675,12.821925,
sc01,y2030,2030-02-28T09:00:00+01:00,,,,,,,,,,,,,,182.2236,39.739925,
sc01,y2030,2030-02-28T10:00:00+01:00,,,,,,,,,,,,,,182.6129,57.9224,
sc01,y2030,2030-02-28T11:00:00+01:00,,,,,,,,,,,,,,193.345275,69.14445,
sc01,y2030,2030-02-28T12:00:00+01:00,,,,,,,,,,,,,,201.847075,73.261775,
sc01,y2030,2030-02-28T13:00:00+01:00,,,,,,,,,,,,,,209.392075,73.968125,
sc01,y2030,2030-02-28T14:00:00+01:00,,,,,,,,,,,,,,221.21115,68.8311,
sc01,y2030,2030-02-28T15:00:00+01:00,,,,,,,,,,,,,,224.005525,58.93035,
sc01,y2030,2030-02-28T16:00:00+01:00,,,,,,,,,,,,,,222.08495,42.8477,
sc01,y2030,2030-02-28T17:00:00+01:00,,,,,,,,,,,,,,220.7386,21.898725,
sc01,y2030,2030-02-28T18:00:00+01:00,,,,,,,,,,,,,,212.89675,4.8841,
sc01,y2030,2030-02-28T19:00:00+01:00,,,,,,,,,,,,,,214.7668,0.02465,
sc01,y2030,2030-02-28T20:00:00+01:00,,,,,,,,,,,,,,227.4135,0,
sc01,y2030,2030-02-28T21:00:00+01:00,,,,,,,,,,,,,,236.76585,0,
sc01,y2030,2030-02-28T22:00:00+01:00,,,,,,,,,,,,,,235.63965,0,
sc01,y2030,2030-02-28T23:00:00+01:00,,,,,,,,,,,,,,232.897475,0,
sc01,y2030,2030-03-01T00:00:00+01:00,,,,,,,,,,,,,,227.92945,0,
sc01,y2030,2030-03-01T01:00:00+01:00,,,,,,,,,,,,,,225.302775,0,
sc01,y2030,2030-03-01T02:00:00+01:00,,,,,,,,,,,,,,231.921475,0,
sc01,y2030,2030-03-01T03:00:00+01:00,,,,,,,,,,,,,,238.30455,0,
sc01,y2030,2030-03-01T04:00:00+01:00,,,,,,,,,,,,,,237.5542,0,
sc01,y2030,2030-03-01T05:00:00+01:00,,,,,,,,,,,,,,239.1839,0,
sc01,y2030,2030-03-01T06:00:00+01:00,,,,,,,,,,,,,,241.48295,0,
sc01,y2030,2030-03-01T07:00:00+01:00,,,,,,,,,,,,,,232.47595,0.255175,
sc01,y2030,2030-03-01T08:00:00+01:00,,,,,,,,,,,,,,205.046675,5.5944,
sc01,y2030,2030-03-01T09:00:00+01:00,,,,,,,,,,,,,,194.405275,21.885,
sc01,y2030,2030-03-01T10:00:00+01:00,,,,,,,,,,,,,,185.397975,43.2216,
sc01,y2030,2030-03-01T11:00:00+01:00,,,,,,,,,,,,,,193.045775,60.66325,
sc01,y2030,2030-03-01T12:00:00+01:00,,,,,,,,,,,,,,201.50035,70.66385,
sc01,y2030,2030-03-01T13:00:00+01:00,,,,,,,,,,,,,,215.343975,75.597575,
sc01,y2030,2030-03-01T14:00:00+01:00,,,,,,,,,,,,,,227.01335,73.27055,
sc01,y2030,2030-03-01T15:00:00+01:00,,,,,,,,,,,,,,233.056625,66.76425,
sc01,y2030,2030-03-01T16:00:00+01:00,,,,,,,,,,,,,,230.18545,53.81295,
sc01,y2030,2030-03-01T17:00:00+01:00,,,,,,,,,,,,,,219.4766,32.836975,
sc01,y2030,2030-03-01T18:00:00+01:00,,,,,,,,,,,,,,211.40605,7.916525,
sc01,y2030,2030-03-01T19:00:00+01:00,,,,,,,,,,,,,,223.49885,0.05625,
sc01,y2030,2030-03-01T20:00:00+01:00,,,,,,,,,,,,,,240.4155,0,
sc01,y2030,2030-03-01T21:00:00+01:00,,,,,,,,,,,,,,251.022725,0,
sc01,y2030,2030-03-01T22:00:00+01:00,,,,,,,,,,,,,,262.5687,0,
sc01,y2030,2030-03-01T23:00:00+01:00,,,,,,,,,,,,,,273.063125,0,
sc01,y2030,2030-03-02T00:00:00+01:00,,,,,,,,,,,,,,276.023725,0,
sc01,y2030,2030-03-02T01:00:00+01:00,,,,,,,,,,,,,,272.4827,0,
sc01,y2030,2030-03-02T02:00:00+01:00,,,,,,,,,,,,,,252.13245,0,
sc01,y2030,2030-03-02T03:00:00+01:00,,,,,,,,,,,,,,246.2321,0,
sc01,y2030,2030-03-02T04:00:00+01:00,,,,,,,,,,,,,,234.000125,0,
sc01,y2030,2030-03-02T05:00:00+01:00,,,,,,,,,,,,,,227.56215,0,
sc01,y2030,2030-03-02T06:00:00+01:00,,,,,,,,,,,,,,223.8476,0.011025,
sc01,y2030,2030-03-02T07:00:00+01:00,,,,,,,,,,,,,,210.059375,0.32425,
sc01,y2030,2030-03-02T08:00:00+01:00,,,,,,,,,,,,,,193.54965,9.714525,
sc01,y2030,2030-03-02T09:00:00+01:00,,,,,,,,,,,,,,173.278225,31.2339,
sc01,y2030,2030-03-02T10:00:00+01:00,,,,,,,,,,,,,,168.12705,48.711375,
sc01,y2030,2030-03-02T11:00:00+01:00,,,,,,,,,,,,,,171.882925,61.310775,
sc01,y2030,2030-03-02T12:00:00+01:00,,,,,,,,,,,,,,166.757325,68.610525,
sc01,y2030,2030-03-02T13:00:00+01:00,,,,,,,,,,,,,,166.152025,72.1288,
sc01,y2030,2030-03-02T14:00:00+01:00,,,,,,,,,,,,,,166.889125,69.986775,
sc01,y2030,2030-03-02T15:00:00+01:00,,,,,,,,,,,,,,164.223975,64.03555,
sc01,y2030,2030-03-02T16:00:00+01:00,,,,,,,,,,,,,,156.867275,51.160475,
sc01,y2030,2030-03-02T17:00:00+01:00,,,,,,,,,,,,,,139.523975,31.30655,
sc01,y2030,2030-03-02T18:00:00+01:00,,,,,,,,,,,,,,117.092875,7.290025,
sc01,y2030,2030-03-02T19:00:00+01:00,,,,,,,,,,,,,,102.353275,0.044375,
sc01,y2030,2030-03-02T20:00:00+01:00,,,,,,,,,,,,,,92.445025,0,
sc01,y2030,2030-03-02T21:00:00+01:00,,,,,,,,,,,,,,82.6367,0,
sc01,y2030,2030-03-02T22:00:00+01:00,,,,,,,,,,,,,,72.701425,0,
sc01,y2030,2030-03-02T23:00:00+01:00,,,,,,,,,,,,,,65.927225,0,
sc01,y2030,2030-03-03T00:00:00+01:00,,,,,,,,,,,,,,56.9212,0,
sc01,y2030,2030-03-03T01:00:00+01:00,,,,,,,,,,,,,,49.9909,0,
sc01,y2030,2030-03-03T02:00:00+01:00,,,,,,,,,,,,,,49.609825,0,
sc01,y2030,2030-03-03T03:00:00+01:00,,,,,,,,,,,,,,53.586875,0,
sc01,y2030,2030-03-03T04:00:00+01:00,,,,,,,,,,,,,,56.9207,0,
sc01,y2030,2030-03-03T05:00:00+01:00,,,,,,,,,,,,,,53.15855,0,
sc01,y2030,2030-03-03T06:00:00+01:00,,,,,,,,,,,,,,50.915675,0.011875,
sc01,y2030,2030-03-03T07:00:00+01:00,,,,,,,,,,,,,,50.937475,0.389725,
sc01,y2030,2030-03-03T08:00:00+01:00,,,,,,,,,,,,,,53.6222,10.044575,
sc01,y2030,2030-03-03T09:00:00+01:00,,,,,,,,,,,,,,49.0922,31.2154,
sc01,y2030,2030-03-03T10:00:00+01:00,,,,,,,,,,,,,,47.01835,47.8421,
sc01,y2030,2030-03-03T11:00:00+01:00,,,,,,,,,,,,,,46.4202,61.861325,
sc01,y2030,2030-03-03T12:00:00+01:00,,,,,,,,,,,,,,42.938675,70.088575,
sc01,y2030,2030-03-03T13:00:00+01:00,,,,,,,,,,,,,,46.7389,75.738825,
sc01,y2030,2030-03-03T14:00:00+01:00,,,,,,,,,,,,,,52.0385,76.251825,
sc01,y2030,2030-03-03T15:00:00+01:00,,,,,,,,,,,,,,58.3074,70.09595,
sc01,y2030,2030-03-03T16:00:00+01:00,,,,,,,,,,,,,,62.48465,56.732775,
sc01,y2030,2030-03-03T17:00:00+01:00,,,,,,,,,,,,,,62.7926,36.001975,
sc01,y2030,2030-03-03T18:00:00+01:00,,,,,,,,,,,,,,60.6159,9.1941,
sc01,y2030,2030-03-03T19:00:00+01:00,,,,,,,,,,,,,,72.274975,0.065,
sc01,y2030,2030-03-03T20:00:00+01:00,,,,,,,,,,,,,,79.685975,0,
sc01,y2030,2030-03-03T21:00:00+01:00,,,,,,,,,,,,,,80.6306,0,
sc01,y2030,2030-03-03T22:00:00+01:00,,,,,,,,,,,,,,82.0371,0,
sc01,y2030,2030-03-03T23:00:00+01:00,,,,,,,,,,,,,,90.097875,0,
sc01,y2030,2030-03-04T00:00:00+01:00,,,,,,,,,,,,,,111.451175,0,
sc01,y2030,2030-03-04T01:00:00+01:00,,,,,,,,,,,,,,136.516125,0,
sc01,y2030,2030-03-04T02:00:00+01:00,,,,,,,,,,,,,,160.5772,0,
sc01,y2030,2030-03-04T03:00:00+01:00,,,,,,,,,,,,,,183.204675,0,
sc01,y2030,2030-03-04T04:00:00+01:00,,,,,,,,,,,,,,204.515375,0,
sc01,y2030,2030-03-04T05:00:00+01:00,,,,,,,,,,,,,,215.44795,0,
sc01,y2030,2030-03-04T06:00:00+01:00,,,,,,,,,,,,,,230.6646,0.012325,
sc01,y2030,2030-03-04T07:00:00+01:00,,,,,,,,,,,,,,244.753325,0.3213,
sc01,y2030,2030-03-04T08:00:00+01:00,,,,,,,,,,,,,,238.172425,9.707375,
sc01,y2030,2030-03-04T09:00:00+01:00,,,,,,,,,,,,,,230.999025,31.250025,
sc01,y2030,2030-03-04T10:00:00+01:00,,,,,,,,,,,,,,244.718025,50.56435,
sc01,y2030,2030-03-04T11:00:00+01:00,,,,,,,,,,,,,,261.689975,65.55755,
sc01,y2030,2030-03-04T12:00:00+01:00,,,,,,,,,,,,,,285.5671,77.051125,
sc01,y2030,2030-03-04T13:00:00+01:00,,,,,,,,,,,,,,306.66465,81.08785,
sc01,y2030,2030-03-04T14:00:00+01:00,,,,,,,,,,,,,,318.848125,80.9675,
sc01,y2030,2030-03-04T15:00:00+01:00,,,,,,,,,,,,,,315.983775,74.521875,
sc01,y2030,2030-03-04T16:00:00+01:00,,,,,,,,,,,,,,313.3185,61.332325,
sc01,y2030,2030-03-04T17:00:00+01:00,,,,,,,,,,,,,,310.475475,39.29585,
sc01,y2030,2030-03-04T18:00:00+01:00,,,,,,,,,,,,,,301.190525,10.65205,
sc01,y2030,2030-03-04T19:00:00+01:00,,,,,,,,,,,,,,283.14075,0.079425,
sc01,y2030,2030-03-04T20:00:00+01:00,,,,,,,,,,,,,,281.0451,0,
sc01,y2030,2030-03-04T21:00:00+01:00,,,,,,,,,,,,,,280.014375,0,
sc01,y2030,2030-03-04T22:00:00+01:00,,,,,,,,,,,,,,280.77385,0,
sc01,y2030,2030-03-04T23:00:00+01:00,,,,,,,,,,,,,,284.059675,0,
sc01,y2030,2030-03-05T00:00:00+01:00,,,,,,,,,,,,,,290.628125,0,
sc01,y2030,2030-03-05T01:00:00+01:00,,,,,,,,,,,,,,297.595025,0,
sc01,y2030,2030-03-05T02:00:00+01:00,,,,,,,,,,,,,,283.8947,0,
sc01,y2030,2030-03-05T03:00:00+01:00,,,,,,,,,,,,,,270.652525,0,
sc01,y2030,2030-03-05T04:00:00+01:00,,,,,,,,,,,,,,263.87135,0,
sc01,y2030,2030-03-05T05:00:00+01:00,,,,,,,,,,,,,,270.8531,0,
sc01,y2030,2030-03-05T06:00:00+01:00,,,,,,,,,,,,,,295.578625,0.01525,
sc01,y2030,2030-03-05T07:00:00+01:00,,,,,,,,,,,,,,307.75005,0.656025,
sc01,y2030,2030-03-05T08:00:00+01:00,,,,,,,,,,,,,,301.175875,19.8432,
sc01,y2030,2030-03-05T09:00:00+01:00,,,,,,,,,,,,,,290.668575,52.833525,
sc01,y2030,2030-03-05T10:00:00+01:00,,,,,,,,,,,,,,300.056725,73.002575,
sc01,y2030,2030-03-05T11:00:00+01:00,,,,,,,,,,,,,,294.288725,85.610175,
sc01,y2030,2030-03-05T12:00:00+01:00,,,,,,,,,,,,,,283.68975,92.053575,
sc01,y2030,2030-03-05T13:00:00+01:00,,,,,,,,,,,,,,276.444175,93.298425,
sc01,y2030,2030-03-05T14:00:00+01:00,,,,,,,,,,,,,,270.31335,90.581925,
sc01,y2030,2030-03-05T15:00:00+01:00,,,,,,,,,,,,,,264.3887,82.74275,
sc01,y2030,2030-03-05T16:00:00+01:00,,,,,,,,,,,,,,259.724675,68.20505,
sc01,y2030,2030-03-05T17:00:00+01:00,,,,,,,,,,,,,,254.61725,45.411775,
sc01,y2030,2030-03-05T18:00:00+01:00,,,,,,,,,,,,,,245.321575,13.36605,
sc01,y2030,2030-03-05T19:00:00+01:00,,,,,,,,,,,,,,244.3041,0.095275,
sc01,y2030,2030-03-05T20:00:00+01:00,,,,,,,,,,,,,,250.219275,0,
sc01,y2030,2030-03-05T21:00:00+01:00,,,,,,,,,,,,,,248.189175,0,
sc01,y2030,2030-03-05T22:00:00+01:00,,,,,,,,,,,,,,239.6957,0,
sc01,y2030,2030-03-05T23:00:00+01:00,,,,,,,,,,,,,,229.631225,0,
sc01,y2030,2030-03-06T00:00:00+01:00,,,,,,,,,,,,,,220.4469,0,
sc01,y2030,2030-03-06T01:00:00+01:00,,,,,,,,,,,,,,209.051425,0,
sc01,y2030,2030-03-06T02:00:00+01:00,,,,,,,,,,,,,,188.18645,0,
sc01,y2030,2030-03-06T03:00:00+01:00,,,,,,,,,,,,,,170.084775,0,
sc01,y2030,2030-03-06T04:00:00+01:00,,,,,,,,,,,,,,152.306375,0,
sc01,y2030,2030-03-06T05:00:00+01:00,,,,,,,,,,,,,,137.5072,0,
sc01,y2030,2030-03-06T06:00:00+01:00,,,,,,,,,,,,,,128.808775,0.015275,
sc01,y2030,2030-03-06T07:00:00+01:00,,,,,,,,,,,,,,123.0426,0.760775,
sc01,y2030,2030-03-06T08:00:00+01:00,,,,,,,,,,,,,,112.928925,21.788775,
sc01,y2030,2030-03-06T09:00:00+01:00,,,,,,,,,,,,,,92.509575,55.077625,
sc01,y2030,2030-03-06T10:00:00+01:00,,,,,,,,,,,,,,78.233275,75.0609,
sc01,y2030,2030-03-06T11:00:00+01:00,,,,,,,,,,,,,,72.33755,87.036825,
sc01,y2030,2030-03-06T12:00:00+01:00,,,,,,,,,,,,,,69.31215,92.599675,
sc01,y2030,2030-03-06T13:00:00+01:00,,,,,,,,,,,,,,66.362375,93.68815,
sc01,y2030,2030-03-06T14:00:00+01:00,,,,,,,,,,,,,,61.7527,90.56335,
sc01,y2030,2030-03-06T15:00:00+01:00,,,,,,,,,,,,,,58.718225,82.87755,
sc01,y2030,2030-03-06T16:00:00+01:00,,,,,,,,,,,,,,55.25145,69.235425,
sc01,y2030,2030-03-06T17:00:00+01:00,,,,,,,,,,,,,,52.7163,47.000025,
